star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.9849021,5.128709e+00,8.022420e+00,7.474850e+00
6.000000e+04,-2.0045551,5.063359e+00,8.000424e+00,7.481924e+00
1.200000e+05,-2.0162471,5.015701e+00,7.983877e+00,7.486389e+00
1.800000e+05,-2.0241471,4.978485e+00,7.970719e+00,7.489482e+00
2.400000e+05,-2.0299401,4.947490e+00,7.959828e+00,7.491754e+00
3.000000e+05,-2.0343991,4.921099e+00,7.950554e+00,7.493513e+00
3.600000e+05,-2.0379591,4.898153e+00,7.942485e+00,7.494931e+00
4.200000e+05,-2.0408801,4.877903e+00,7.935342e+00,7.496106e+00
4.800000e+05,-2.0433211,4.859978e+00,7.928932e+00,7.497101e+00
5.400000e+05,-2.0454091,4.843762e+00,7.923115e+00,7.497957e+00
5.940000e+05,-2.0470351,4.830676e+00,7.918280e+00,7.498636e+00
6.428380e+05,-2.0483421,4.819837e+00,7.914189e+00,7.499188e+00
6.960225e+05,-2.0496071,4.809064e+00,7.910024e+00,7.499728e+00
7.540792e+05,-2.0508361,4.798286e+00,7.905776e+00,7.500257e+00
8.172989e+05,-2.0520211,4.787629e+00,7.901457e+00,7.500774e+00
8.866108e+05,-2.0531661,4.777058e+00,7.897038e+00,7.501282e+00
9.628140e+05,-2.0542701,4.766617e+00,7.892508e+00,7.501782e+00
1.047042e+06,-2.0553361,4.756299e+00,7.887846e+00,7.502275e+00
1.140483e+06,-2.0563671,4.746072e+00,7.883035e+00,7.502761e+00
1.244266e+06,-2.0573631,4.735963e+00,7.878070e+00,7.503240e+00
1.359903e+06,-2.0583221,4.725994e+00,7.872935e+00,7.503712e+00
1.489321e+06,-2.0592451,4.716190e+00,7.867607e+00,7.504177e+00
1.634911e+06,-2.0601311,4.706568e+00,7.862057e+00,7.504637e+00
1.799586e+06,-2.0609821,4.697144e+00,7.856253e+00,7.505093e+00
1.986901e+06,-2.0617981,4.687936e+00,7.850156e+00,7.505547e+00
2.201220e+06,-2.0625811,4.678967e+00,7.843723e+00,7.506002e+00
2.447972e+06,-2.0633311,4.670257e+00,7.836904e+00,7.506461e+00
2.733853e+06,-2.0640501,4.661801e+00,7.829639e+00,7.506929e+00
3.066804e+06,-2.0647391,4.653673e+00,7.821871e+00,7.507406e+00
3.457373e+06,-2.0654011,4.645836e+00,7.813519e+00,7.507895e+00
3.916905e+06,-2.0660361,4.638307e+00,7.804530e+00,7.508399e+00
4.459190e+06,-2.0666471,4.631035e+00,7.794851e+00,7.508919e+00
5.098576e+06,-2.0672331,4.624102e+00,7.784466e+00,7.509454e+00
5.853598e+06,-2.0677991,4.617395e+00,7.773345e+00,7.509997e+00
6.738625e+06,-2.0683461,4.610891e+00,7.761565e+00,7.510540e+00
7.768613e+06,-2.0688761,4.604481e+00,7.749215e+00,7.511080e+00
8.953722e+06,-2.0693931,4.598243e+00,7.736442e+00,7.511615e+00
1.030915e+07,-2.0699011,4.592027e+00,7.723323e+00,7.512148e+00
1.183742e+07,-2.0704021,4.585757e+00,7.710025e+00,7.512676e+00
1.353842e+07,-2.0708951,4.579547e+00,7.696681e+00,7.513200e+00
1.542216e+07,-2.0713861,4.573211e+00,7.683313e+00,7.513723e+00
1.747807e+07,-2.0718721,4.566848e+00,7.670045e+00,7.514240e+00
1.971093e+07,-2.0723541,4.560481e+00,7.656871e+00,7.514751e+00
2.212277e+07,-2.0728361,4.553937e+00,7.643785e+00,7.515252e+00
2.469460e+07,-2.0733071,4.547436e+00,7.630873e+00,7.515734e+00
2.744180e+07,-2.0737721,4.540868e+00,7.618043e+00,7.516194e+00
3.035291e+07,-2.0742291,4.534233e+00,7.605337e+00,7.516639e+00
3.342348e+07,-2.0746801,4.527565e+00,7.592760e+00,7.517072e+00
3.665533e+07,-2.0751221,4.520914e+00,7.580289e+00,7.517492e+00
4.005525e+07,-2.0755591,4.514201e+00,7.567888e+00,7.517902e+00
4.361234e+07,-2.0759881,4.507496e+00,7.555588e+00,7.518299e+00
4.733460e+07,-2.0764091,4.500768e+00,7.543354e+00,7.518680e+00
5.121866e+07,-2.0768211,4.494027e+00,7.531192e+00,7.519043e+00
5.526562e+07,-2.0772251,4.487268e+00,7.519103e+00,7.519390e+00
5.947693e+07,-2.0776211,4.480496e+00,7.507086e+00,7.519724e+00
6.385627e+07,-2.0780101,4.473708e+00,7.495137e+00,7.520048e+00
6.840714e+07,-2.0783931,4.466905e+00,7.483254e+00,7.520364e+00
7.313345e+07,-2.0787691,4.460087e+00,7.471435e+00,7.520676e+00
7.804046e+07,-2.0791411,4.453257e+00,7.459680e+00,7.520986e+00
8.313486e+07,-2.0795071,4.446413e+00,7.447978e+00,7.521281e+00
8.842048e+07,-2.0798651,4.439560e+00,7.436335e+00,7.521560e+00
9.390359e+07,-2.0802161,4.432700e+00,7.424750e+00,7.521824e+00
9.959144e+07,-2.0805601,4.425832e+00,7.413222e+00,7.522077e+00
1.054917e+08,-2.0808981,4.418957e+00,7.401749e+00,7.522323e+00
1.116121e+08,-2.0812301,4.412080e+00,7.390331e+00,7.522565e+00
1.179630e+08,-2.0815601,4.405209e+00,7.378968e+00,7.522818e+00
1.245587e+08,-2.0818901,4.398345e+00,7.367657e+00,7.523094e+00
1.314149e+08,-2.0822191,4.391483e+00,7.356384e+00,7.523385e+00
1.385397e+08,-2.0825451,4.384624e+00,7.345148e+00,7.523681e+00
1.459394e+08,-2.0828661,4.377768e+00,7.333949e+00,7.523971e+00
1.536208e+08,-2.0831781,4.370916e+00,7.322789e+00,7.524243e+00
1.615896e+08,-2.0834811,4.364073e+00,7.311668e+00,7.524488e+00
1.698525e+08,-2.0837721,4.357241e+00,7.300588e+00,7.524698e+00
1.784176e+08,-2.0840541,4.350428e+00,7.289558e+00,7.524890e+00
1.873020e+08,-2.0843301,4.343630e+00,7.278574e+00,7.525072e+00
1.965211e+08,-2.0845991,4.336843e+00,7.267632e+00,7.525249e+00
2.060864e+08,-2.0848621,4.330066e+00,7.256732e+00,7.525420e+00
2.160106e+08,-2.0851191,4.323298e+00,7.245876e+00,7.525588e+00
2.263071e+08,-2.0853711,4.316542e+00,7.235062e+00,7.525753e+00
2.369912e+08,-2.0856191,4.309800e+00,7.224289e+00,7.525917e+00
2.480776e+08,-2.0858621,4.303078e+00,7.213551e+00,7.526073e+00
2.595810e+08,-2.0860991,4.296390e+00,7.202847e+00,7.526220e+00
2.715211e+08,-2.0863321,4.289721e+00,7.192172e+00,7.526360e+00
2.839080e+08,-2.0865641,4.283075e+00,7.181531e+00,7.526495e+00
2.967585e+08,-2.0867951,4.276450e+00,7.170924e+00,7.526628e+00
3.100890e+08,-2.0870251,4.269851e+00,7.160349e+00,7.526761e+00
3.239189e+08,-2.0872561,4.263278e+00,7.149803e+00,7.526894e+00
3.382647e+08,-2.0874851,4.256727e+00,7.139285e+00,7.527027e+00
3.531368e+08,-2.0877091,4.250195e+00,7.128793e+00,7.527145e+00
3.685357e+08,-2.0879261,4.243689e+00,7.118337e+00,7.527244e+00
3.844740e+08,-2.0881391,4.237214e+00,7.107920e+00,7.527331e+00
4.009686e+08,-2.0883471,4.230770e+00,7.097544e+00,7.527412e+00
4.180365e+08,-2.0885521,4.224360e+00,7.087206e+00,7.527491e+00
4.356950e+08,-2.0887541,4.217982e+00,7.076907e+00,7.527575e+00
4.539595e+08,-2.0889541,4.211641e+00,7.066647e+00,7.527669e+00
