star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
9.96892696e+01,1.79999763e+01,-2.01944599e-07,4.28730885,3.65613911,2.35405336,-3.34509857,1.97451590e-03,5.70756506,-4.77190894,-1,-1.0
1.03638003e+02,1.79999755e+01,-1.99604986e-07,4.28460114,3.65629025,2.35239721,-3.34509858,1.96963285e-03,5.70919709,-4.76573645,-1,-0.999925127356646
1.07724776e+02,1.79999747e+01,-1.97248150e-07,4.28183026,3.65644462,2.35070304,-3.34509858,1.96476901e-03,5.71087027,-4.75939768,-1,-0.9998476373196387
1.11958702e+02,1.79999739e+01,-1.94854729e-07,4.27898746,3.65660292,2.34896504,-3.34509859,1.95977025e-03,5.71259128,-4.75286470,-1,-0.9997673570881636
1.16351868e+02,1.79999731e+01,-1.92419171e-07,4.27606616,3.65676554,2.34717915,-3.34509859,1.95459859e-03,5.71436503,-4.74611665,-1,-0.9996840574784422
1.20913489e+02,1.79999722e+01,-1.89980437e-07,4.27307217,3.65693161,2.34535001,-3.34509860,1.94957982e-03,5.71618696,-4.73917112,-1,-0.9995975637632045
1.25685621e+02,1.79999713e+01,-1.87514175e-07,4.27000010,3.65710409,2.34346902,-3.34509860,1.94450343e-03,5.71806696,-4.73198915,-1,-0.9995070785110792
1.30637275e+02,1.79999704e+01,-1.85009704e-07,4.26685951,3.65728074,2.34154543,-3.34509861,1.93920476e-03,5.71999591,-4.72460313,-1,-0.9994131893100623
1.35777333e+02,1.79999694e+01,-1.82470039e-07,4.26364761,3.65746115,2.33957866,-3.34509861,1.93367597e-03,5.72197478,-4.71701039,-1,-0.9993157277469562
1.41116008e+02,1.79999685e+01,-1.79914765e-07,4.26036501,3.65764576,2.33756814,-3.34509862,1.92810957e-03,5.72400516,-4.70920216,-1,-0.9992145001712333
1.46661763e+02,1.79999675e+01,-1.77342567e-07,4.25700997,3.65783409,2.33551396,-3.34509862,1.92245154e-03,5.72608792,-4.70117278,-1,-0.9991093461144301
1.52423721e+02,1.79999665e+01,-1.74739555e-07,4.25358668,3.65802730,2.33341590,-3.34509863,1.91657511e-03,5.72822429,-4.69291742,-1,-0.9990000925937049
1.58411889e+02,1.79999655e+01,-1.72119836e-07,4.25010477,3.65822550,2.33127854,-3.34509863,1.91058854e-03,5.73040988,-4.68445328,-1,-0.9988865498645331
1.64634613e+02,1.79999644e+01,-1.69503127e-07,4.24655345,3.65842707,2.32909974,-3.34509864,1.90464816e-03,5.73264909,-4.67576319,-1,-0.9987685596769091
1.71101579e+02,1.79999633e+01,-1.66894334e-07,4.24292338,3.65863384,2.32687116,-3.34509864,1.89891194e-03,5.73495375,-4.66679948,-1,-0.9986459383728472
1.77820508e+02,1.79999622e+01,-1.64281774e-07,4.23923634,3.65884457,2.32460618,-3.34509865,1.89310710e-03,5.73730784,-4.65762150,-1,-0.9985185395530792
1.84800532e+02,1.79999611e+01,-1.61643335e-07,4.23547435,3.65905716,2.32230000,-3.34509865,1.88692409e-03,5.73971969,-4.64819563,-1,-0.9983861900641128
1.92051903e+02,1.79999599e+01,-1.59000796e-07,4.23165314,3.65927813,2.31994746,-3.34509865,1.88085549e-03,5.74219786,-4.63848931,-1,-0.9982486955159341
1.99583266e+02,1.79999588e+01,-1.56361612e-07,4.22778448,3.65950308,2.31756323,-3.34509866,1.87471123e-03,5.74472424,-4.62857338,-1,-0.9981058919891452
2.07404217e+02,1.79999576e+01,-1.53734785e-07,4.22385759,3.65973083,2.31514428,-3.34509866,1.86856687e-03,5.74730532,-4.61841975,-1,-0.9979575975322663
2.15535772e+02,1.79999563e+01,-1.51115505e-07,4.21987137,3.65996302,2.31268680,-3.34509867,1.86242805e-03,5.74994902,-4.60799402,-1,-0.9978034136571461
2.24004785e+02,1.79999551e+01,-1.48495956e-07,4.21582167,3.66019994,2.31018811,-3.34509867,1.85618872e-03,5.75266244,-4.59726972,-1,-0.9976428311802662
2.32796024e+02,1.79999538e+01,-1.45892583e-07,4.21170599,3.66044227,2.30764561,-3.34509868,1.85013252e-03,5.75545133,-4.58622315,-1,-0.9974761389183153
2.41919415e+02,1.79999525e+01,-1.43285326e-07,4.20754320,3.66068914,2.30507048,-3.34509868,1.84385993e-03,5.75830333,-4.57490492,-1,-0.997303148662624
2.51385424e+02,1.79999511e+01,-1.40691073e-07,4.20335327,3.66094027,2.30247325,-3.34509869,1.83751348e-03,5.76120573,-4.56336223,-1,-0.9971236619654863
2.61241949e+02,1.79999498e+01,-1.38149151e-07,4.19911597,3.66119341,2.29984833,-3.34509869,1.83150815e-03,5.76417389,-4.55153292,-1,-0.9969367706243196
2.71490002e+02,1.79999484e+01,-1.35620153e-07,4.19483236,3.66145101,2.29719131,-3.34509870,1.82546375e-03,5.76721791,-4.53937955,-1,-0.9967424554504103
