star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
8.89174708e+02,1.05999993,-7.45584871e-11,2.08003965,3.67678814,1.20912069,-3.34509847,4.85884048e-05,5.71466166,-2.58884464,-1,-1.0
9.35056523e+02,1.05999992,-7.34352139e-11,2.07591803,3.67700578,1.20662460,-3.34509847,4.85659214e-05,5.71702960,-2.58176771,-1,-0.9999970498076217
9.83334560e+02,1.05999992,-7.22872268e-11,2.07173687,3.67725347,1.20403865,-3.34509847,4.85669128e-05,5.71948365,-2.57443052,-1,-0.9999939455386035
1.03412312e+03,1.05999992,-7.11148001e-11,2.06731447,3.67748619,1.20136200,-3.34509847,4.85367426e-05,5.72202457,-2.56683613,-1,-0.9999906798434122
1.08752591e+03,1.05999991,-6.99149321e-11,2.06273665,3.67772571,1.19859407,-3.34509847,4.84996132e-05,5.72465264,-2.55897975,-1,-0.9999872460537061
1.14363243e+03,1.05999991,-6.87145489e-11,2.05800627,3.67797257,1.19573515,-3.34509847,4.84737178e-05,5.72736777,-2.55086186,-1,-0.9999836384146519
1.20255163e+03,1.05999991,-6.74940861e-11,2.05312189,3.67822660,1.19278490,-3.34509847,4.84441743e-05,5.73017003,-2.54248399,-1,-0.9999798499207839
1.26439406e+03,1.05999990,-6.62524901e-11,2.04808142,3.67848753,1.18974281,-3.34509847,4.84087597e-05,5.73306015,-2.53384301,-1,-0.9999758734637574
1.32945162e+03,1.05999990,-6.49921560e-11,2.04287695,3.67875619,1.18660325,-3.34509847,4.83694125e-05,5.73604369,-2.52492592,-1,-0.9999716902744554
1.39805819e+03,1.05999989,-6.37160609e-11,2.03749852,3.67903293,1.18336055,-3.34509847,4.83265211e-05,5.73912569,-2.51571078,-1,-0.9999672788844545
1.46996791e+03,1.05999989,-6.24279311e-11,2.03196388,3.67931669,1.18002571,-3.34509847,4.82813548e-05,5.74229582,-2.50623249,-1,-0.9999626551025079
1.54550219e+03,1.05999988,-6.11282631e-11,2.02627854,3.67961139,1.17659364,-3.34509847,4.82374171e-05,5.74555903,-2.49647475,-1,-0.9999577982620111
1.62515292e+03,1.05999988,-5.98233781e-11,2.02051600,3.67994039,1.17305437,-3.34509847,4.82243639e-05,5.74892496,-2.48640815,-1,-0.9999526767345263
1.70848369e+03,1.05999987,-5.85064076e-11,2.01449000,3.68024868,1.16942478,-3.34509847,4.81734804e-05,5.75237794,-2.47608214,-1,-0.9999473185811374
1.79653362e+03,1.05999987,-5.71883426e-11,2.00828682,3.68056805,1.16568445,-3.34509847,4.81281011e-05,5.75593712,-2.46543458,-1,-0.9999416569866167
1.88866876e+03,1.05999986,-5.58580103e-11,2.00190914,3.68088947,1.16185278,-3.34509847,4.80679309e-05,5.75958425,-2.45452572,-1,-0.9999357327138345
1.98581612e+03,1.05999986,-5.45292881e-11,1.99534206,3.68121697,1.15791424,-3.34509847,4.80070545e-05,5.76333455,-2.44330701,-1,-0.9999294861562158
2.08779082e+03,1.05999985,-5.32043737e-11,1.98891183,3.68162927,1.15387454,-3.34509847,4.80341928e-05,5.76718154,-2.43179799,-1,-0.9999229292015112
2.19475373e+03,1.05999985,-5.18870545e-11,1.98204441,3.68198062,1.14973812,-3.34509847,4.79898776e-05,5.77112202,-2.42000832,-1,-0.9999160515058088
2.30753640e+03,1.05999984,-5.05629526e-11,1.97499724,3.68234050,1.14549477,-3.34509847,4.79355107e-05,5.77516569,-2.40790931,-1,-0.9999087996005944
2.42589415e+03,1.05999984,-4.92345631e-11,1.96777672,3.68270558,1.14115436,-3.34509847,4.78686294e-05,5.77930271,-2.39553034,-1,-0.9999011892187477
2.55018894e+03,1.05999983,-4.79096702e-11,1.96042811,3.68308807,1.13671506,-3.34509847,4.78084843e-05,5.78353534,-2.38286491,-1,-0.9998931970863065
2.68075372e+03,1.05999982,-4.65981780e-11,1.95287430,3.68346845,1.13217740,-3.34509847,4.77403885e-05,5.78786298,-2.36991351,-1,-0.9998848017946461
2.81795833e+03,1.05999982,-4.52979634e-11,1.94513750,3.68385200,1.12754191,-3.34509847,4.76681248e-05,5.79228538,-2.35667828,-1,-0.9998759795631216
2.96233357e+03,1.05999981,-4.39999948e-11,1.93741629,3.68429028,1.12280473,-3.34509847,4.76370471e-05,5.79680597,-2.34314734,-1,-0.9998666962613894
3.11393773e+03,1.05999981,-4.27278099e-11,1.92939222,3.68470072,1.11797183,-3.34509847,4.75801933e-05,5.80141976,-2.32933808,-1,-0.999856948141413
3.27319907e+03,1.05999980,-4.14591214e-11,1.92117892,3.68511092,1.11304477,-3.34509847,4.75018990e-05,5.80612480,-2.31525514,-1,-0.9998467076661521
3.44049427e+03,1.05999979,-4.01959781e-11,1.91280221,3.68552688,1.10802449,-3.34509847,4.74089965e-05,5.81092021,-2.30089877,-1,-0.9998359506151512
3.61621881e+03,1.05999978,-3.89525068e-11,1.90426349,3.68594842,1.10291206,-3.34509847,4.73160815e-05,5.81580553,-2.28627058,-1,-0.9998246515591179
3.80083492e+03,1.05999978,-3.77286255e-11,1.89560367,3.68638544,1.09770810,-3.34509847,4.72331268e-05,5.82078074,-2.27137362,-1,-0.9998127807767472
3.99496179e+03,1.05999977,-3.65207120e-11,1.88673081,3.68681449,1.09241357,-3.34509847,4.71272833e-05,5.82584434,-2.25621148,-1,-0.9998002984542343
4.19890023e+03,1.05999976,-3.53307450e-11,1.87777749,3.68726694,1.08703202,-3.34509847,4.70347948e-05,5.83095681,-2.24085643,-1,-0.999787185249551
4.41310285e+03,1.05999976,-3.41640619e-11,1.86876723,3.68774901,1.08156275,-3.34509847,4.69689009e-05,5.83611256,-2.22531829,-1,-0.9997734120599564
4.63794916e+03,1.05999975,-3.30249642e-11,1.85947966,3.68820241,1.07601216,-3.34509847,4.68712284e-05,5.84136734,-2.20951231,-1,-0.9997589544830262
4.87417924e+03,1.05999974,-3.19010545e-11,1.85004231,3.68866097,1.07037637,-3.34509847,4.67601834e-05,5.84675201,-2.19337209,-1,-0.9997437649317509
5.12255133e+03,1.05999973,-3.07966430e-11,1.84045072,3.68912309,1.06465634,-3.34509847,4.66381385e-05,5.85222925,-2.17696369,-1,-0.9997277946514359
5.38317574e+03,1.05999973,-2.97081196e-11,1.83070251,3.68958442,1.05885957,-3.34509847,4.64949790e-05,5.85778151,-2.16032852,-1,-0.9997110365491684
5.65698903e+03,1.05999972,-2.86523455e-11,1.82082681,3.69005260,1.05298536,-3.34509847,4.63626237e-05,5.86341306,-2.14346019,-1,-0.9996934304043102
5.94473947e+03,1.05999971,-2.76172790e-11,1.81080132,3.69052102,1.04703577,-3.34509847,4.62148050e-05,5.86911998,-2.12636265,-1,-0.9996749281032363
6.24662732e+03,1.05999970,-2.66086551e-11,1.80064834,3.69099368,1.04101397,-3.34509847,4.60661670e-05,5.87489835,-2.10905061,-1,-0.9996555167692649
6.56430677e+03,1.05999969,-2.56280759e-11,1.79051783,3.69151045,1.03491516,-3.34509847,4.59588166e-05,5.88075286,-2.09151159,-1,-0.9996350900382792
6.89739093e+03,1.05999968,-2.46719108e-11,1.78012192,3.69199306,1.02875199,-3.34509847,4.58067635e-05,5.88667078,-2.07378165,-1,-0.9996136727872359
7.24769214e+03,1.05999968,-2.37377316e-11,1.76960778,3.69248076,1.02251952,-3.34509847,4.56430358e-05,5.89265809,-2.05584415,-1,-0.9995911484830021
7.61525706e+03,1.05999967,-2.28295954e-11,1.75892455,3.69295766,1.01622412,-3.34509847,4.54611336e-05,5.89870815,-2.03771558,-1,-0.9995675141253481
