star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
6.14390350e+02,1.51999990,-1.51718619e-10,2.39256428,3.67793264,1.36309402,-3.34509847,6.31805701e-05,5.71316085,-2.90208843,-1,-1.0
6.45828322e+02,1.51999990,-1.49563948e-10,2.38864776,3.67817236,1.36065631,-3.34509847,6.32309190e-05,5.71549145,-2.89511685,-1,-0.9999959531168724
6.78818558e+02,1.51999989,-1.47337442e-10,2.38456940,3.67841327,1.35813530,-3.34509847,6.32581524e-05,5.71790172,-2.88790782,-1,-0.9999917064170711
7.13422666e+02,1.51999989,-1.45062966e-10,2.38034759,3.67866033,1.35553028,-3.34509847,6.32810535e-05,5.72039278,-2.88045681,-1,-0.9999872519700472
7.49700480e+02,1.51999988,-1.42749913e-10,2.37598695,3.67891495,1.35284073,-3.34509847,6.33043239e-05,5.72296482,-2.87276196,-1,-0.9999825820736117
7.88005491e+02,1.51999988,-1.40380935e-10,2.37146473,3.67917868,1.35005216,-3.34509847,6.33215191e-05,5.72563203,-2.86478095,-1,-0.9999776512242962
8.28180864e+02,1.51999987,-1.37958735e-10,2.36679805,3.67945053,1.34717511,-3.34509847,6.33308840e-05,5.72838441,-2.85654551,-1,-0.9999724796108365
8.70269851e+02,1.51999987,-1.35494009e-10,2.36197967,3.67972822,1.34421055,-3.34509847,6.33316653e-05,5.73122092,-2.84805808,-1,-0.9999670616655776
9.14713257e+02,1.51999986,-1.33022356e-10,2.35698939,3.68001475,1.34114235,-3.34509847,6.33448928e-05,5.73415730,-2.83927180,-1,-0.9999613406454725
9.61185801e+02,1.51999985,-1.30512657e-10,2.35210059,3.68037067,1.33798611,-3.34509847,6.34453336e-05,5.73717774,-2.83023493,-1,-0.9999553584226303
1.01022905e+03,1.51999985,-1.28012667e-10,2.34682852,3.68068341,1.33472459,-3.34509847,6.34855937e-05,5.74030022,-2.82089103,-1,-0.999949045283319
1.06157179e+03,1.51999984,-1.25462578e-10,2.34141288,3.68100546,1.33137267,-3.34509847,6.35149216e-05,5.74350979,-2.81128735,-1,-0.999942436139821
1.11561728e+03,1.51999983,-1.22877423e-10,2.33581157,3.68133213,1.32791867,-3.34509847,6.35295186e-05,5.74681802,-2.80138830,-1,-0.9999354790822346
1.17240935e+03,1.51999983,-1.20372124e-10,2.33004911,3.68166748,1.32436675,-3.34509847,6.35949620e-05,5.75022108,-2.79120378,-1,-0.9999281684685007
1.23193541e+03,1.51999982,-1.17879972e-10,2.32413345,3.68201092,1.32072203,-3.34509847,6.36762095e-05,5.75371363,-2.78075260,-1,-0.9999205059192795
1.29464817e+03,1.51999981,-1.15285046e-10,2.31804143,3.68236249,1.31697290,-3.34509847,6.37077334e-05,5.75730752,-2.76999727,-1,-0.9999124331590413
1.36029586e+03,1.51999981,-1.12651758e-10,2.31178585,3.68271932,1.31313144,-3.34509847,6.37177826e-05,5.76099040,-2.75897555,-1,-0.9999039825971212
1.42950521e+03,1.51999980,-1.09975788e-10,2.30535636,3.68308640,1.30918253,-3.34509847,6.37072792e-05,5.76477711,-2.74764260,-1,-0.9998950735570983
1.50198567e+03,1.51999979,-1.07326072e-10,2.29877269,3.68346173,1.30514003,-3.34509847,6.37116725e-05,5.76865401,-2.73603928,-1,-0.9998857434403001
1.57822840e+03,1.51999978,-1.04661253e-10,2.29206761,3.68385847,1.30099401,-3.34509847,6.37240893e-05,5.77263100,-2.72413371,-1,-0.9998759290216843
1.65834744e+03,1.51999977,-1.02009610e-10,2.28514147,3.68425000,1.29674789,-3.34509847,6.37191080e-05,5.77670490,-2.71193538,-1,-0.9998656156213424
1.74239232e+03,1.51999976,-9.93726211e-11,2.27806995,3.68465337,1.29240539,-3.34509847,6.37222714e-05,5.78087249,-2.69945746,-1,-0.9998547968634773
1.83059569e+03,1.51999976,-9.67461418e-11,2.27087159,3.68507407,1.28796481,-3.34509847,6.37376698e-05,5.78513481,-2.68669501,-1,-0.9998434427999947
1.92337902e+03,1.51999975,-9.41077559e-11,2.26344329,3.68548783,1.28342313,-3.34509847,6.37097223e-05,5.78949599,-2.67363860,-1,-0.9998314991767642
2.02084966e+03,1.51999974,-9.15196657e-11,2.25601051,3.68595040,1.27878162,-3.34509847,6.37641312e-05,5.79395370,-2.66029168,-1,-0.9998189521750538
2.12313059e+03,1.51999973,-8.88912652e-11,2.24826363,3.68638195,1.27404506,-3.34509847,6.37151733e-05,5.79850459,-2.64666642,-1,-0.999805785964145
2.23050774e+03,1.51999972,-8.62809877e-11,2.24035370,3.68682061,1.26921278,-3.34509847,6.36574956e-05,5.80314879,-2.63276002,-1,-0.9997919637374243
2.34329169e+03,1.51999971,-8.38003496e-11,2.23228135,3.68726526,1.26428730,-3.34509847,6.36708378e-05,5.80788342,-2.61858116,-1,-0.9997774455151827
2.46176110e+03,1.51999970,-8.13023146e-11,2.22428053,3.68777550,1.25926642,-3.34509847,6.37355300e-05,5.81271079,-2.60412529,-1,-0.9997621954266442
2.58606367e+03,1.51999969,-7.88198181e-11,2.21593195,3.68824449,1.25415414,-3.34509847,6.37129806e-05,5.81762777,-2.58939897,-1,-0.9997461944589847
2.71665868e+03,1.51999968,-7.64012650e-11,2.20740618,3.68871456,1.24895113,-3.34509847,6.37022696e-05,5.82263306,-2.57440489,-1,-0.9997293834909452
2.85384096e+03,1.51999967,-7.39904784e-11,2.19871424,3.68918766,1.24365894,-3.34509847,6.36592851e-05,5.82772594,-2.55914961,-1,-0.9997117245702508
2.99786163e+03,1.51999966,-7.16106469e-11,2.18988004,3.68966873,1.23827972,-3.34509847,6.36084101e-05,5.83290407,-2.54363771,-1,-0.9996931853712385
3.14903376e+03,1.51999965,-6.92674151e-11,2.18089557,3.69015479,1.23281536,-3.34509847,6.35479602e-05,5.83816542,-2.52787771,-1,-0.999673725593672
3.30774431e+03,1.51999964,-6.69789369e-11,2.17203981,3.69071750,1.22726205,-3.34509847,6.36030406e-05,5.84351340,-2.51185730,-1,-0.9996532954257538
3.47432056e+03,1.51999963,-6.47336932e-11,2.16280191,3.69122497,1.22162816,-3.34509847,6.35616866e-05,5.84892970,-2.49561678,-1,-0.9996318527380516
3.64940472e+03,1.51999962,-6.25368481e-11,2.15342673,3.69173704,1.21591644,-3.34509847,6.35159307e-05,5.85433083,-2.47930120,-1,-0.9996093148614665
3.83303514e+03,1.51999961,-6.03654739e-11,2.14390894,3.69225229,1.21012704,-3.34509847,6.34424115e-05,5.85987278,-2.46264758,-1,-0.9995856768593583
4.02579428e+03,1.51999959,-5.82453831e-11,2.13425986,3.69277367,1.20425974,-3.34509847,6.33690784e-05,5.86551898,-2.44571724,-1,-0.9995608637540041
4.22833832e+03,1.51999958,-5.61786541e-11,2.12447249,3.69329940,1.19831459,-3.34509847,6.32942894e-05,5.87124955,-2.42854084,-1,-0.9995347910780034
4.44066326e+03,1.51999957,-5.41546848e-11,2.11456415,3.69383047,1.19229829,-3.34509847,6.32100541e-05,5.87705070,-2.41115363,-1,-0.9995074593462601
4.66395808e+03,1.51999956,-5.21843095e-11,2.10458619,3.69438138,1.18620749,-3.34509847,6.31445795e-05,5.88292786,-2.39353681,-1,-0.9994787155061821
4.89799704e+03,1.51999955,-5.02687495e-11,2.09441295,3.69491625,1.18005113,-3.34509847,6.30511752e-05,5.88887027,-2.37572470,-1,-0.9994485886163678
5.14399584e+03,1.51999954,-4.83941819e-11,2.08415599,3.69546529,1.17382457,-3.34509847,6.29534892e-05,5.89488397,-2.35769841,-1,-0.9994169221846675
5.40191711e+03,1.51999952,-4.65710159e-11,2.07382870,3.69602833,1.16753483,-3.34509847,6.28661513e-05,5.90096073,-2.33948468,-1,-0.9993837210215702
5.67301691e+03,1.51999951,-4.48044683e-11,2.06333320,3.69658220,1.16117935,-3.34509847,6.27596344e-05,5.90710293,-2.32107571,-1,-0.9993488234395469
5.95724577e+03,1.51999950,-4.30784833e-11,2.05277097,3.69715000,1.15476263,-3.34509847,6.26503488e-05,5.91330615,-2.30248431,-1,-0.9993122358066704
6.25585448e+03,1.51999949,-4.14124789e-11,2.04204432,3.69770670,1.14828591,-3.34509847,6.25248748e-05,5.91956958,-2.28370940,-1,-0.9992737971137974
6.56924340e+03,1.51999947,-3.97908065e-11,2.03125796,3.69827686,1.14175242,-3.34509847,6.24000906e-05,5.92589048,-2.26475938,-1,-0.9992334558242024
6.89799039e+03,1.51999946,-3.82229540e-11,2.02044420,3.69886946,1.13516034,-3.34509847,6.23032250e-05,5.93227091,-2.24563078,-1,-0.9991911375523023
7.24338850e+03,1.51999945,-3.67047745e-11,2.00942054,3.69943547,1.12851649,-3.34509847,6.21559892e-05,5.93870336,-2.22634779,-1,-0.9991466758489942
7.60596792e+03,1.51999944,-3.52378631e-11,1.99848691,3.70005188,1.12181684,-3.34509847,6.20754840e-05,5.94519137,-2.20689816,-1,-0.9991000024650616
7.98625803e+03,1.51999942,-3.38182714e-11,1.98729605,3.70062678,1.11507161,-3.34509847,6.19246425e-05,5.95172532,-2.18730795,-1,-0.9990510492555557
8.38530363e+03,1.51999941,-3.24270065e-11,1.97601157,3.70120111,1.10828072,-3.34509847,6.17267794e-05,5.95830620,-2.16757655,-1,-0.9989996817275932
8.80451755e+03,1.51999940,-3.11060339e-11,1.96462951,3.70177485,1.10144220,-3.34509847,6.15608662e-05,5.96493544,-2.14769885,-1,-0.9989457180132764
9.24447364e+03,1.51999938,-2.98210192e-11,1.95316280,3.70234925,1.09456006,-3.34509847,6.13674848e-05,5.97160950,-2.12768738,-1,-0.9988890842432128
9.70613915e+03,1.51999937,-2.85792888e-11,1.94161554,3.70292360,1.08763772,-3.34509847,6.11606458e-05,5.97832465,-2.10755136,-1,-0.9988296559072176
1.01906695e+04,1.51999936,-2.73810521e-11,1.93003829,3.70351078,1.08067473,-3.34509847,6.09621577e-05,5.98508168,-2.08729077,-1,-0.9987672842727422
1.06991678e+04,1.51999934,-2.62260060e-11,1.91834974,3.70408946,1.07367310,-3.34509847,6.07403408e-05,5.99187909,-2.06690906,-1,-0.9987018273408926
1.12327745e+04,1.51999933,-2.51165633e-11,1.90655125,3.70465699,1.06663881,-3.34509847,6.05032392e-05,5.99871037,-2.04642730,-1,-0.9986331383061479
1.17932294e+04,1.51999931,-2.40462305e-11,1.89475458,3.70524180,1.05957084,-3.34509847,6.02752205e-05,6.00557633,-2.02583601,-1,-0.9985609932110825
1.23814485e+04,1.51999930,-2.30197573e-11,1.88287741,3.70582208,1.05247169,-3.34509847,6.00403926e-05,6.01247479,-2.00514812,-1,-0.9984852741427173
1.29988275e+04,1.51999929,-2.20303176e-11,1.87094300,3.70640214,1.04534437,-3.34509847,5.97945556e-05,6.01940271,-1.98437206,-1,-0.9984058014382297
1.36468100e+04,1.51999927,-2.10792751e-11,1.85897422,3.70698764,1.03818897,-3.34509847,5.95458581e-05,6.02635937,-1.96350966,-1,-0.9983223892688238
1.43268761e+04,1.51999926,-2.01683211e-11,1.84690553,3.70755921,1.03101150,-3.34509847,5.92818209e-05,6.03333975,-1.94257297,-1,-0.9982348471072061
1.50406543e+04,1.51999925,-1.92891478e-11,1.83478349,3.70812722,1.02381445,-3.34509847,5.89937591e-05,6.04034192,-1.92157042,-1,-0.9981429653231508
