star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.0277961,5.138633e+00,8.035859e+00,7.622056e+00
6.000000e+04,-2.0460271,5.066938e+00,8.015372e+00,7.627994e+00
1.200000e+05,-2.0564921,5.016459e+00,7.999885e+00,7.631720e+00
1.800000e+05,-2.0634451,4.977384e+00,7.987508e+00,7.634298e+00
2.400000e+05,-2.0684731,4.945426e+00,7.977215e+00,7.636197e+00
3.000000e+05,-2.0723141,4.918452e+00,7.968408e+00,7.637671e+00
3.600000e+05,-2.0753651,4.895195e+00,7.960711e+00,7.638865e+00
4.200000e+05,-2.0778501,4.874997e+00,7.953868e+00,7.639861e+00
4.800000e+05,-2.0799181,4.857285e+00,7.947701e+00,7.640710e+00
5.400000e+05,-2.0816601,4.841746e+00,7.942081e+00,7.641443e+00
6.000000e+05,-2.0831501,4.827985e+00,7.936913e+00,7.642087e+00
6.517545e+05,-2.0842821,4.817203e+00,7.932741e+00,7.642585e+00
7.085530e+05,-2.0853751,4.806545e+00,7.928460e+00,7.643078e+00
7.712682e+05,-2.0864321,4.795979e+00,7.924045e+00,7.643567e+00
8.407030e+05,-2.0874531,4.785540e+00,7.919485e+00,7.644052e+00
9.179289e+05,-2.0884361,4.775282e+00,7.914759e+00,7.644534e+00
1.004444e+06,-2.0893861,4.765160e+00,7.909833e+00,7.645016e+00
1.101617e+06,-2.0903041,4.755174e+00,7.904693e+00,7.645496e+00
1.211061e+06,-2.0911881,4.745358e+00,7.899323e+00,7.645973e+00
1.334923e+06,-2.0920371,4.735735e+00,7.893695e+00,7.646449e+00
1.475921e+06,-2.0928531,4.726334e+00,7.887772e+00,7.646923e+00
1.637458e+06,-2.0936331,4.717175e+00,7.881510e+00,7.647396e+00
1.823749e+06,-2.0943801,4.708284e+00,7.874858e+00,7.647869e+00
2.040065e+06,-2.0950941,4.699686e+00,7.867759e+00,7.648343e+00
2.293002e+06,-2.0957761,4.691404e+00,7.860147e+00,7.648822e+00
2.590789e+06,-2.0964281,4.683455e+00,7.851951e+00,7.649311e+00
2.943535e+06,-2.0970521,4.675832e+00,7.843096e+00,7.649813e+00
3.363180e+06,-2.0976481,4.668559e+00,7.833519e+00,7.650331e+00
3.864133e+06,-2.0982221,4.661612e+00,7.823162e+00,7.650868e+00
4.462024e+06,-2.0987741,4.654964e+00,7.812006e+00,7.651423e+00
5.173433e+06,-2.0993091,4.648570e+00,7.800076e+00,7.651999e+00
6.014388e+06,-2.0998301,4.642369e+00,7.787448e+00,7.652588e+00
6.998702e+06,-2.1003381,4.636291e+00,7.774247e+00,7.653173e+00
8.136442e+06,-2.1008341,4.630274e+00,7.760644e+00,7.653746e+00
9.434257e+06,-2.1013211,4.624265e+00,7.746815e+00,7.654305e+00
1.089596e+07,-2.1018021,4.618230e+00,7.732909e+00,7.654855e+00
1.252359e+07,-2.1022801,4.612057e+00,7.719032e+00,7.655397e+00
1.431142e+07,-2.1027531,4.605893e+00,7.705299e+00,7.655934e+00
1.626767e+07,-2.1032261,4.599566e+00,7.691684e+00,7.656471e+00
1.838086e+07,-2.1036951,4.593237e+00,7.678272e+00,7.656999e+00
2.065856e+07,-2.1041631,4.586754e+00,7.665005e+00,7.657516e+00
2.308771e+07,-2.1046251,4.580227e+00,7.651937e+00,7.658020e+00
2.567247e+07,-2.1050811,4.573641e+00,7.639020e+00,7.658507e+00
2.840964e+07,-2.1055291,4.567005e+00,7.626244e+00,7.658972e+00
3.129631e+07,-2.1059701,4.560294e+00,7.613605e+00,7.659421e+00
3.432820e+07,-2.1064031,4.553612e+00,7.601110e+00,7.659865e+00
3.751728e+07,-2.1068321,4.546832e+00,7.588699e+00,7.660302e+00
4.084947e+07,-2.1072521,4.540093e+00,7.576415e+00,7.660727e+00
4.434048e+07,-2.1076661,4.533296e+00,7.564195e+00,7.661140e+00
4.798029e+07,-2.1080711,4.526514e+00,7.552069e+00,7.661535e+00
5.177790e+07,-2.1084681,4.519714e+00,7.540004e+00,7.661907e+00
