star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.6481701,5.077781e+00,8.053288e+00,6.614140e+00
6.000000e+04,-1.6904871,5.051192e+00,8.022150e+00,6.644090e+00
1.200000e+05,-1.7204551,5.026854e+00,7.996451e+00,6.665232e+00
1.800000e+05,-1.7431321,5.004008e+00,7.975116e+00,6.680844e+00
2.400000e+05,-1.7609411,4.982511e+00,7.957148e+00,6.692749e+00
3.000000e+05,-1.7752631,4.962345e+00,7.941758e+00,6.702012e+00
3.600000e+05,-1.7870491,4.943506e+00,7.928423e+00,6.709431e+00
4.200000e+05,-1.7969271,4.925956e+00,7.916748e+00,6.715526e+00
4.800000e+05,-1.8053091,4.909577e+00,7.906403e+00,6.720592e+00
5.400000e+05,-1.8124971,4.894259e+00,7.897144e+00,6.724845e+00
6.000000e+05,-1.8187261,4.879981e+00,7.888793e+00,6.728467e+00
6.600000e+05,-1.8241861,4.866688e+00,7.881219e+00,6.731607e+00
7.200000e+05,-1.8290221,4.854203e+00,7.874303e+00,6.734355e+00
7.800000e+05,-1.8333261,4.842493e+00,7.867952e+00,6.736779e+00
8.400000e+05,-1.8372011,4.831370e+00,7.862087e+00,6.738930e+00
9.000000e+05,-1.8407021,4.820842e+00,7.856647e+00,6.740851e+00
9.656670e+05,-1.8441731,4.809902e+00,7.851140e+00,6.742730e+00
1.035024e+06,-1.8474791,4.799046e+00,7.845760e+00,6.744507e+00
1.108832e+06,-1.8506601,4.788135e+00,7.840462e+00,6.746197e+00
1.187092e+06,-1.8537111,4.777212e+00,7.835262e+00,6.747800e+00
1.270079e+06,-1.8566341,4.766293e+00,7.830158e+00,6.749320e+00
1.358164e+06,-1.8594391,4.755382e+00,7.825140e+00,6.750763e+00
1.451759e+06,-1.8621321,4.744485e+00,7.820202e+00,6.752136e+00
1.551322e+06,-1.8647291,4.733531e+00,7.815337e+00,6.753445e+00
1.656857e+06,-1.8672061,4.722711e+00,7.810556e+00,6.754688e+00
1.769767e+06,-1.8695931,4.711907e+00,7.805815e+00,6.755879e+00
1.890423e+06,-1.8718901,4.701158e+00,7.801119e+00,6.757019e+00
2.019584e+06,-1.8741051,4.690451e+00,7.796459e+00,6.758115e+00
2.157891e+06,-1.8762411,4.679823e+00,7.791831e+00,6.759170e+00
2.306353e+06,-1.8783061,4.669262e+00,7.787224e+00,6.760188e+00
2.465805e+06,-1.8803051,4.658744e+00,7.782631e+00,6.761171e+00
2.636842e+06,-1.8822371,4.648216e+00,7.778054e+00,6.762121e+00
2.819774e+06,-1.8840911,4.637778e+00,7.773500e+00,6.763033e+00
3.016348e+06,-1.8858721,4.627417e+00,7.768942e+00,6.763915e+00
3.228146e+06,-1.8875851,4.617149e+00,7.764362e+00,6.764767e+00
