star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.1256221,5.131279e+00,8.069754e+00,7.954489e+00
5.000000e+04,-2.1370011,5.065725e+00,8.055784e+00,7.957796e+00
1.000000e+05,-2.1438251,5.019128e+00,8.044543e+00,7.960062e+00
1.500000e+05,-2.1484851,4.982925e+00,8.035138e+00,7.961731e+00
2.000000e+05,-2.1519061,4.953479e+00,8.027035e+00,7.963023e+00
2.500000e+05,-2.1545401,4.928956e+00,8.019900e+00,7.964062e+00
3.000000e+05,-2.1566331,4.908269e+00,8.013512e+00,7.964924e+00
3.500000e+05,-2.1583421,4.890540e+00,8.007717e+00,7.965658e+00
4.000000e+05,-2.1597541,4.875381e+00,8.002404e+00,7.966295e+00
4.500000e+05,-2.1609491,4.862113e+00,7.997488e+00,7.966854e+00
5.000000e+05,-2.1619681,4.850513e+00,7.992908e+00,7.967352e+00
5.514984e+05,-2.1628701,4.840054e+00,7.988492e+00,7.967813e+00
6.097120e+05,-2.1637411,4.829768e+00,7.983830e+00,7.968279e+00
6.758376e+05,-2.1645811,4.819694e+00,7.978891e+00,7.968751e+00
7.514647e+05,-2.1653921,4.809837e+00,7.973636e+00,7.969231e+00
8.384896e+05,-2.1661721,4.800232e+00,7.968023e+00,7.969720e+00
9.393940e+05,-2.1669221,4.790882e+00,7.961999e+00,7.970220e+00
1.057129e+06,-2.1676421,4.781823e+00,7.955510e+00,7.970731e+00
1.195582e+06,-2.1683311,4.773097e+00,7.948489e+00,7.971258e+00
1.359887e+06,-2.1689901,4.764741e+00,7.940850e+00,7.971801e+00
1.556695e+06,-2.1696171,4.756787e+00,7.932493e+00,7.972361e+00
1.794514e+06,-2.1702141,4.749263e+00,7.923315e+00,7.972939e+00
2.084083e+06,-2.1707811,4.742182e+00,7.913208e+00,7.973533e+00
2.438509e+06,-2.1713221,4.735540e+00,7.902085e+00,7.974148e+00
2.873079e+06,-2.1718391,4.729306e+00,7.889898e+00,7.974786e+00
3.404336e+06,-2.1723401,4.723418e+00,7.876671e+00,7.975451e+00
4.048580e+06,-2.1728301,4.717790e+00,7.862520e+00,7.976151e+00
4.819879e+06,-2.1733171,4.712320e+00,7.847651e+00,7.976881e+00
5.728299e+06,-2.1738011,4.706908e+00,7.832328e+00,7.977628e+00
6.779196e+06,-2.1742861,4.701464e+00,7.816821e+00,7.978377e+00
7.973880e+06,-2.1747661,4.695926e+00,7.801358e+00,7.979108e+00
9.310738e+06,-2.1752391,4.690259e+00,7.786093e+00,7.979796e+00
1.078606e+07,-2.1757031,4.684464e+00,7.771138e+00,7.980446e+00
1.239790e+07,-2.1761631,4.678524e+00,7.756529e+00,7.981070e+00
1.414427e+07,-2.1766181,4.672452e+00,7.742266e+00,7.981674e+00
1.602400e+07,-2.1770701,4.666255e+00,7.728324e+00,7.982263e+00
1.803542e+07,-2.1775201,4.659922e+00,7.714674e+00,7.982841e+00
2.017619e+07,-2.1779671,4.653509e+00,7.701288e+00,7.983407e+00
2.244737e+07,-2.1784081,4.646991e+00,7.688112e+00,7.983944e+00
2.484383e+07,-2.1788401,4.640393e+00,7.675147e+00,7.984456e+00
2.736532e+07,-2.1792671,4.633723e+00,7.662366e+00,7.984948e+00
3.001220e+07,-2.1796871,4.626939e+00,7.649749e+00,7.985423e+00
3.278096e+07,-2.1800981,4.620169e+00,7.637294e+00,7.985883e+00
3.568217e+07,-2.1805061,4.613283e+00,7.624948e+00,7.986337e+00
3.870730e+07,-2.1809111,4.606395e+00,7.612749e+00,7.986798e+00
4.186956e+07,-2.1813131,4.599445e+00,7.600642e+00,7.987261e+00
4.516713e+07,-2.1817091,4.592558e+00,7.588634e+00,7.987719e+00
4.861500e+07,-2.1821011,4.585611e+00,7.576673e+00,7.988166e+00
5.220234e+07,-2.1824831,4.578662e+00,7.564799e+00,7.988593e+00
5.593505e+07,-2.1828541,4.571738e+00,7.552994e+00,7.988993e+00
5.981945e+07,-2.1832131,4.564812e+00,7.541241e+00,7.989360e+00
6.385437e+07,-2.1835611,4.557903e+00,7.529556e+00,7.989699e+00
6.804636e+07,-2.1838991,4.551008e+00,7.517931e+00,7.990015e+00
7.240123e+07,-2.1842281,4.544133e+00,7.506365e+00,7.990314e+00
7.692667e+07,-2.1845521,4.537266e+00,7.494850e+00,7.990605e+00
8.162795e+07,-2.1848721,4.530412e+00,7.483388e+00,7.990893e+00
8.651250e+07,-2.1851891,4.523570e+00,7.471975e+00,7.991185e+00
9.158834e+07,-2.1855031,4.516744e+00,7.460604e+00,7.991479e+00
9.686178e+07,-2.1858101,4.509921e+00,7.449266e+00,7.991760e+00
1.023326e+08,-2.1861101,4.503106e+00,7.437974e+00,7.992028e+00
1.080066e+08,-2.1864031,4.496303e+00,7.426731e+00,7.992284e+00
1.138927e+08,-2.1866911,4.489516e+00,7.415535e+00,7.992534e+00
1.200000e+08,-2.1869741,4.482739e+00,7.404381e+00,7.992779e+00
1.263363e+08,-2.1872541,4.475974e+00,7.393269e+00,7.993024e+00
1.329114e+08,-2.1875351,4.469226e+00,7.382201e+00,7.993278e+00
1.397393e+08,-2.1878141,4.462487e+00,7.371162e+00,7.993533e+00
1.468255e+08,-2.1880891,4.455758e+00,7.360155e+00,7.993778e+00
1.541745e+08,-2.1883591,4.449047e+00,7.349183e+00,7.994011e+00
1.617958e+08,-2.1886231,4.442353e+00,7.338246e+00,7.994234e+00
1.696969e+08,-2.1888811,4.435682e+00,7.327343e+00,7.994446e+00
1.778872e+08,-2.1891311,4.429033e+00,7.316470e+00,7.994647e+00
1.863739e+08,-2.1893741,4.422411e+00,7.305629e+00,7.994838e+00
1.951676e+08,-2.1896141,4.415822e+00,7.294823e+00,7.995036e+00
2.042866e+08,-2.1898531,4.409259e+00,7.284046e+00,7.995251e+00
2.137444e+08,-2.1900881,4.402716e+00,7.273290e+00,7.995477e+00
2.235476e+08,-2.1903201,4.396187e+00,7.262558e+00,7.995706e+00
2.337013e+08,-2.1905451,4.389669e+00,7.251852e+00,7.995932e+00
2.442095e+08,-2.1907631,4.383158e+00,7.241178e+00,7.996146e+00
2.550766e+08,-2.1909711,4.376653e+00,7.230537e+00,7.996343e+00
2.663074e+08,-2.1911681,4.370158e+00,7.219933e+00,7.996513e+00
2.779091e+08,-2.1913611,4.363688e+00,7.209375e+00,7.996674e+00
2.899086e+08,-2.1915511,4.357243e+00,7.198853e+00,7.996835e+00
3.023287e+08,-2.1917411,4.350832e+00,7.188354e+00,7.996994e+00
3.151874e+08,-2.1919311,4.344455e+00,7.177871e+00,7.997151e+00
3.284980e+08,-2.1921231,4.338111e+00,7.167401e+00,7.997303e+00
3.422702e+08,-2.1923141,4.331792e+00,7.156942e+00,7.997450e+00
3.565077e+08,-2.1925061,4.325498e+00,7.146497e+00,7.997589e+00
3.712147e+08,-2.1926931,4.319219e+00,7.136066e+00,7.997711e+00
