star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
3.87024407e+02,1.44980151e+02,-6.07083861e-05,6.45200668,4.56770034,1.61327980,-1.34509849,1.75879851e+03,7.47321168,-3.46511979e-01,-1,-1.0
3.92928401e+02,1.44979776e+02,-6.09142293e-05,6.45214176,4.56824608,1.61225587,-1.34509849,1.76964652e+03,7.47404922,-3.44103644e-01,-1,-0.998995725727296
3.98832394e+02,1.44979402e+02,-6.11200725e-05,6.45227684,4.56879182,1.61123194,-1.34509849,1.78049453e+03,7.47488676,-3.41695308e-01,-1,-0.9979914516246928
4.04736388e+02,1.44979028e+02,-6.13259157e-05,6.45241192,4.56933755,1.61020800,-1.34509849,1.79134254e+03,7.47572430,-3.39286973e-01,-1,-0.9969871773519888
4.10640381e+02,1.44978653e+02,-6.15317589e-05,6.45254700,4.56988329,1.60918407,-1.34509849,1.80219055e+03,7.47656184,-3.36878637e-01,-1,-0.9959829032493857
4.16544374e+02,1.44978279e+02,-6.17376021e-05,6.45268208,4.57042903,1.60816013,-1.34509849,1.81303856e+03,7.47739938,-3.34470302e-01,-1,-0.9949786291467825
4.22448368e+02,1.44977905e+02,-6.19434453e-05,6.45281715,4.57097477,1.60713620,-1.34509849,1.82388657e+03,7.47823692,-3.32061966e-01,-1,-0.9939743548740785
4.28352361e+02,1.44977530e+02,-6.21492885e-05,6.45295223,4.57152050,1.60611226,-1.34509849,1.83473458e+03,7.47907446,-3.29653631e-01,-1,-0.9929700807714753
4.34256354e+02,1.44977156e+02,-6.23551317e-05,6.45308731,4.57206624,1.60508833,-1.34509849,1.84558259e+03,7.47991200,-3.27245295e-01,-1,-0.9919658066688721
4.40160348e+02,1.44976781e+02,-6.25609749e-05,6.45322239,4.57261198,1.60406440,-1.34509849,1.85643060e+03,7.48074954,-3.24836960e-01,-1,-0.9909615323961681
4.46064341e+02,1.44976407e+02,-6.27668181e-05,6.45335747,4.57315771,1.60304046,-1.34509849,1.86727861e+03,7.48158708,-3.22428625e-01,-1,-0.989957258293565
4.51968335e+02,1.44976033e+02,-6.29726613e-05,6.45349255,4.57370345,1.60201653,-1.34509849,1.87812662e+03,7.48242462,-3.20020289e-01,-1,-0.988952984020861
4.57872328e+02,1.44975658e+02,-6.31785045e-05,6.45362763,4.57424919,1.60099259,-1.34509849,1.88897463e+03,7.48326216,-3.17611954e-01,-1,-0.9879487099182578
4.63776321e+02,1.44975284e+02,-6.33843477e-05,6.45376271,4.57479492,1.59996866,-1.34509849,1.89982264e+03,7.48409970,-3.15203618e-01,-1,-0.9869444358156546
4.70549650e+02,1.44974837e+02,-6.36795829e-05,6.45385992,4.57541706,1.59877299,-1.34509849,1.91474604e+03,7.48502766,-3.12552731e-01,-1,-0.985792286938935
4.77431084e+02,1.44974381e+02,-6.39859342e-05,6.45395243,4.57604870,1.59755597,-1.34509849,1.93017623e+03,7.48596685,-3.09871681e-01,-1,-0.9846217493121164
4.84312517e+02,1.44973924e+02,-6.42922855e-05,6.45404493,4.57668034,1.59633894,-1.34509849,1.94560641e+03,7.48690604,-3.07190632e-01,-1,-0.9834512118553989
4.91193950e+02,1.44973468e+02,-6.45986367e-05,6.45413743,4.57731197,1.59512192,-1.34509849,1.96103660e+03,7.48784524,-3.04509582e-01,-1,-0.9822806743986812
4.98075384e+02,1.44973012e+02,-6.49049880e-05,6.45422994,4.57794361,1.59390490,-1.34509849,1.97646679e+03,7.48878443,-3.01828533e-01,-1,-0.9811101367718627
5.04956817e+02,1.44972555e+02,-6.52113393e-05,6.45432244,4.57857525,1.59268787,-1.34509849,1.99189697e+03,7.48972362,-2.99147483e-01,-1,-0.979939599315145
5.11838250e+02,1.44972099e+02,-6.55176906e-05,6.45441494,4.57920689,1.59147085,-1.34509849,2.00732716e+03,7.49066282,-2.96466434e-01,-1,-0.9787690618584274
5.18719684e+02,1.44971643e+02,-6.58240419e-05,6.45450745,4.57983852,1.59025383,-1.34509849,2.02275735e+03,7.49160201,-2.93785385e-01,-1,-0.9775985242316089
5.25601117e+02,1.44971186e+02,-6.61303931e-05,6.45459995,4.58047016,1.58903680,-1.34509849,2.03818753e+03,7.49254120,-2.91104335e-01,-1,-0.9764279867748912
5.32831929e+02,1.44970700e+02,-6.64225617e-05,6.45467934,4.58113561,1.58774559,-1.34509849,2.05383640e+03,7.49351192,-2.88343426e-01,-1,-0.9751980196607039
5.40555664e+02,1.44970172e+02,-6.66947203e-05,6.45474022,4.58184877,1.58634972,-1.34509849,2.06979380e+03,7.49452712,-2.85469845e-01,-1,-0.9738842059356758
