star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.91685444e+03,1.39999990,-4.35809700e-11,1.89147402,3.59138674,1.28564069,-1.34509847,6.20861328e-05,5.79905885,-2.69116163,-1,-1.0
2.01344500e+03,1.39999990,-4.30022927e-11,1.88784621,3.59165447,1.28329131,-1.34509847,6.21246955e-05,5.80127987,-2.68451266,-1,-0.9999957723730233
2.11476664e+03,1.39999990,-4.23956951e-11,1.88410839,3.59193549,1.28086037,-1.34509847,6.21448625e-05,5.80357824,-2.67762921,-1,-0.999991337673622
2.22108387e+03,1.39999989,-4.17772739e-11,1.88024758,3.59222758,1.27834579,-1.34509847,6.21666546e-05,5.80595595,-2.67050721,-1,-0.9999866843245822
2.33264896e+03,1.39999989,-4.11478366e-11,1.87620021,3.59251560,1.27574606,-1.34509847,6.21735684e-05,5.80841483,-2.66314262,-1,-0.9999818012844159
2.44971952e+03,1.39999988,-4.05014149e-11,1.87205049,3.59282150,1.27305940,-1.34509847,6.21800449e-05,5.81095593,-2.65553025,-1,-0.9999766772779122
2.57291321e+03,1.39999988,-3.98468416e-11,1.86772006,3.59312879,1.27027961,-1.34509847,6.21796375e-05,5.81358576,-2.64765006,-1,-0.9999712852709997
2.70238325e+03,1.39999987,-3.91797386e-11,1.86333512,3.59346905,1.26740662,-1.34509847,6.22009590e-05,5.81630403,-2.63950420,-1,-0.9999656185574638
2.83823286e+03,1.39999987,-3.85094640e-11,1.85876212,3.59380772,1.26444277,-1.34509847,6.22177985e-05,5.81910885,-2.63109695,-1,-0.9999596726195169
2.98070660e+03,1.39999986,-3.78260445e-11,1.85410304,3.59417077,1.26138714,-1.34509847,6.22424393e-05,5.82200112,-2.62242695,-1,-0.9999534367531268
3.13003104e+03,1.39999986,-3.71420190e-11,1.84932168,3.59454919,1.25823961,-1.34509847,6.22838895e-05,5.82498084,-2.61349347,-1,-0.9999469010416573
3.28703867e+03,1.39999985,-3.64468029e-11,1.84430288,3.59491741,1.25499378,-1.34509847,6.22949450e-05,5.82805457,-2.60427787,-1,-0.9999400290482436
3.45221022e+03,1.39999984,-3.57389183e-11,1.83915860,3.59530476,1.25164693,-1.34509847,6.23039949e-05,5.83122507,-2.59476908,-1,-0.9999327997320395
3.62505777e+03,1.39999984,-3.50283530e-11,1.83385891,3.59569879,1.24820903,-1.34509847,6.23128167e-05,5.83448222,-2.58500183,-1,-0.9999252344485868
3.80683794e+03,1.39999983,-3.43084011e-11,1.82836949,3.59609623,1.24466944,-1.34509847,6.23039973e-05,5.83783706,-2.57493850,-1,-0.9999172781974736
3.99767766e+03,1.39999983,-3.35862041e-11,1.82275056,3.59651096,1.24103051,-1.34509847,6.23039538e-05,5.84128674,-2.56459028,-1,-0.9999089254231599
4.19772310e+03,1.39999982,-3.28539185e-11,1.81692101,3.59692095,1.23729575,-1.34509847,6.22725237e-05,5.84482823,-2.55396490,-1,-0.9999001697279997
