star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
6.45429947e+02,4.59999969,-4.12835827e-10,2.89189275,3.59217204,1.78427945,-1.34509847,1.30277799e-04,5.79713609,-3.68357040,-1,-1.0
6.75538632e+02,4.59999968,-4.12569337e-10,2.88901834,3.59253559,1.78211515,-1.34509847,1.32124892e-04,5.79922357,-3.67728588,-1,-0.9999788514602318
7.06968521e+02,4.59999967,-4.07746147e-10,2.88575415,3.59283548,1.77988326,-1.34509847,1.32398573e-04,5.80137713,-3.67079946,-1,-0.999956774898023
7.39891346e+02,4.59999966,-4.02786066e-10,2.88238439,3.59314620,1.77757695,-1.34509847,1.32671210e-04,5.80360262,-3.66409446,-1,-0.9999336496876795
7.74340842e+02,4.59999964,-3.97598281e-10,2.87892364,3.59347158,1.77519580,-1.34509847,1.32916191e-04,5.80590050,-3.65717204,-1,-0.9999094521335136
8.10374235e+02,4.59999963,-3.92224731e-10,2.87534131,3.59380428,1.77273925,-1.34509847,1.33129242e-04,5.80827102,-3.65002914,-1,-0.9998841420396041
8.48060570e+02,4.59999961,-3.86692856e-10,2.87163902,3.59414542,1.77020582,-1.34509847,1.33319013e-04,5.81071608,-3.64266312,-1,-0.9998576709082855
8.87473182e+02,4.59999960,-3.81036360e-10,2.86779686,3.59449051,1.76759456,-1.34509847,1.33483404e-04,5.81323644,-3.63506662,-1,-0.9998299872285681
9.28695090e+02,4.59999958,-3.75255776e-10,2.86408461,3.59490911,1.76490124,-1.34509847,1.33780098e-04,5.81583503,-3.62723411,-1,-0.9998010326873565
9.71858975e+02,4.59999957,-3.69605414e-10,2.86005137,3.59528852,1.76212579,-1.34509847,1.34040076e-04,5.81851396,-3.61915692,-1,-0.9997707140886376
1.01709914e+03,4.59999955,-3.63678525e-10,2.85590085,3.59568154,1.75926450,-1.34509847,1.34236695e-04,5.82127604,-3.61082958,-1,-0.9997389370970944
1.06441181e+03,4.59999953,-3.57688857e-10,2.85165181,3.59609148,1.75632009,-1.34509847,1.34449499e-04,5.82411860,-3.60225910,-1,-0.9997057043643119
1.11386999e+03,4.59999952,-3.51667749e-10,2.84732417,3.59652371,1.75329182,-1.34509847,1.34701387e-04,5.82704198,-3.59344230,-1,-0.9996709646110948
1.16554140e+03,4.59999950,-3.45578907e-10,2.84281238,3.59695125,1.75018084,-1.34509847,1.34915271e-04,5.83004605,-3.58438383,-1,-0.9996346702704664
1.21949674e+03,4.59999948,-3.39404895e-10,2.83811308,3.59737294,1.74698782,-1.34509847,1.35079607e-04,5.83312973,-3.57508208,-1,-0.9995967716822785
1.27623019e+03,4.59999946,-3.33111880e-10,2.83334442,3.59782593,1.74369751,-1.34509847,1.35256638e-04,5.83630786,-3.56549779,-1,-0.9995569217312258
1.33546511e+03,4.59999944,-3.26850459e-10,2.82846503,3.59829336,1.74032295,-1.34509847,1.35469728e-04,5.83956762,-3.55566522,-1,-0.9995153147310766
1.39724612e+03,4.59999942,-3.20516276e-10,2.82345673,3.59876971,1.73686609,-1.34509847,1.35659678e-04,5.84290736,-3.54559151,-1,-0.9994719193404474
1.46216118e+03,4.59999940,-3.14155400e-10,2.81824968,3.59924483,1.73331233,-1.34509847,1.35819259e-04,5.84634158,-3.53523151,-1,-0.9994263225723401
1.52987820e+03,4.59999938,-3.07737397e-10,2.81294205,3.59973668,1.72967481,-1.34509847,1.35972364e-04,5.84985725,-3.52462564,-1,-0.9993787576889699
1.60077481e+03,4.59999936,-3.01317874e-10,2.80761181,3.60026892,1.72594521,-1.34509847,1.36187218e-04,5.85346202,-3.51375147,-1,-0.9993289594405238
1.67491348e+03,4.59999934,-2.94973820e-10,2.80211127,3.60080345,1.72212589,-1.34509847,1.36415670e-04,5.85715432,-3.50261102,-1,-0.99927688394766
1.75246915e+03,4.59999931,-2.88526585e-10,2.79643690,3.60133925,1.71821710,-1.34509847,1.36570479e-04,5.86093364,-3.49120785,-1,-0.9992224083313638
1.83351109e+03,4.59999929,-2.82129415e-10,2.79067634,3.60189789,1.71421955,-1.34509847,1.36765981e-04,5.86479932,-3.47954291,-1,-0.9991654839359284
1.91842359e+03,4.59999927,-2.75671930e-10,2.78467953,3.60244342,1.71013007,-1.34509847,1.36868276e-04,5.86875456,-3.46760439,-1,-0.9991058408335124
2.00702283e+03,4.59999924,-2.69207404e-10,2.77857961,3.60300550,1.70595597,-1.34509847,1.36963104e-04,5.87279200,-3.45541705,-1,-0.9990436081405013
2.09986349e+03,4.59999922,-2.62861259e-10,2.77252269,3.60362598,1.70168653,-1.34509847,1.37189933e-04,5.87692141,-3.44294877,-1,-0.9989783962459893
2.19695218e+03,4.59999919,-2.56484326e-10,2.76616444,3.60421471,1.69732996,-1.34509847,1.37291934e-04,5.88113631,-3.43022166,-1,-0.9989102005070686
2.29837826e+03,4.59999917,-2.50116107e-10,2.75971113,3.60482268,1.69288736,-1.34509847,1.37386419e-04,5.88543486,-3.41723818,-1,-0.9988389581566832
