star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.99549743e+03,1.31999991,-3.89077581e-11,1.84069554,3.59071762,1.26158968,-1.34509847,5.88872377e-05,5.79810660,-2.64370593,-1,-1.0
2.09686069e+03,1.31999991,-3.83932803e-11,1.83712348,3.59099149,1.25925591,-1.34509847,5.89318968e-05,5.80031033,-2.63710669,-1,-0.9999961891743689
2.20321710e+03,1.31999990,-3.78577280e-11,1.83337686,3.59126254,1.25684050,-1.34509847,5.89481418e-05,5.80259164,-2.63027559,-1,-0.9999921906276247
2.31485570e+03,1.31999990,-3.73059309e-11,1.82950708,3.59154484,1.25434101,-1.34509847,5.89574794e-05,5.80495269,-2.62320498,-1,-0.9999879934930979
2.43205800e+03,1.31999989,-3.67439957e-11,1.82554096,3.59184625,1.25175514,-1.34509847,5.89778492e-05,5.80739573,-2.61588730,-1,-0.9999835871872148
2.55508981e+03,1.31999989,-3.61751805e-11,1.82141500,3.59215158,1.24908150,-1.34509847,5.89964181e-05,5.80992209,-2.60832021,-1,-0.9999789617166549
2.68445099e+03,1.31999989,-3.55937295e-11,1.81712804,3.59246280,1.24631557,-1.34509847,5.90054773e-05,5.81253644,-2.60048924,-1,-0.9999740982888171
2.82061111e+03,1.31999988,-3.50009999e-11,1.81269830,3.59278615,1.24345401,-1.34509847,5.90130863e-05,5.81524170,-2.59238491,-1,-0.9999689792498752
2.96355221e+03,1.31999988,-3.44000112e-11,1.80812755,3.59312037,1.24050018,-1.34509847,5.90209957e-05,5.81803472,-2.58401620,-1,-0.9999636052750482
3.11352245e+03,1.31999987,-3.37905128e-11,1.80340193,3.59346198,1.23745416,-1.34509847,5.90240685e-05,5.82091571,-2.57538274,-1,-0.9999579670345803
3.27076915e+03,1.31999987,-3.31730773e-11,1.79851690,3.59380984,1.23431592,-1.34509847,5.90212958e-05,5.82388461,-2.56648605,-1,-0.9999520552302957
3.43593290e+03,1.31999986,-3.25465197e-11,1.79352455,3.59417942,1.23108060,-1.34509847,5.90248710e-05,5.82694628,-2.55731083,-1,-0.9999458457787467
3.61004272e+03,1.31999985,-3.19179449e-11,1.78839156,3.59456674,1.22773946,-1.34509847,5.90423996e-05,5.83010877,-2.54783115,-1,-0.9999392999931762
3.79231192e+03,1.31999985,-3.12817662e-11,1.78304491,3.59494643,1.22430674,-1.34509847,5.90353842e-05,5.83335918,-2.53808792,-1,-0.9999324474497683
3.98378835e+03,1.31999984,-3.06375538e-11,1.77756250,3.59534218,1.22077404,-1.34509847,5.90261100e-05,5.83670485,-2.52805657,-1,-0.9999252487538385
4.18522383e+03,1.31999984,-2.99934820e-11,1.77197649,3.59576425,1.21713691,-1.34509847,5.90391938e-05,5.84015017,-2.51772614,-1,-0.999917675640166
4.39613135e+03,1.31999983,-2.93419518e-11,1.76615824,3.59617513,1.21340602,-1.34509847,5.90195239e-05,5.84368514,-2.50712301,-1,-0.9999097464182467
4.61834662e+03,1.31999982,-2.86868558e-11,1.76017482,3.59659863,1.20956730,-1.34509847,5.89966819e-05,5.84732330,-2.49621330,-1,-0.9999013920732253
4.85111337e+03,1.31999982,-2.80278109e-11,1.75402789,3.59702900,1.20563310,-1.34509847,5.89629925e-05,5.85105268,-2.48502604,-1,-0.9998926410376237
5.09579086e+03,1.31999981,-2.73656928e-11,1.74776857,3.59748301,1.20159542,-1.34509847,5.89344301e-05,5.85488089,-2.47353887,-1,-0.9998834422090713
5.35283421e+03,1.31999980,-2.67119013e-11,1.74127545,3.59792952,1.19745584,-1.34509847,5.89022760e-05,5.85880690,-2.46175811,-1,-0.9998737784770003
5.62220671e+03,1.31999980,-2.60466348e-11,1.73457987,3.59837323,1.19322062,-1.34509847,5.88267655e-05,5.86281639,-2.44971631,-1,-0.9998636512215499
