star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
2.59426130e+02,1.79999816e+01,-6.03569329e-08,3.58752655,2.31049522,-1.34509887,6.38455424e-01,5.25064648e-05,5.78709949,-4.59863526,-1,-1.0
2.68968830e+02,1.79999811e+01,-5.97155417e-08,3.58776424,2.30881984,-1.34509888,6.38455424e-01,5.25064647e-05,5.78868180,-4.59280754,-1,-0.9998315218745735
2.78782638e+02,1.79999805e+01,-5.90674736e-08,3.58800686,2.30711188,-1.34509888,6.38455425e-01,5.25064647e-05,5.79029604,-4.58684996,-1,-0.9996582572874928
2.88894503e+02,1.79999799e+01,-5.84122261e-08,3.58825482,2.30536843,-1.34509889,6.38455426e-01,5.25064647e-05,5.79194518,-4.58074991,-1,-0.9994797304492011
2.99445718e+02,1.79999793e+01,-5.77471916e-08,3.58851029,2.30357416,-1.34509889,6.38455427e-01,5.25064647e-05,5.79364478,-4.57444135,-1,-0.9992934468057698
3.10396821e+02,1.79999787e+01,-5.70739706e-08,3.58877229,2.30173514,-1.34509890,6.38455428e-01,5.25064647e-05,5.79538907,-4.56794748,-1,-0.9991001030660743
3.21704305e+02,1.79999780e+01,-5.63940198e-08,3.58904016,2.29985724,-1.34509894,6.38455433e-01,5.25064647e-05,5.79717243,-4.56128998,-1,-0.9989004673542098
3.33392199e+02,1.79999774e+01,-5.57074094e-08,3.58931420,2.29793879,-1.34509900,6.38455442e-01,5.25064646e-05,5.79899685,-4.55446012,-1,-0.9986941154337572
3.45513000e+02,1.79999767e+01,-5.50139863e-08,3.58959475,2.29597550,-1.34509903,6.38455446e-01,5.25064646e-05,5.80086715,-4.54743904,-1,-0.9984801204605162
3.58143809e+02,1.79999760e+01,-5.43127766e-08,3.58988296,2.29396122,-1.34509904,6.38455447e-01,5.25064645e-05,5.80279012,-4.54019321,-1,-0.9982571212021364
3.71209378e+02,1.79999753e+01,-5.36055478e-08,3.59017754,2.29190505,-1.34509904,6.38455447e-01,5.25064645e-05,5.80475696,-4.53276185,-1,-0.9980264461759122
3.84732630e+02,1.79999746e+01,-5.28930289e-08,3.59047887,2.28980608,-1.34509904,6.38455447e-01,5.25064645e-05,5.80676911,-4.52513630,-1,-0.997787690672058
3.98735876e+02,1.79999739e+01,-5.21757769e-08,3.59078701,2.28766364,-1.34509904,6.38455447e-01,5.25064645e-05,5.80882794,-4.51731089,-1,-0.997540460785761
4.13241156e+02,1.79999731e+01,-5.14541349e-08,3.59110183,2.28547725,-1.34509904,6.38455447e-01,5.25064645e-05,5.81093462,-4.50927988,-1,-0.9972843673967635
4.28270292e+02,1.79999724e+01,-5.07285701e-08,3.59142334,2.28324672,-1.34509904,6.38455447e-01,5.25064645e-05,5.81309004,-4.50103587,-1,-0.9970190252336378
4.43844640e+02,1.79999716e+01,-4.99998552e-08,3.59175187,2.28097208,-1.34509904,6.38455447e-01,5.25064645e-05,5.81529508,-4.49257647,-1,-0.996744057252272
4.59985641e+02,1.79999708e+01,-4.92682232e-08,3.59208749,2.27865334,-1.34509904,6.38455447e-01,5.25064645e-05,5.81755066,-4.48389626,-1,-0.9964590849078635
4.76714860e+02,1.79999700e+01,-4.85339853e-08,3.59243012,2.27629075,-1.34509904,6.38455448e-01,5.25064645e-05,5.81985736,-4.47499228,-1,-0.9961637274663669
4.94053926e+02,1.79999692e+01,-4.77976352e-08,3.59277938,2.27388461,-1.34509905,6.38455449e-01,5.25064645e-05,5.82221642,-4.46586000,-1,-0.9958576030638052
5.12024357e+02,1.79999683e+01,-4.70600582e-08,3.59313599,2.27143557,-1.34509905,6.38455450e-01,5.25064645e-05,5.82462829,-4.45649225,-1,-0.9955403317959266
5.30647852e+02,1.79999675e+01,-4.63221980e-08,3.59349958,2.26894436,-1.34509906,6.38455451e-01,5.25064645e-05,5.82709357,-4.44689109,-1,-0.9952115305628909
5.49946176e+02,1.79999666e+01,-4.55845841e-08,3.59387031,2.26641166,-1.34509907,6.38455452e-01,5.25064645e-05,5.82961278,-4.43705106,-1,-0.9948708150996161
5.69941296e+02,1.79999657e+01,-4.48473819e-08,3.59424814,2.26383831,-1.34509908,6.38455453e-01,5.25064644e-05,5.83218695,-4.42696536,-1,-0.9945177975746726
