star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.9908451,5.156447e+00,8.013285e+00,7.333540e+00
6.000000e+04,-2.0064031,5.090789e+00,7.989713e+00,7.342521e+00
1.200000e+05,-2.0158661,5.041823e+00,7.971986e+00,7.348163e+00
1.800000e+05,-2.0223301,5.003596e+00,7.957929e+00,7.352066e+00
2.400000e+05,-2.0270841,4.971896e+00,7.946333e+00,7.354922e+00
3.000000e+05,-2.0307441,4.944672e+00,7.936495e+00,7.357116e+00
3.600000e+05,-2.0336621,4.920932e+00,7.927967e+00,7.358871e+00
4.200000e+05,-2.0360491,4.900033e+00,7.920451e+00,7.360316e+00
4.800000e+05,-2.0380451,4.881341e+00,7.913731e+00,7.361528e+00
5.400000e+05,-2.0397461,4.864337e+00,7.907656e+00,7.362563e+00
6.000000e+05,-2.0412101,4.849028e+00,7.902113e+00,7.363458e+00
6.600000e+05,-2.0424881,4.835086e+00,7.897014e+00,7.364242e+00
7.200000e+05,-2.0436111,4.822429e+00,7.892294e+00,7.364935e+00
7.800000e+05,-2.0446091,4.810886e+00,7.887898e+00,7.365553e+00
8.400000e+05,-2.0455021,4.800291e+00,7.883784e+00,7.366109e+00
9.000000e+05,-2.0463081,4.790517e+00,7.879917e+00,7.366611e+00
9.722890e+05,-2.0471781,4.779716e+00,7.875571e+00,7.367154e+00
1.050807e+06,-2.0480161,4.769076e+00,7.871167e+00,7.367682e+00
1.136808e+06,-2.0488271,4.758507e+00,7.866673e+00,7.368198e+00
1.231121e+06,-2.0496131,4.748004e+00,7.862085e+00,7.368703e+00
1.334671e+06,-2.0503721,4.737601e+00,7.857397e+00,7.369198e+00
1.448736e+06,-2.0511041,4.727304e+00,7.852598e+00,7.369684e+00
1.574807e+06,-2.0518111,4.717124e+00,7.847671e+00,7.370161e+00
1.714707e+06,-2.0524921,4.707105e+00,7.842597e+00,7.370630e+00
1.870771e+06,-2.0531481,4.697218e+00,7.837349e+00,7.371096e+00
2.045473e+06,-2.0537801,4.687535e+00,7.831906e+00,7.371557e+00
2.242286e+06,-2.0543891,4.678044e+00,7.826228e+00,7.372017e+00
2.465057e+06,-2.0549751,4.668695e+00,7.820283e+00,7.372478e+00
2.717752e+06,-2.0555391,4.659654e+00,7.814045e+00,7.372943e+00
3.007495e+06,-2.0560841,4.650790e+00,7.807435e+00,7.373415e+00
3.340086e+06,-2.0566091,4.642245e+00,7.800424e+00,7.373894e+00
3.725181e+06,-2.0571161,4.633903e+00,7.792929e+00,7.374383e+00
4.171299e+06,-2.0576051,4.625913e+00,7.784919e+00,7.374881e+00
4.692221e+06,-2.0580771,4.618179e+00,7.776304e+00,7.375389e+00
5.300095e+06,-2.0585321,4.610669e+00,7.767064e+00,7.375902e+00
6.008480e+06,-2.0589701,4.603503e+00,7.757193e+00,7.376417e+00
6.836995e+06,-2.0593941,4.596481e+00,7.746646e+00,7.376936e+00
7.796683e+06,-2.0598031,4.589751e+00,7.735519e+00,7.377453e+00
8.908657e+06,-2.0602031,4.583090e+00,7.723814e+00,7.377972e+00
1.017951e+07,-2.0605921,4.576639e+00,7.711690e+00,7.378488e+00
1.162806e+07,-2.0609741,4.570172e+00,7.699180e+00,7.379000e+00
1.325245e+07,-2.0613481,4.563776e+00,7.686473e+00,7.379505e+00
1.506325e+07,-2.0617181,4.557395e+00,7.673621e+00,7.380007e+00
1.706230e+07,-2.0620851,4.551010e+00,7.660709e+00,7.380505e+00
1.925002e+07,-2.0624501,4.544610e+00,7.647795e+00,7.380999e+00
