star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.7069991,5.136805e+00,8.073378e+00,6.588148e+00
6.000000e+04,-1.7478331,5.105624e+00,8.039300e+00,6.626107e+00
1.200000e+05,-1.7760141,5.077655e+00,8.010926e+00,6.652418e+00
1.800000e+05,-1.7967501,5.051510e+00,7.987321e+00,6.671281e+00
2.400000e+05,-1.8127041,5.027114e+00,7.967568e+00,6.685427e+00
3.000000e+05,-1.8253111,5.004354e+00,7.950778e+00,6.696292e+00
3.600000e+05,-1.8354901,4.983175e+00,7.936298e+00,6.704820e+00
4.200000e+05,-1.8439031,4.963544e+00,7.923693e+00,6.711730e+00
4.800000e+05,-1.8509681,4.945336e+00,7.912596e+00,6.717433e+00
5.400000e+05,-1.8569671,4.928400e+00,7.902717e+00,6.722189e+00
6.000000e+05,-1.8621171,4.912612e+00,7.893842e+00,6.726199e+00
6.600000e+05,-1.8665921,4.897997e+00,7.885818e+00,6.729638e+00
7.200000e+05,-1.8705331,4.884341e+00,7.878519e+00,6.732630e+00
7.800000e+05,-1.8740221,4.871593e+00,7.871837e+00,6.735256e+00
8.400000e+05,-1.8771391,4.859570e+00,7.865687e+00,6.737578e+00
9.000000e+05,-1.8799411,4.848227e+00,7.859997e+00,6.739644e+00
9.613510e+05,-1.8825331,4.837173e+00,7.854599e+00,6.741531e+00
1.025992e+06,-1.8850021,4.826231e+00,7.849325e+00,6.743315e+00
1.094829e+06,-1.8873821,4.815232e+00,7.844117e+00,6.745020e+00
1.167901e+06,-1.8896701,4.804198e+00,7.838990e+00,6.746644e+00
1.245419e+06,-1.8918711,4.793081e+00,7.833946e+00,6.748188e+00
1.327361e+06,-1.8939701,4.782071e+00,7.828998e+00,6.749651e+00
1.414765e+06,-1.8959941,4.771031e+00,7.824102e+00,6.751050e+00
1.507768e+06,-1.8979431,4.759990e+00,7.819270e+00,6.752387e+00
1.606758e+06,-1.8998181,4.748962e+00,7.814500e+00,6.753664e+00
1.712207e+06,-1.9016221,4.737955e+00,7.809785e+00,6.754885e+00
1.824634e+06,-1.9033571,4.726985e+00,7.805120e+00,6.756052e+00
1.944668e+06,-1.9050261,4.716085e+00,7.800497e+00,6.757171e+00
2.073187e+06,-1.9066391,4.705232e+00,7.795903e+00,6.758247e+00
2.210832e+06,-1.9081991,4.694456e+00,7.791337e+00,6.759285e+00
2.358537e+06,-1.9097101,4.683748e+00,7.786787e+00,6.760288e+00
2.517116e+06,-1.9111741,4.673087e+00,7.782249e+00,6.761257e+00
2.687170e+06,-1.9125891,4.662418e+00,7.777724e+00,6.762194e+00
2.868996e+06,-1.9139471,4.651849e+00,7.773218e+00,6.763095e+00
3.064357e+06,-1.9152531,4.641371e+00,7.768706e+00,6.763966e+00
3.274867e+06,-1.9165091,4.630959e+00,7.764169e+00,6.764809e+00
3.501929e+06,-1.9177171,4.620654e+00,7.759595e+00,6.765626e+00
3.747593e+06,-1.9188791,4.610428e+00,7.754964e+00,6.766419e+00
4.013615e+06,-1.9199971,4.600272e+00,7.750264e+00,6.767189e+00
4.301941e+06,-1.9210711,4.590266e+00,7.745482e+00,6.767937e+00
4.616012e+06,-1.9221041,4.580293e+00,7.740584e+00,6.768664e+00
4.957281e+06,-1.9230951,4.570502e+00,7.735571e+00,6.769368e+00
5.330723e+06,-1.9240481,4.560738e+00,7.730397e+00,6.770055e+00
5.737974e+06,-1.9249601,4.551196e+00,7.725066e+00,6.770722e+00
6.186234e+06,-1.9258401,4.541677e+00,7.719517e+00,6.771375e+00
6.677329e+06,-1.9266821,4.532421e+00,7.713761e+00,6.772011e+00
7.221400e+06,-1.9274971,4.523187e+00,7.707721e+00,6.772637e+00
7.820473e+06,-1.9282761,4.514251e+00,7.701417e+00,6.773248e+00
8.488314e+06,-1.9290311,4.505339e+00,7.694756e+00,6.773846e+00
9.226943e+06,-1.9297511,4.496665e+00,7.687778e+00,6.774428e+00
1.005088e+07,-1.9304441,4.488174e+00,7.680415e+00,6.774999e+00
1.097148e+07,-1.9311111,4.479883e+00,7.672644e+00,6.775560e+00
1.200224e+07,-1.9317541,4.471789e+00,7.664444e+00,6.776115e+00
1.315749e+07,-1.9323761,4.463890e+00,7.655802e+00,6.776664e+00
1.445274e+07,-1.9329781,4.456176e+00,7.646715e+00,6.777210e+00
1.590398e+07,-1.9335641,4.448640e+00,7.637188e+00,6.777757e+00
1.752789e+07,-1.9341351,4.441209e+00,7.627235e+00,6.778307e+00
1.933570e+07,-1.9346911,4.433960e+00,7.616906e+00,6.778859e+00
2.135008e+07,-1.9352331,4.426836e+00,7.606193e+00,6.779407e+00
2.358421e+07,-1.9357611,4.419794e+00,7.595142e+00,6.779947e+00
2.604602e+07,-1.9362761,4.412858e+00,7.583815e+00,6.780477e+00
2.874968e+07,-1.9367771,4.405981e+00,7.572236e+00,6.780995e+00
3.169936e+07,-1.9372651,4.399166e+00,7.560460e+00,6.781498e+00
3.490150e+07,-1.9377411,4.392392e+00,7.548520e+00,6.781988e+00
3.835812e+07,-1.9382061,4.385628e+00,7.536454e+00,6.782466e+00
4.206543e+07,-1.9386611,4.378873e+00,7.524310e+00,6.782930e+00
4.602235e+07,-1.9391071,4.372124e+00,7.512116e+00,6.783381e+00
5.022727e+07,-1.9395431,4.365377e+00,7.499895e+00,6.783820e+00
5.467798e+07,-1.9399691,4.358628e+00,7.487663e+00,6.784246e+00
5.937169e+07,-1.9403861,4.351879e+00,7.475435e+00,6.784661e+00
6.430634e+07,-1.9407941,4.345128e+00,7.463223e+00,6.785066e+00
6.948005e+07,-1.9411931,4.338379e+00,7.451035e+00,6.785462e+00
7.489246e+07,-1.9415831,4.331630e+00,7.438878e+00,6.785851e+00
8.054297e+07,-1.9419651,4.324885e+00,7.426757e+00,6.786231e+00
8.643285e+07,-1.9423381,4.318138e+00,7.414673e+00,6.786601e+00
9.256168e+07,-1.9427021,4.311398e+00,7.402631e+00,6.786959e+00
9.893291e+07,-1.9430561,4.304659e+00,7.390627e+00,6.787304e+00
1.055466e+08,-1.9434021,4.297925e+00,7.378667e+00,6.787637e+00
1.124068e+08,-1.9437391,4.291195e+00,7.366756e+00,6.787966e+00
1.195194e+08,-1.9440671,4.284472e+00,7.354891e+00,6.788289e+00
1.268898e+08,-1.9443871,4.277755e+00,7.343071e+00,6.788605e+00
1.345226e+08,-1.9446991,4.271044e+00,7.331295e+00,6.788909e+00
1.424227e+08,-1.9450021,4.264346e+00,7.319565e+00,6.789201e+00
1.505968e+08,-1.9452971,4.257667e+00,7.307877e+00,6.789477e+00
1.590538e+08,-1.9455871,4.251016e+00,7.296229e+00,6.789738e+00
1.678032e+08,-1.9458711,4.244397e+00,7.284619e+00,6.789987e+00
1.768550e+08,-1.9461511,4.237813e+00,7.273046e+00,6.790227e+00
1.862178e+08,-1.9464291,4.231256e+00,7.261510e+00,6.790458e+00
1.958967e+08,-1.9467041,4.224726e+00,7.250014e+00,6.790682e+00
2.058977e+08,-1.9469761,4.218228e+00,7.238561e+00,6.790901e+00
2.162293e+08,-1.9472441,4.211747e+00,7.227150e+00,6.791116e+00
2.268904e+08,-1.9475071,4.205282e+00,7.215790e+00,6.791323e+00
2.378807e+08,-1.9477631,4.198837e+00,7.204488e+00,6.791515e+00
2.492026e+08,-1.9480121,4.192421e+00,7.193252e+00,6.791696e+00
2.608652e+08,-1.9482561,4.186038e+00,7.182083e+00,6.791870e+00
2.728774e+08,-1.9484961,4.179691e+00,7.170981e+00,6.792039e+00
2.852469e+08,-1.9487331,4.173379e+00,7.159947e+00,6.792207e+00
2.979783e+08,-1.9489661,4.167107e+00,7.148983e+00,6.792377e+00
3.110754e+08,-1.9491951,4.160876e+00,7.138092e+00,6.792549e+00
3.245394e+08,-1.9494201,4.154687e+00,7.127278e+00,6.792722e+00
3.383683e+08,-1.9496401,4.148543e+00,7.116547e+00,6.792892e+00
3.525588e+08,-1.9498551,4.142449e+00,7.105906e+00,6.793058e+00
3.671038e+08,-1.9500631,4.136410e+00,7.095361e+00,6.793218e+00
3.819846e+08,-1.9502641,4.130433e+00,7.084926e+00,6.793372e+00
3.971570e+08,-1.9504581,4.124536e+00,7.074630e+00,6.793517e+00
4.125172e+08,-1.9506451,4.118756e+00,7.064536e+00,6.793652e+00
4.278294e+08,-1.9508221,4.113172e+00,7.054781e+00,6.793779e+00
4.425319e+08,-1.9509881,4.107967e+00,7.045685e+00,6.793900e+00
4.557306e+08,-1.9511351,4.103414e+00,7.037726e+00,6.794008e+00
4.672371e+08,-1.9512611,4.099532e+00,7.030937e+00,6.794099e+00
4.775020e+08,-1.9513731,4.096135e+00,7.024995e+00,6.794179e+00
4.871638e+08,-1.9514771,4.092994e+00,7.019501e+00,6.794253e+00
4.964839e+08,-1.9515761,4.090015e+00,7.014288e+00,6.794321e+00
5.056354e+08,-1.9516721,4.087137e+00,7.009252e+00,6.794387e+00
5.147333e+08,-1.9517671,4.084321e+00,7.004324e+00,6.794450e+00
5.237914e+08,-1.9518601,4.081561e+00,6.999493e+00,6.794511e+00
5.328627e+08,-1.9519521,4.078838e+00,6.994728e+00,6.794569e+00
