star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.6626981,4.991737e+00,7.958055e+00,6.277540e+00
7.000000e+04,-1.6883771,4.947478e+00,7.950109e+00,6.287848e+00
1.400000e+05,-1.7038381,4.921935e+00,7.942190e+00,6.296454e+00
2.100000e+05,-1.7152881,4.902766e+00,7.934479e+00,6.303931e+00
2.800000e+05,-1.7244881,4.886951e+00,7.927056e+00,6.310544e+00
3.500000e+05,-1.7322131,4.873236e+00,7.919949e+00,6.316456e+00
4.304600e+05,-1.7397651,4.859344e+00,7.912218e+00,6.322522e+00
5.189002e+05,-1.7469041,4.845677e+00,7.904243e+00,6.328476e+00
6.146245e+05,-1.7536041,4.832250e+00,7.896178e+00,6.334211e+00
7.168275e+05,-1.7598481,4.819098e+00,7.888161e+00,6.339646e+00
8.249643e+05,-1.7656461,4.806223e+00,7.880278e+00,6.344739e+00
9.387100e+05,-1.7710201,4.793624e+00,7.872582e+00,6.349478e+00
1.058016e+06,-1.7759991,4.781334e+00,7.865097e+00,6.353878e+00
1.183524e+06,-1.7806381,4.769424e+00,7.857812e+00,6.357999e+00
1.317076e+06,-1.7850381,4.757591e+00,7.850649e+00,6.361907e+00
1.458022e+06,-1.7891921,4.745816e+00,7.843661e+00,6.365575e+00
1.605842e+06,-1.7930971,4.734136e+00,7.836879e+00,6.368996e+00
1.760734e+06,-1.7967681,4.722562e+00,7.830295e+00,6.372183e+00
1.923253e+06,-1.8002291,4.711091e+00,7.823889e+00,6.375159e+00
2.094091e+06,-1.8035101,4.699639e+00,7.817642e+00,6.377949e+00
2.273273e+06,-1.8066081,4.688349e+00,7.811556e+00,6.380563e+00
2.462700e+06,-1.8095611,4.677096e+00,7.805575e+00,6.383032e+00
2.662604e+06,-1.8123781,4.665834e+00,7.799702e+00,6.385358e+00
2.872770e+06,-1.8150471,4.654729e+00,7.793950e+00,6.387546e+00
3.095476e+06,-1.8176051,4.643622e+00,7.788268e+00,6.389621e+00
3.330614e+06,-1.8200431,4.632671e+00,7.782671e+00,6.391587e+00
3.580779e+06,-1.8223871,4.621824e+00,7.777111e+00,6.393464e+00
3.847450e+06,-1.8246511,4.611051e+00,7.771572e+00,6.395258e+00
4.131513e+06,-1.8268371,4.600293e+00,7.766054e+00,6.396970e+00
4.432928e+06,-1.8289291,4.589621e+00,7.760570e+00,6.398598e+00
4.753603e+06,-1.8309341,4.579063e+00,7.755100e+00,6.400149e+00
5.096016e+06,-1.8328611,4.568552e+00,7.749619e+00,6.401633e+00
5.461154e+06,-1.8347091,4.558157e+00,7.744126e+00,6.403049e+00
5.851854e+06,-1.8364821,4.547852e+00,7.738597e+00,6.404406e+00
6.270294e+06,-1.8381831,4.537620e+00,7.733021e+00,6.405705e+00
