star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.0721361,5.165129e+00,8.037000e+00,7.621723e+00
6.000000e+04,-2.0841301,5.088315e+00,8.016205e+00,7.627808e+00
1.200000e+05,-2.0910561,5.035279e+00,8.000534e+00,7.631604e+00
1.800000e+05,-2.0956561,4.994572e+00,7.988038e+00,7.634220e+00
2.400000e+05,-2.0989691,4.961453e+00,7.977662e+00,7.636143e+00
3.000000e+05,-2.1014891,4.933607e+00,7.968795e+00,7.637632e+00
3.600000e+05,-2.1034811,4.909782e+00,7.961052e+00,7.638836e+00
4.200000e+05,-2.1051111,4.888878e+00,7.954173e+00,7.639839e+00
4.800000e+05,-2.1064641,4.870726e+00,7.947978e+00,7.640693e+00
5.400000e+05,-2.1076071,4.854838e+00,7.942334e+00,7.641432e+00
6.000000e+05,-2.1085891,4.840797e+00,7.937146e+00,7.642078e+00
6.513538e+05,-2.1093341,4.829898e+00,7.932990e+00,7.642576e+00
7.076887e+05,-2.1100571,4.819132e+00,7.928727e+00,7.643067e+00
7.698059e+05,-2.1107591,4.808457e+00,7.924335e+00,7.643555e+00
8.384621e+05,-2.1114381,4.797932e+00,7.919804e+00,7.644038e+00
9.148250e+05,-2.1120951,4.787566e+00,7.915107e+00,7.644519e+00
1.000239e+06,-2.1127311,4.777354e+00,7.910216e+00,7.644998e+00
1.096135e+06,-2.1133481,4.767291e+00,7.905113e+00,7.645476e+00
1.204124e+06,-2.1139431,4.757365e+00,7.899781e+00,7.645952e+00
1.326141e+06,-2.1145161,4.747672e+00,7.894199e+00,7.646426e+00
1.465069e+06,-2.1150681,4.738175e+00,7.888321e+00,7.646899e+00
1.624045e+06,-2.1155981,4.728943e+00,7.882112e+00,7.647370e+00
1.807321e+06,-2.1161071,4.719973e+00,7.875515e+00,7.647842e+00
2.019913e+06,-2.1165941,4.711274e+00,7.868480e+00,7.648314e+00
2.268151e+06,-2.1170631,4.702923e+00,7.860942e+00,7.648791e+00
2.560375e+06,-2.1175141,4.694893e+00,7.852824e+00,7.649278e+00
2.906153e+06,-2.1179481,4.687178e+00,7.844059e+00,7.649778e+00
3.317063e+06,-2.1183681,4.679853e+00,7.834583e+00,7.650293e+00
3.807840e+06,-2.1187751,4.672850e+00,7.824324e+00,7.650827e+00
4.393282e+06,-2.1191711,4.666156e+00,7.813272e+00,7.651380e+00
5.089875e+06,-2.1195571,4.659726e+00,7.801445e+00,7.651952e+00
5.913600e+06,-2.1199351,4.653457e+00,7.788913e+00,7.652539e+00
6.877090e+06,-2.1203051,4.647384e+00,7.775812e+00,7.653124e+00
7.993794e+06,-2.1206671,4.641369e+00,7.762267e+00,7.653698e+00
9.268260e+06,-2.1210221,4.635375e+00,7.748484e+00,7.654258e+00
1.070472e+07,-2.1213711,4.629305e+00,7.734611e+00,7.654807e+00
1.230198e+07,-2.1217171,4.623259e+00,7.720781e+00,7.655348e+00
