star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
4.30520791e+02,3.19999979,-4.26727388e-10,3.63877787,1.67240497,-2.34509856,7.39732024e-01,4.24450718e-05,5.72180864,-3.51688452,-1,-1.0
4.50398226e+02,3.19999978,-4.21627948e-10,3.64224114,1.66998274,-2.34509856,7.39732024e-01,4.24450718e-05,5.72386950,-3.51071570,-1,-0.999988303998505
4.71785930e+02,3.19999977,-4.27030259e-10,3.64332374,1.66765034,-2.34509856,7.39732024e-01,4.24450718e-05,5.72606721,-3.50413459,-1,-0.9999757193457086
4.94328408e+02,3.19999976,-4.23567261e-10,3.64363323,1.66528493,-2.34509856,7.39732024e-01,4.24450718e-05,5.72835623,-3.49727870,-1,-0.9999624552169923
5.18065935e+02,3.19999975,-4.18012347e-10,3.64391933,1.66283442,-2.34509856,7.39732024e-01,4.24450718e-05,5.73072858,-3.49017358,-1,-0.9999484879143056
5.42906283e+02,3.19999974,-4.12342276e-10,3.64424041,1.66030622,-2.34509856,7.39732024e-01,4.24450718e-05,5.73317577,-3.48284316,-1,-0.9999338717051547
5.68918233e+02,3.19999973,-4.06353254e-10,3.64455475,1.65769826,-2.34509856,7.39732024e-01,4.24450718e-05,5.73570070,-3.47527949,-1,-0.9999185661183881
5.96162433e+02,3.19999972,-4.00103429e-10,3.64485991,1.65500912,-2.34509856,7.39732024e-01,4.24450718e-05,5.73830465,-3.46747823,-1,-0.9999025354683606
6.24689664e+02,3.19999971,-3.93741276e-10,3.64516970,1.65223793,-2.34509856,7.39732024e-01,4.24450718e-05,5.74098829,-3.45943912,-1,-0.9998857498752283
6.54554133e+02,3.19999970,-3.87266852e-10,3.64552791,1.64938219,-2.34509856,7.39732024e-01,4.24450718e-05,5.74375352,-3.45115612,-1,-0.9998681774432686
6.85797913e+02,3.19999969,-3.80777636e-10,3.64587643,1.64644319,-2.34509856,7.39732024e-01,4.24450718e-05,5.74659995,-3.44262958,-1,-0.9998497934164768
7.18615905e+02,3.19999967,-3.74085970e-10,3.64622401,1.64341256,-2.34509856,7.39732024e-01,4.24450718e-05,5.74953548,-3.43383390,-1,-0.9998304831139406
7.53026441e+02,3.19999966,-3.67339674e-10,3.64658793,1.64029243,-2.34509856,7.39732024e-01,4.24450718e-05,5.75255800,-3.42477778,-1,-0.9998102357490014
7.88990028e+02,3.19999965,-3.60426353e-10,3.64694243,1.63708852,-2.34509856,7.39732024e-01,4.24450718e-05,5.75566213,-3.41547688,-1,-0.9997890745595764
8.26619216e+02,3.19999963,-3.53576209e-10,3.64734452,1.63379638,-2.34509856,7.39732024e-01,4.24450718e-05,5.75885185,-3.40592055,-1,-0.9997669333205733
8.66197820e+02,3.19999962,-3.46728662e-10,3.64776010,1.63040540,-2.34509856,7.39732024e-01,4.24450718e-05,5.76213773,-3.39607487,-1,-0.9997436450335507
9.07495781e+02,3.19999961,-3.39815226e-10,3.64815194,1.62693259,-2.34509856,7.39732024e-01,4.24450718e-05,5.76550393,-3.38598879,-1,-0.9997193450665984
9.50860236e+02,3.19999959,-3.32777879e-10,3.64860117,1.62336194,-2.34509856,7.39732024e-01,4.24450718e-05,5.76896444,-3.37562090,-1,-0.9996938291622319
9.96201671e+02,3.19999958,-3.25781412e-10,3.64903257,1.61970373,-2.34509856,7.39732024e-01,4.24450718e-05,5.77251104,-3.36499323,-1,-0.9996671499910237
1.04375724e+03,3.19999956,-3.18777794e-10,3.64946101,1.61595189,-2.34509856,7.39732024e-01,4.24450718e-05,5.77614889,-3.35409293,-1,-0.9996391680101434
1.09344854e+03,3.19999955,-3.11726546e-10,3.64988233,1.61211428,-2.34509856,7.39732024e-01,4.24450718e-05,5.77987052,-3.34294004,-1,-0.9996099293523846
1.14565998e+03,3.19999953,-3.04628268e-10,3.65038826,1.60817518,-2.34509856,7.39732024e-01,4.24450718e-05,5.78368966,-3.33149365,-1,-0.9995792078291952
1.20020613e+03,3.19999951,-2.97592229e-10,3.65089846,1.60414847,-2.34509856,7.39732024e-01,4.24450718e-05,5.78759453,-3.31979042,-1,-0.9995471125486952
1.25734173e+03,3.19999950,-2.90512201e-10,3.65136148,1.60003063,-2.34509856,7.39732024e-01,4.24450718e-05,5.79158947,-3.30781745,-1,-0.9995134936203466
1.31726531e+03,3.19999948,-2.83496832e-10,3.65182879,1.59582018,-2.34509856,7.39732024e-01,4.24450718e-05,5.79567490,-3.29557239,-1,-0.9994782342279116
1.37995193e+03,3.19999946,-2.76448970e-10,3.65230634,1.59152221,-2.34509856,7.39732024e-01,4.24450718e-05,5.79984587,-3.28307130,-1,-0.9994413490462352
1.44556241e+03,3.19999945,-2.69370517e-10,3.65283252,1.58713343,-2.34509856,7.39732024e-01,4.24450718e-05,5.80410500,-3.27030484,-1,-0.9994027434478686
1.51427315e+03,3.19999943,-2.62399149e-10,3.65338195,1.58265299,-2.34509856,7.39732024e-01,4.24450718e-05,5.80845321,-3.25726992,-1,-0.9993623136379981
1.58622117e+03,3.19999941,-2.55590127e-10,3.65389112,1.57808516,-2.34509856,7.39732024e-01,4.24450718e-05,5.81288782,-3.24397557,-1,-0.9993199789932372
1.66163074e+03,3.19999939,-2.48693037e-10,3.65446173,1.57342576,-2.34509856,7.39732024e-01,4.24450718e-05,5.81741105,-3.23041343,-1,-0.9992756075517782
1.74054583e+03,3.19999937,-2.41930012e-10,3.65500601,1.56868006,-2.34509856,7.39732024e-01,4.24450718e-05,5.82201927,-3.21659677,-1,-0.9992291734414104
