star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.6872081,4.794424e+00,7.935778e+00,6.074854e+00
1.000000e+05,-1.7019841,4.730572e+00,7.926961e+00,6.077998e+00
2.000000e+05,-1.7087891,4.704333e+00,7.918763e+00,6.080726e+00
3.000000e+05,-1.7133231,4.688380e+00,7.911126e+00,6.083202e+00
4.000000e+05,-1.7168351,4.676793e+00,7.904003e+00,6.085493e+00
5.000000e+05,-1.7197651,4.667546e+00,7.897346e+00,6.087634e+00
6.500000e+05,-1.7234141,4.656546e+00,7.888274e+00,6.090587e+00
8.385199e+05,-1.7272801,4.645222e+00,7.878073e+00,6.093961e+00
1.060093e+06,-1.7311661,4.634027e+00,7.867439e+00,6.097541e+00
1.314752e+06,-1.7350401,4.622894e+00,7.856659e+00,6.101238e+00
1.601042e+06,-1.7388651,4.611763e+00,7.845992e+00,6.104956e+00
1.916296e+06,-1.7425831,4.600744e+00,7.835644e+00,6.108612e+00
2.260601e+06,-1.7461991,4.589727e+00,7.825654e+00,6.112172e+00
2.631937e+06,-1.7496881,4.578757e+00,7.816083e+00,6.115597e+00
3.030098e+06,-1.7530441,4.567840e+00,7.806908e+00,6.118872e+00
3.455292e+06,-1.7562631,4.557039e+00,7.798086e+00,6.121990e+00
3.909617e+06,-1.7593671,4.546300e+00,7.789543e+00,6.124958e+00
4.393455e+06,-1.7623491,4.535540e+00,7.781247e+00,6.127773e+00
4.905173e+06,-1.7651901,4.524911e+00,7.773198e+00,6.130428e+00
5.448961e+06,-1.7679081,4.514391e+00,7.765312e+00,6.132945e+00
6.027990e+06,-1.7705131,4.503892e+00,7.757541e+00,6.135334e+00
6.642183e+06,-1.7730011,4.493518e+00,7.749881e+00,6.137595e+00
7.296130e+06,-1.7753841,4.483211e+00,7.742282e+00,6.139743e+00
7.991857e+06,-1.7776591,4.473077e+00,7.734730e+00,6.141783e+00
8.736578e+06,-1.7798491,4.462952e+00,7.727165e+00,6.143736e+00
9.529370e+06,-1.7819431,4.453035e+00,7.719614e+00,6.145597e+00
1.038063e+07,-1.7839601,4.443232e+00,7.712000e+00,6.147388e+00
1.129439e+07,-1.7859041,4.433440e+00,7.704314e+00,6.149109e+00
1.226945e+07,-1.7877631,4.423857e+00,7.696587e+00,6.150757e+00
1.331839e+07,-1.7895551,4.414330e+00,7.688746e+00,6.152345e+00
1.444223e+07,-1.7912751,4.404846e+00,7.680812e+00,6.153867e+00
1.564308e+07,-1.7929141,4.395622e+00,7.672794e+00,6.155324e+00
1.694040e+07,-1.7944991,4.386408e+00,7.664597e+00,6.156732e+00
1.833091e+07,-1.7960141,4.377428e+00,7.656276e+00,6.158085e+00
1.983470e+07,-1.7974771,4.368512e+00,7.647749e+00,6.159393e+00
2.145312e+07,-1.7988801,4.359788e+00,7.639049e+00,6.160653e+00
2.320356e+07,-1.8002321,4.351175e+00,7.630126e+00,6.161872e+00
2.509290e+07,-1.8015311,4.342698e+00,7.620989e+00,6.163046e+00
2.713285e+07,-1.8027821,4.334350e+00,7.611629e+00,6.164182e+00
2.933528e+07,-1.8039851,4.326115e+00,7.602044e+00,6.165283e+00
3.171169e+07,-1.8051421,4.318000e+00,7.592236e+00,6.166348e+00
