star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.2710641,5.175010e+00,8.153432e+00,8.377504e+00
5.000000e+04,-2.2768311,5.098729e+00,8.137271e+00,8.380861e+00
1.000000e+05,-2.2801651,5.047152e+00,8.124809e+00,8.383135e+00
1.500000e+05,-2.2823601,5.009407e+00,8.114616e+00,8.384805e+00
2.000000e+05,-2.2839271,4.980436e+00,8.105938e+00,8.386103e+00
2.500000e+05,-2.2851041,4.957918e+00,8.098336e+00,8.387150e+00
3.000000e+05,-2.2860221,4.940025e+00,8.091537e+00,8.388019e+00
3.500000e+05,-2.2867611,4.925405e+00,8.085360e+00,8.388758e+00
4.000000e+05,-2.2873641,4.913434e+00,8.079679e+00,8.389397e+00
4.500000e+05,-2.2878681,4.903425e+00,8.074404e+00,8.389959e+00
5.000000e+05,-2.2882931,4.895029e+00,8.069466e+00,8.390459e+00
5.664243e+05,-2.2887571,4.885944e+00,8.063397e+00,8.391038e+00
6.457544e+05,-2.2892081,4.877265e+00,8.056714e+00,8.391638e+00
7.416892e+05,-2.2896451,4.869036e+00,8.049294e+00,8.392262e+00
8.591982e+05,-2.2900691,4.861289e+00,8.040988e+00,8.392916e+00
1.004916e+06,-2.2904811,4.854079e+00,8.031633e+00,8.393608e+00
1.187677e+06,-2.2908821,4.847438e+00,8.021050e+00,8.394347e+00
1.419069e+06,-2.2912771,4.841386e+00,8.009063e+00,8.395143e+00
1.713443e+06,-2.2916681,4.835883e+00,7.995551e+00,8.396005e+00
2.087338e+06,-2.2920601,4.830855e+00,7.980494e+00,8.396938e+00
2.556853e+06,-2.2924551,4.826168e+00,7.964059e+00,8.397929e+00
3.134386e+06,-2.2928501,4.821672e+00,7.946605e+00,8.398945e+00
3.826014e+06,-2.2932431,4.817193e+00,7.928633e+00,8.399959e+00
4.633376e+06,-2.2936341,4.812630e+00,7.910611e+00,8.400955e+00
5.555033e+06,-2.2940251,4.807937e+00,7.892887e+00,8.401933e+00
6.588824e+06,-2.2944171,4.803017e+00,7.875659e+00,8.402897e+00
7.732530e+06,-2.2948091,4.797910e+00,7.859009e+00,8.403847e+00
8.984993e+06,-2.2952041,4.792607e+00,7.842944e+00,8.404804e+00
1.034506e+07,-2.2955991,4.787115e+00,7.827420e+00,8.405754e+00
1.180998e+07,-2.2959861,4.781447e+00,7.812383e+00,8.406667e+00
1.337576e+07,-2.2963581,4.775619e+00,7.797782e+00,8.407514e+00
1.503781e+07,-2.2967141,4.769659e+00,7.783577e+00,8.408291e+00
1.679369e+07,-2.2970621,4.763594e+00,7.769726e+00,8.409028e+00
1.864415e+07,-2.2974041,4.757436e+00,7.756173e+00,8.409748e+00
2.058923e+07,-2.2977391,4.751155e+00,7.742863e+00,8.410448e+00
2.262684e+07,-2.2980691,4.744846e+00,7.729769e+00,8.411125e+00
2.475767e+07,-2.2983911,4.738472e+00,7.716851e+00,8.411777e+00
2.697895e+07,-2.2987011,4.732002e+00,7.704088e+00,8.412388e+00
2.928714e+07,-2.2989991,4.725508e+00,7.691483e+00,8.412961e+00
3.168503e+07,-2.2992871,4.719040e+00,7.679006e+00,8.413500e+00
3.417566e+07,-2.2995671,4.712503e+00,7.666635e+00,8.414015e+00
3.675540e+07,-2.2998401,4.705974e+00,7.654384e+00,8.414512e+00
3.943020e+07,-2.3001081,4.699449e+00,7.642222e+00,8.414998e+00
4.220213e+07,-2.3003741,4.692936e+00,7.630144e+00,8.415488e+00
4.507531e+07,-2.3006401,4.686400e+00,7.618134e+00,8.415984e+00
4.805015e+07,-2.3009011,4.679889e+00,7.606187e+00,8.416467e+00
5.113059e+07,-2.3011551,4.673399e+00,7.594290e+00,8.416933e+00
5.431759e+07,-2.3014031,4.666932e+00,7.582444e+00,8.417382e+00
5.761289e+07,-2.3016441,4.660470e+00,7.570645e+00,8.417811e+00
6.101612e+07,-2.3018761,4.654029e+00,7.558898e+00,8.418221e+00
6.453036e+07,-2.3021001,4.647620e+00,7.547196e+00,8.418611e+00
6.815953e+07,-2.3023151,4.641224e+00,7.535532e+00,8.418981e+00
7.190354e+07,-2.3025191,4.634841e+00,7.523907e+00,8.419318e+00
7.576236e+07,-2.3027141,4.628478e+00,7.512334e+00,8.419632e+00
7.974092e+07,-2.3029041,4.622130e+00,7.500808e+00,8.419931e+00
8.384386e+07,-2.3030911,4.615796e+00,7.489329e+00,8.420228e+00
8.807634e+07,-2.3032771,4.609475e+00,7.477896e+00,8.420530e+00
9.244395e+07,-2.3034631,4.603162e+00,7.466502e+00,8.420840e+00
9.695026e+07,-2.3036491,4.596858e+00,7.455145e+00,8.421157e+00
1.015984e+08,-2.3038351,4.590563e+00,7.443829e+00,8.421481e+00
1.063931e+08,-2.3040191,4.584277e+00,7.432547e+00,8.421807e+00
1.113372e+08,-2.3042001,4.577998e+00,7.421300e+00,8.422131e+00
1.164330e+08,-2.3043781,4.571727e+00,7.410089e+00,8.422446e+00
1.216827e+08,-2.3045511,4.565464e+00,7.398913e+00,8.422750e+00
1.270890e+08,-2.3047191,4.559213e+00,7.387774e+00,8.423041e+00
1.326556e+08,-2.3048781,4.552963e+00,7.376661e+00,8.423301e+00
1.383790e+08,-2.3050251,4.546715e+00,7.365585e+00,8.423519e+00
1.442580e+08,-2.3051601,4.540477e+00,7.354558e+00,8.423704e+00
1.502994e+08,-2.3052881,4.534250e+00,7.343580e+00,8.423868e+00
1.565114e+08,-2.3054111,4.528033e+00,7.332646e+00,8.424021e+00
1.629016e+08,-2.3055311,4.521827e+00,7.321754e+00,8.424175e+00
1.694782e+08,-2.3056521,4.515633e+00,7.310901e+00,8.424341e+00
1.762507e+08,-2.3057791,4.509457e+00,7.300089e+00,8.424542e+00
1.832337e+08,-2.3059191,4.503301e+00,7.289309e+00,8.424796e+00
1.904416e+08,-2.3060691,4.497163e+00,7.278542e+00,8.425095e+00
1.978760e+08,-2.3062241,4.491043e+00,7.267784e+00,8.425417e+00
2.055330e+08,-2.3063791,4.484940e+00,7.257037e+00,8.425743e+00
2.134059e+08,-2.3065291,4.478854e+00,7.246306e+00,8.426052e+00
2.254059e+08,-2.3067291,4.469960e+00,7.230603e+00,8.426430e+00
2.421635e+08,-2.3069471,4.458160e+00,7.209776e+00,8.426746e+00
2.596833e+08,-2.3071271,4.447345e+00,7.197645e+00,8.427014e+00
2.806789e+08,-2.3073071,4.436586e+00,7.178707e+00,8.427272e+00
3.053068e+08,-2.3075041,4.425899e+00,7.159308e+00,8.427616e+00
3.336406e+08,-2.3077251,4.414834e+00,7.138866e+00,8.428049e+00
3.645724e+08,-2.3079321,4.403536e+00,7.118174e+00,8.428422e+00
3.974102e+08,-2.3081131,4.392495e+00,7.098352e+00,8.428710e+00
4.302480e+08,-2.3082551,4.381875e+00,7.079310e+00,8.428867e+00
4.670274e+08,-2.3084111,4.370113e+00,7.058320e+00,8.429045e+00
5.040558e+08,-2.3085821,4.358763e+00,7.038286e+00,8.429297e+00
5.426211e+08,-2.3087551,4.347656e+00,7.018810e+00,8.429566e+00
5.835447e+08,-2.3089271,4.335959e+00,6.998310e+00,8.429821e+00
6.245029e+08,-2.3090761,4.324439e+00,6.978256e+00,8.430023e+00
6.659815e+08,-2.3092111,4.313372e+00,6.959090e+00,8.430204e+00
7.095732e+08,-2.3093421,4.302167e+00,6.939777e+00,8.430379e+00
7.547060e+08,-2.3094781,4.290560e+00,6.919788e+00,8.430563e+00
7.994325e+08,-2.3096041,4.279590e+00,6.900970e+00,8.430729e+00
8.462520e+08,-2.3097271,4.267920e+00,6.881088e+00,8.430863e+00
8.921290e+08,-2.3098221,4.256983e+00,6.862494e+00,8.430921e+00
9.399020e+08,-2.3099071,4.245908e+00,6.843750e+00,8.430948e+00
9.888001e+08,-2.3099961,4.234408e+00,6.824426e+00,8.431001e+00
1.036783e+09,-2.3100941,4.223603e+00,6.806227e+00,8.431115e+00
1.086536e+09,-2.3102061,4.212720e+00,6.787934e+00,8.431295e+00
1.137360e+09,-2.3103251,4.201421e+00,6.769075e+00,8.431500e+00
1.186959e+09,-2.3104271,4.190795e+00,6.751283e+00,8.431659e+00
1.237717e+09,-2.3105101,4.180171e+00,6.733555e+00,8.431746e+00
1.288484e+09,-2.3105841,4.169826e+00,6.716323e+00,8.431807e+00
1.332445e+09,-2.3106451,4.160832e+00,6.701436e+00,8.431852e+00
1.372262e+09,-2.3106991,4.152984e+00,6.688382e+00,8.431888e+00
1.406609e+09,-2.3107471,4.146029e+00,6.676962e+00,8.431921e+00
1.437846e+09,-2.3107901,4.139904e+00,6.666804e+00,8.431949e+00
1.469152e+09,-2.3108311,4.133837e+00,6.656775e+00,8.431975e+00
1.500439e+09,-2.3108691,4.127842e+00,6.646883e+00,8.431990e+00
