star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.5859991,4.614470e+00,7.785618e+00,5.815181e+00
1.500000e+05,-1.6093171,4.539972e+00,7.783742e+00,5.816424e+00
3.000000e+05,-1.6185701,4.509711e+00,7.781932e+00,5.817425e+00
4.500000e+05,-1.6241451,4.491767e+00,7.780182e+00,5.818306e+00
6.000000e+05,-1.6281431,4.479105e+00,7.778490e+00,5.819115e+00
7.500000e+05,-1.6312811,4.469299e+00,7.776851e+00,5.819871e+00
9.750000e+05,-1.6349321,4.458113e+00,7.774502e+00,5.820926e+00
1.312500e+06,-1.6391191,4.445550e+00,7.771193e+00,5.822382e+00
1.763292e+06,-1.6434381,4.432807e+00,7.767096e+00,5.824162e+00
2.337457e+06,-1.6477521,4.420300e+00,7.762301e+00,5.826236e+00
3.054083e+06,-1.6520371,4.408108e+00,7.756812e+00,5.828597e+00
3.931572e+06,-1.6562881,4.396247e+00,7.750612e+00,5.831229e+00
4.982800e+06,-1.6605121,4.384553e+00,7.743669e+00,5.834092e+00
6.199153e+06,-1.6646351,4.373133e+00,7.736046e+00,5.837090e+00
7.572783e+06,-1.6686181,4.362041e+00,7.727781e+00,5.840144e+00
9.097915e+06,-1.6724471,4.351251e+00,7.718921e+00,5.843192e+00
1.076696e+07,-1.6761131,4.340709e+00,7.709553e+00,5.846183e+00
1.257064e+07,-1.6795991,4.330452e+00,7.699795e+00,5.849075e+00
1.451032e+07,-1.6829171,4.320449e+00,7.689717e+00,5.851854e+00
1.658903e+07,-1.6860741,4.310687e+00,7.679386e+00,5.854514e+00
1.881333e+07,-1.6890871,4.301132e+00,7.668851e+00,5.857058e+00
2.119025e+07,-1.6919651,4.291762e+00,7.658152e+00,5.859489e+00
2.372802e+07,-1.6947101,4.282637e+00,7.647315e+00,5.861809e+00
2.644751e+07,-1.6973511,4.273630e+00,7.636313e+00,5.864032e+00
2.934762e+07,-1.6998801,4.264769e+00,7.625201e+00,5.866150e+00
3.243868e+07,-1.7023001,4.256070e+00,7.613980e+00,5.868168e+00
3.573496e+07,-1.7046211,4.247505e+00,7.602648e+00,5.870095e+00
3.924658e+07,-1.7068441,4.239072e+00,7.591213e+00,5.871934e+00
4.298630e+07,-1.7089751,4.230773e+00,7.579673e+00,5.873690e+00
4.696792e+07,-1.7110171,4.222599e+00,7.568024e+00,5.875369e+00
5.120376e+07,-1.7129751,4.214543e+00,7.556263e+00,5.876973e+00
5.570570e+07,-1.7148531,4.206599e+00,7.544388e+00,5.878507e+00
6.048356e+07,-1.7166531,4.198762e+00,7.532400e+00,5.879966e+00
6.554478e+07,-1.7183781,4.191026e+00,7.520315e+00,5.881353e+00
7.089728e+07,-1.7200311,4.183390e+00,7.508147e+00,5.882675e+00
7.655045e+07,-1.7216201,4.175849e+00,7.495905e+00,5.883940e+00
8.251204e+07,-1.7231491,4.168394e+00,7.483596e+00,5.885154e+00
8.878686e+07,-1.7246211,4.161027e+00,7.471231e+00,5.886324e+00
9.538081e+07,-1.7260411,4.153740e+00,7.458816e+00,5.887452e+00
1.022915e+08,-1.7274081,4.146527e+00,7.446372e+00,5.888529e+00
1.095119e+08,-1.7287211,4.139386e+00,7.433927e+00,5.889554e+00
1.170333e+08,-1.7299831,4.132316e+00,7.421508e+00,5.890530e+00
1.248461e+08,-1.7311921,4.125325e+00,7.409137e+00,5.891459e+00
1.329419e+08,-1.7323521,4.118391e+00,7.396827e+00,5.892343e+00
1.412991e+08,-1.7334621,4.111551e+00,7.384613e+00,5.893185e+00
1.499207e+08,-1.7345281,4.104784e+00,7.372493e+00,5.893996e+00
1.587924e+08,-1.7355521,4.098102e+00,7.360491e+00,5.894777e+00
1.679065e+08,-1.7365411,4.091490e+00,7.348616e+00,5.895527e+00
1.772192e+08,-1.7374921,4.084992e+00,7.336919e+00,5.896241e+00
1.866644e+08,-1.7384061,4.078647e+00,7.325467e+00,5.896915e+00
1.960762e+08,-1.7392741,4.072559e+00,7.314432e+00,5.897539e+00
2.050915e+08,-1.7400771,4.066927e+00,7.304181e+00,5.898095e+00
2.121307e+08,-1.7406971,4.062653e+00,7.296361e+00,5.898505e+00
2.182027e+08,-1.7412271,4.059051e+00,7.289748e+00,5.898845e+00
2.237797e+08,-1.7417071,4.055808e+00,7.283781e+00,5.899145e+00
2.292199e+08,-1.7421701,4.052703e+00,7.278060e+00,5.899429e+00
2.344409e+08,-1.7426121,4.049773e+00,7.272656e+00,5.899693e+00
2.394737e+08,-1.7430341,4.046998e+00,7.267526e+00,5.899940e+00
2.444173e+08,-1.7434451,4.044313e+00,7.262561e+00,5.900175e+00
2.493405e+08,-1.7438501,4.041681e+00,7.257686e+00,5.900403e+00
2.542745e+08,-1.7442521,4.039083e+00,7.252870e+00,5.900625e+00
2.592286e+08,-1.7446501,4.036514e+00,7.248101e+00,5.900841e+00
2.642773e+08,-1.7450491,4.033929e+00,7.243309e+00,5.901056e+00
2.694855e+08,-1.7454541,4.031299e+00,7.238434e+00,5.901271e+00
2.748427e+08,-1.7458641,4.028635e+00,7.233492e+00,5.901486e+00
2.802784e+08,-1.7462751,4.025968e+00,7.228549e+00,5.901698e+00
2.857584e+08,-1.7466841,4.023316e+00,7.223635e+00,5.901906e+00
2.913527e+08,-1.7470921,4.020648e+00,7.218689e+00,5.902110e+00
2.971737e+08,-1.7475051,4.017909e+00,7.213617e+00,5.902316e+00
3.032891e+08,-1.7479301,4.015072e+00,7.208368e+00,5.902523e+00
3.096632e+08,-1.7483621,4.012157e+00,7.202981e+00,5.902732e+00
3.163011e+08,-1.7488011,4.009169e+00,7.197461e+00,5.902942e+00
3.231724e+08,-1.7492461,4.006124e+00,7.191839e+00,5.903151e+00
3.302524e+08,-1.7496951,4.003036e+00,7.186142e+00,5.903360e+00
3.375288e+08,-1.7501471,3.999915e+00,7.180383e+00,5.903567e+00
3.449735e+08,-1.7505991,3.996773e+00,7.174590e+00,5.903773e+00
