star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.6148851,5.035377e+00,8.022780e+00,6.489008e+00
6.000000e+04,-1.6509661,5.012111e+00,8.003934e+00,6.512129e+00
1.200000e+05,-1.6772681,4.992347e+00,7.986567e+00,6.530326e+00
1.800000e+05,-1.6978861,4.974315e+00,7.970827e+00,6.544951e+00
2.400000e+05,-1.7146351,4.957398e+00,7.956606e+00,6.556818e+00
3.000000e+05,-1.7285601,4.941345e+00,7.943753e+00,6.566552e+00
3.600000e+05,-1.7403511,4.926148e+00,7.932138e+00,6.574684e+00
4.200000e+05,-1.7504841,4.911768e+00,7.921625e+00,6.581587e+00
4.800000e+05,-1.7592781,4.898141e+00,7.912057e+00,6.587486e+00
5.400000e+05,-1.7669751,4.885192e+00,7.903304e+00,6.592557e+00
6.000000e+05,-1.7737611,4.872879e+00,7.895265e+00,6.596947e+00
6.593088e+05,-1.7797331,4.861304e+00,7.887936e+00,6.600753e+00
7.210382e+05,-1.7852901,4.849913e+00,7.880908e+00,6.604258e+00
7.858282e+05,-1.7905191,4.838578e+00,7.874108e+00,6.607518e+00
8.537770e+05,-1.7954361,4.827316e+00,7.867528e+00,6.610549e+00
9.251640e+05,-1.8000521,4.816212e+00,7.861145e+00,6.613374e+00
1.000726e+06,-1.8044321,4.805127e+00,7.854905e+00,6.616024e+00
1.080503e+06,-1.8085971,4.794027e+00,7.848821e+00,6.618508e+00
1.164489e+06,-1.8125571,4.782940e+00,7.842909e+00,6.620841e+00
1.253011e+06,-1.8163121,4.771965e+00,7.837152e+00,6.623036e+00
1.346982e+06,-1.8199121,4.760944e+00,7.831505e+00,6.625114e+00
1.446273e+06,-1.8233481,4.749929e+00,7.825989e+00,6.627071e+00
1.551205e+06,-1.8266371,4.738859e+00,7.820597e+00,6.628917e+00
1.661721e+06,-1.8297671,4.727862e+00,7.815340e+00,6.630653e+00
1.778805e+06,-1.8327601,4.716922e+00,7.810184e+00,6.632300e+00
1.903239e+06,-1.8356381,4.705956e+00,7.805107e+00,6.633865e+00
2.035095e+06,-1.8383831,4.695115e+00,7.800120e+00,6.635349e+00
2.175841e+06,-1.8410261,4.684285e+00,7.795184e+00,6.636767e+00
2.325778e+06,-1.8435701,4.673465e+00,7.790306e+00,6.638121e+00
2.485305e+06,-1.8460081,4.662776e+00,7.785489e+00,6.639414e+00
2.656164e+06,-1.8483541,4.652217e+00,7.780698e+00,6.640659e+00
2.839944e+06,-1.8506391,4.641613e+00,7.775909e+00,6.641862e+00
3.035956e+06,-1.8528381,4.631076e+00,7.771157e+00,6.643014e+00
3.245464e+06,-1.8549551,4.620565e+00,7.766426e+00,6.644119e+00
3.469291e+06,-1.8569831,4.610161e+00,7.761710e+00,6.645179e+00
3.709553e+06,-1.8589331,4.599834e+00,7.756979e+00,6.646200e+00
3.967857e+06,-1.8608061,4.589583e+00,7.752221e+00,6.647183e+00
4.245985e+06,-1.8626051,4.579449e+00,7.747419e+00,6.648132e+00
4.546491e+06,-1.8643361,4.569390e+00,7.742551e+00,6.649048e+00
4.871186e+06,-1.8660011,4.559393e+00,7.737606e+00,6.649934e+00
5.222110e+06,-1.8675961,4.549555e+00,7.732573e+00,6.650788e+00
5.603449e+06,-1.8691341,4.539780e+00,7.727416e+00,6.651616e+00
6.017166e+06,-1.8706131,4.530060e+00,7.722132e+00,6.652416e+00
6.465845e+06,-1.8720271,4.520546e+00,7.716712e+00,6.653188e+00
6.956568e+06,-1.8733931,4.511035e+00,7.711098e+00,6.653940e+00
7.490251e+06,-1.8746971,4.501771e+00,7.705310e+00,6.654668e+00
8.077029e+06,-1.8759621,4.492507e+00,7.699273e+00,6.655380e+00
8.717775e+06,-1.8771721,4.483441e+00,7.693013e+00,6.656072e+00
9.423215e+06,-1.8783331,4.474604e+00,7.686469e+00,6.656746e+00
1.020474e+07,-1.8794611,4.465771e+00,7.679586e+00,6.657405e+00
1.106325e+07,-1.8805381,4.457166e+00,7.672413e+00,6.658045e+00
1.201488e+07,-1.8815741,4.448740e+00,7.664877e+00,6.658671e+00
1.307194e+07,-1.8825711,4.440493e+00,7.656957e+00,6.659285e+00
