star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.8423151,5.116718e+00,8.006404e+00,7.060518e+00
6.000000e+04,-1.8708651,5.068110e+00,7.979971e+00,7.074455e+00
1.200000e+05,-1.8894561,5.028068e+00,7.959848e+00,7.083442e+00
1.800000e+05,-1.9026231,4.994176e+00,7.943800e+00,7.089668e+00
2.400000e+05,-1.9124731,4.965151e+00,7.930580e+00,7.094272e+00
3.000000e+05,-1.9200781,4.940332e+00,7.919398e+00,7.097815e+00
3.600000e+05,-1.9262191,4.918286e+00,7.909747e+00,7.100636e+00
4.200000e+05,-1.9313041,4.898371e+00,7.901282e+00,7.102941e+00
4.800000e+05,-1.9355851,4.880292e+00,7.893755e+00,7.104864e+00
5.400000e+05,-1.9392401,4.863870e+00,7.886991e+00,7.106497e+00
6.000000e+05,-1.9424161,4.848712e+00,7.880854e+00,7.107904e+00
6.600000e+05,-1.9451871,4.834830e+00,7.875241e+00,7.109129e+00
7.200000e+05,-1.9476371,4.821966e+00,7.870073e+00,7.110205e+00
7.800000e+05,-1.9498341,4.809872e+00,7.865286e+00,7.111158e+00
8.400000e+05,-1.9517961,4.798697e+00,7.860830e+00,7.112011e+00
9.000000e+05,-1.9535671,4.788256e+00,7.856664e+00,7.112779e+00
9.669400e+05,-1.9553411,4.777463e+00,7.852332e+00,7.113547e+00
1.039046e+06,-1.9570591,4.766674e+00,7.847983e+00,7.114289e+00
1.116627e+06,-1.9587101,4.756025e+00,7.843625e+00,7.115003e+00
1.200723e+06,-1.9603061,4.745463e+00,7.839229e+00,7.115697e+00
1.292031e+06,-1.9618581,4.734904e+00,7.834791e+00,7.116370e+00
1.390760e+06,-1.9633651,4.724329e+00,7.830330e+00,7.117022e+00
1.497140e+06,-1.9648181,4.713815e+00,7.825863e+00,7.117650e+00
1.612127e+06,-1.9662181,4.703353e+00,7.821377e+00,7.118260e+00
1.736698e+06,-1.9675691,4.692958e+00,7.816861e+00,7.118853e+00
1.872074e+06,-1.9688691,4.682639e+00,7.812301e+00,7.119431e+00
2.019677e+06,-1.9701221,4.672424e+00,7.807681e+00,7.119996e+00
