star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.6133661,4.857193e+00,7.955262e+00,6.185638e+00
8.000000e+04,-1.6396951,4.807275e+00,7.945642e+00,6.190873e+00
1.600000e+05,-1.6525321,4.784000e+00,7.936640e+00,6.195366e+00
2.400000e+05,-1.6614231,4.768267e+00,7.928232e+00,6.199387e+00
3.200000e+05,-1.6684201,4.755980e+00,7.920388e+00,6.203051e+00
4.000000e+05,-1.6742791,4.745684e+00,7.913064e+00,6.206430e+00
5.191961e+05,-1.6815031,4.732969e+00,7.903173e+00,6.210984e+00
6.575517e+05,-1.6885351,4.720387e+00,7.892848e+00,6.215720e+00
8.139595e+05,-1.6952651,4.708130e+00,7.882409e+00,6.220493e+00
9.890400e+05,-1.7017471,4.695964e+00,7.871998e+00,6.225233e+00
1.180513e+06,-1.7079341,4.683828e+00,7.861855e+00,6.229811e+00
1.385366e+06,-1.7137481,4.671876e+00,7.852165e+00,6.234132e+00
1.603084e+06,-1.7192131,4.660086e+00,7.842943e+00,6.238188e+00
1.833426e+06,-1.7243551,4.648453e+00,7.834174e+00,6.241989e+00
2.076751e+06,-1.7292071,4.636918e+00,7.825812e+00,6.245547e+00
2.332811e+06,-1.7337671,4.625576e+00,7.817831e+00,6.248865e+00
2.603455e+06,-1.7380951,4.614273e+00,7.810147e+00,6.251977e+00
2.887964e+06,-1.7421731,4.603151e+00,7.802757e+00,6.254884e+00
3.188905e+06,-1.7460621,4.592060e+00,7.795580e+00,6.257622e+00
3.506068e+06,-1.7497541,4.581096e+00,7.788610e+00,6.260194e+00
3.841741e+06,-1.7532681,4.570308e+00,7.781791e+00,6.262622e+00
4.199196e+06,-1.7566431,4.559607e+00,7.775060e+00,6.264927e+00
4.579311e+06,-1.7598901,4.548880e+00,7.768410e+00,6.267111e+00
4.980730e+06,-1.7629751,4.538314e+00,7.761868e+00,6.269167e+00
5.407773e+06,-1.7659301,4.527823e+00,7.755373e+00,6.271119e+00
5.862165e+06,-1.7687581,4.517391e+00,7.748911e+00,6.272972e+00
6.345454e+06,-1.7714561,4.507113e+00,7.742472e+00,6.274730e+00
6.862367e+06,-1.7740391,4.496976e+00,7.736012e+00,6.276408e+00
7.416968e+06,-1.7765211,4.486890e+00,7.729503e+00,6.278015e+00
8.010299e+06,-1.7788981,4.476968e+00,7.722955e+00,6.279550e+00
8.648193e+06,-1.7811871,4.467110e+00,7.716328e+00,6.281026e+00
9.332344e+06,-1.7833861,4.457303e+00,7.709630e+00,6.282441e+00
1.006493e+07,-1.7854851,4.447717e+00,7.702861e+00,6.283799e+00
1.085635e+07,-1.7875151,4.438113e+00,7.695953e+00,6.285113e+00
1.170436e+07,-1.7894501,4.428759e+00,7.688950e+00,6.286375e+00
1.262302e+07,-1.7913241,4.419377e+00,7.681769e+00,6.287598e+00
1.360879e+07,-1.7931071,4.410265e+00,7.674464e+00,6.288771e+00
1.467950e+07,-1.7948371,4.401126e+00,7.666940e+00,6.289910e+00
1.583106e+07,-1.7964901,4.392181e+00,7.659260e+00,6.291004e+00
1.707948e+07,-1.7980801,4.383373e+00,7.651356e+00,6.292063e+00
1.843455e+07,-1.7996051,4.374782e+00,7.643212e+00,6.293089e+00
1.991343e+07,-1.8010901,4.366163e+00,7.634777e+00,6.294087e+00
2.150977e+07,-1.8025001,4.357854e+00,7.626135e+00,6.295047e+00
2.325725e+07,-1.8038661,4.349654e+00,7.617163e+00,6.295985e+00
2.516145e+07,-1.8051831,4.341584e+00,7.607899e+00,6.296901e+00
2.723520e+07,-1.8064541,4.333626e+00,7.598348e+00,6.297797e+00
2.949128e+07,-1.8076801,4.325787e+00,7.588518e+00,6.298672e+00
3.194534e+07,-1.8088621,4.318062e+00,7.578409e+00,6.299523e+00
3.461291e+07,-1.8100031,4.310443e+00,7.568025e+00,6.300351e+00
3.750922e+07,-1.8111041,4.302921e+00,7.557372e+00,6.301151e+00
4.064813e+07,-1.8121661,4.295493e+00,7.546464e+00,6.301922e+00
4.404312e+07,-1.8131931,4.288149e+00,7.535319e+00,6.302666e+00
4.770754e+07,-1.8141891,4.280880e+00,7.523957e+00,6.303389e+00
5.165395e+07,-1.8151561,4.273679e+00,7.512399e+00,6.304093e+00
5.589323e+07,-1.8160961,4.266532e+00,7.500665e+00,6.304778e+00
6.043344e+07,-1.8170121,4.259433e+00,7.488777e+00,6.305444e+00
6.528061e+07,-1.8179041,4.252374e+00,7.476759e+00,6.306090e+00
7.043831e+07,-1.8187711,4.245348e+00,7.464630e+00,6.306713e+00
7.590695e+07,-1.8196141,4.238353e+00,7.452419e+00,6.307314e+00
8.168722e+07,-1.8204341,4.231386e+00,7.440150e+00,6.307893e+00
8.777980e+07,-1.8212301,4.224445e+00,7.427844e+00,6.308452e+00
9.418567e+07,-1.8220051,4.217521e+00,7.415513e+00,6.308992e+00
1.009014e+08,-1.8227591,4.210621e+00,7.403177e+00,6.309516e+00
1.079283e+08,-1.8234941,4.203739e+00,7.390844e+00,6.310027e+00
1.152636e+08,-1.8242111,4.196872e+00,7.378528e+00,6.310524e+00
1.229035e+08,-1.8249081,4.190025e+00,7.366243e+00,6.311008e+00
1.308464e+08,-1.8255891,4.183198e+00,7.354001e+00,6.311478e+00
1.390888e+08,-1.8262511,4.176396e+00,7.341812e+00,6.311931e+00
1.476301e+08,-1.8268971,4.169621e+00,7.329682e+00,6.312367e+00
1.564670e+08,-1.8275291,4.162885e+00,7.317618e+00,6.312783e+00
1.655998e+08,-1.8281471,4.156199e+00,7.305622e+00,6.313181e+00
1.750297e+08,-1.8287551,4.149569e+00,7.293700e+00,6.313564e+00
1.847583e+08,-1.8293541,4.142997e+00,7.281854e+00,6.313931e+00
1.947834e+08,-1.8299441,4.136478e+00,7.270092e+00,6.314284e+00
2.050967e+08,-1.8305251,4.130013e+00,7.258425e+00,6.314623e+00
2.156919e+08,-1.8310961,4.123607e+00,7.246861e+00,6.314948e+00
2.265623e+08,-1.8316561,4.117249e+00,7.235409e+00,6.315261e+00
2.376818e+08,-1.8322011,4.110948e+00,7.224092e+00,6.315560e+00
2.490144e+08,-1.8327291,4.104722e+00,7.212943e+00,6.315844e+00
2.604920e+08,-1.8332391,4.098611e+00,7.202024e+00,6.316109e+00
2.719675e+08,-1.8337271,4.092687e+00,7.191457e+00,6.316357e+00
2.830919e+08,-1.8341831,4.087110e+00,7.181524e+00,6.316583e+00
2.920478e+08,-1.8345451,4.082724e+00,7.173719e+00,6.316758e+00
3.002427e+08,-1.8348711,4.078794e+00,7.166732e+00,6.316914e+00
3.075691e+08,-1.8351581,4.075344e+00,7.160603e+00,6.317049e+00
3.144651e+08,-1.8354261,4.072152e+00,7.154935e+00,6.317174e+00
3.210331e+08,-1.8356771,4.069160e+00,7.149626e+00,6.317291e+00
3.273813e+08,-1.8359181,4.066311e+00,7.144575e+00,6.317403e+00
3.336309e+08,-1.8361531,4.063548e+00,7.139678e+00,6.317511e+00
3.398577e+08,-1.8363841,4.060834e+00,7.134872e+00,6.317618e+00
3.460743e+08,-1.8366111,4.058162e+00,7.130144e+00,6.317722e+00
3.523218e+08,-1.8368361,4.055515e+00,7.125462e+00,6.317824e+00
3.587093e+08,-1.8370621,4.052845e+00,7.120747e+00,6.317927e+00
3.652784e+08,-1.8372911,4.050137e+00,7.115969e+00,6.318030e+00
3.719558e+08,-1.8375211,4.047424e+00,7.111186e+00,6.318133e+00
3.786723e+08,-1.8377481,4.044734e+00,7.106447e+00,6.318233e+00
3.854665e+08,-1.8379741,4.042050e+00,7.101723e+00,6.318332e+00
3.924684e+08,-1.8382011,4.039321e+00,7.096929e+00,6.318431e+00
3.997922e+08,-1.8384321,4.036508e+00,7.091992e+00,6.318531e+00
4.074811e+08,-1.8386681,4.033598e+00,7.086892e+00,6.318633e+00
4.155123e+08,-1.8389101,4.030605e+00,7.081653e+00,6.318735e+00
4.237857e+08,-1.8391531,4.027568e+00,7.076346e+00,6.318837e+00
4.322892e+08,-1.8393971,4.024496e+00,7.070983e+00,6.318937e+00
4.410202e+08,-1.8396421,4.021390e+00,7.065571e+00,6.319035e+00
4.499698e+08,-1.8398871,4.018257e+00,7.060118e+00,6.319131e+00
4.591387e+08,-1.8401331,4.015098e+00,7.054630e+00,6.319227e+00
4.685557e+08,-1.8403791,4.011906e+00,7.049093e+00,6.319323e+00
4.782728e+08,-1.8406271,4.008666e+00,7.043483e+00,6.319419e+00
4.883335e+08,-1.8408761,4.005366e+00,7.037781e+00,6.319516e+00
