star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
6.33990943e+02,1.71999988,-1.65266787e-10,2.43268764,3.66309362,1.41283373,-2.84509891,5.13066115e-05,5.71699914,-2.99864488,-1,-1.0
6.65447272e+02,1.71999988,-1.63013061e-10,2.42892878,3.66332593,1.41048969,-2.84509891,5.12624148e-05,5.71924196,-2.99193472,-1,-0.9999941560141842
6.98433654e+02,1.71999987,-1.60675025e-10,2.42504004,3.66356554,1.40806608,-2.84509891,5.12043949e-05,5.72156133,-2.98499577,-1,-0.9999880277737108
7.33030948e+02,1.71999987,-1.58285462e-10,2.42101928,3.66381286,1.40556107,-2.84509891,5.11419404e-05,5.72395899,-2.97782150,-1,-0.99998160025652
7.69400471e+02,1.71999986,-1.55847216e-10,2.41690332,3.66408002,1.40296877,-2.84509891,5.10839205e-05,5.72644052,-2.97039662,-1,-0.9999748434929912
8.07573198e+02,1.71999986,-1.53356440e-10,2.41257317,3.66433625,1.40029123,-2.84509891,5.10075223e-05,5.72900419,-2.96272529,-1,-0.99996775172856
8.47618503e+02,1.71999985,-1.50821429e-10,2.40811219,3.66460287,1.39752750,-2.84509891,5.09289678e-05,5.73165105,-2.95480583,-1,-0.9999603120748607
8.89607275e+02,1.71999984,-1.48276928e-10,2.40363495,3.66490904,1.39467655,-2.84509891,5.08775833e-05,5.73438141,-2.94663582,-1,-0.9999525113620695
9.33604605e+02,1.71999984,-1.45739956e-10,2.39902821,3.66522646,1.39173833,-2.84509890,5.08413108e-05,5.73719579,-2.93821408,-1,-0.9999443374975205
9.79671705e+02,1.71999983,-1.43109080e-10,2.39415492,3.66552009,1.38871443,-2.84509890,5.07609469e-05,5.74009299,-2.92954555,-1,-0.999935779109192
1.02825743e+03,1.71999982,-1.40457229e-10,2.38914225,3.66582934,1.38558960,-2.84509889,5.06867129e-05,5.74308738,-2.92058430,-1,-0.9999267528083877
1.07913053e+03,1.71999982,-1.37748063e-10,2.38394486,3.66613632,1.38237694,-2.84509889,5.05920160e-05,5.74616631,-2.91136877,-1,-0.9999173015569461
1.13232445e+03,1.71999981,-1.35051781e-10,2.37860843,3.66645148,1.37907841,-2.84509889,5.05082875e-05,5.74932802,-2.90190538,-1,-0.9999074191414243
1.18846998e+03,1.71999980,-1.32349804e-10,2.37335324,3.66684078,1.37567222,-2.84509888,5.04716878e-05,5.75259275,-2.89213226,-1,-0.9998969883730743
1.24710571e+03,1.71999979,-1.29631378e-10,2.36777519,3.66719157,1.37218161,-2.84509887,5.04038479e-05,5.75593951,-2.88211242,-1,-0.9998860949730713
1.30877672e+03,1.71999979,-1.26867741e-10,2.36195112,3.66753027,1.36859218,-2.84509887,5.03077172e-05,5.75938215,-2.87180641,-1,-0.9998746376759504
1.37331201e+03,1.71999978,-1.24089088e-10,2.35616894,3.66792510,1.36491142,-2.84509886,5.02402505e-05,5.76291270,-2.86123703,-1,-0.9998626482502492
1.44120221e+03,1.71999977,-1.21337893e-10,2.35008641,3.66829508,1.36113020,-2.84509885,5.01632017e-05,5.76654118,-2.85037443,-1,-0.9998500355462736
1.51220916e+03,1.71999976,-1.18550147e-10,2.34384651,3.66867030,1.35725981,-2.84509885,5.00693045e-05,5.77025592,-2.83925362,-1,-0.9998368438096084
1.58685007e+03,1.71999975,-1.15759326e-10,2.33745004,3.66905600,1.35329016,-2.84509884,4.99738466e-05,5.77406700,-2.82784357,-1,-0.9998229769525023
1.66512216e+03,1.71999974,-1.12952359e-10,2.33085490,3.66943890,1.34922680,-2.84509883,4.98605587e-05,5.77796886,-2.81616206,-1,-0.9998084354914267
1.74712555e+03,1.71999974,-1.10168475e-10,2.32423335,3.66986181,1.34507020,-2.84509883,4.97745240e-05,5.78196071,-2.80420882,-1,-0.9997932008259955
1.83313657e+03,1.71999973,-1.07382137e-10,2.31758093,3.67032546,1.34081670,-2.84509877,4.97033354e-05,5.78604583,-2.79197563,-1,-0.9997772216193664
1.92348972e+03,1.71999972,-1.04662957e-10,2.31054406,3.67074121,1.33646677,-2.84509876,4.96184539e-05,5.79022532,-2.77945901,-1,-0.9997604357278209
2.01822695e+03,1.71999971,-1.01913252e-10,2.30348775,3.67119902,1.33202299,-2.84509872,4.95333443e-05,5.79449567,-2.76667085,-1,-0.9997428353578492
2.11752462e+03,1.71999970,-9.91686291e-11,2.29620318,3.67164605,1.32748665,-2.84509870,4.94271754e-05,5.79885595,-2.75361137,-1,-0.999724387745128
2.22166917e+03,1.71999969,-9.64629624e-11,2.28873434,3.67209273,1.32285886,-2.84509869,4.93224361e-05,5.80330537,-2.74028343,-1,-0.9997050396745697
2.33087110e+03,1.71999968,-9.37703757e-11,2.28109713,3.67254251,1.31814069,-2.84509869,4.92062310e-05,5.80784300,-2.72669055,-1,-0.9996847520392903
2.44538753e+03,1.71999967,-9.10893857e-11,2.27329334,3.67299540,1.31333303,-2.84509867,4.90769421e-05,5.81246809,-2.71283733,-1,-0.999663477071299
2.56548819e+03,1.71999966,-8.84290813e-11,2.26540585,3.67347218,1.30843572,-2.84509865,4.89510541e-05,5.81718081,-2.69872022,-1,-0.9996411646599076
2.69140719e+03,1.71999964,-8.58153317e-11,2.25735440,3.67395216,1.30345004,-2.84509862,4.88281243e-05,5.82197967,-2.68434503,-1,-0.9996177713119443
2.82345907e+03,1.71999963,-8.32302626e-11,2.24926996,3.67446787,1.29837639,-2.84509856,4.87184836e-05,5.82686455,-2.66971332,-1,-0.999593238591878
2.96183714e+03,1.71999962,-8.06961464e-11,2.24093162,3.67496242,1.29321812,-2.84509855,4.85961678e-05,5.83183224,-2.65483393,-1,-0.9995675305863984
3.10709190e+03,1.71999961,-7.81970241e-11,2.23242135,3.67545629,1.28797525,-2.84509854,4.84631306e-05,5.83688302,-2.63970347,-1,-0.9995405450231076
3.25945663e+03,1.71999960,-7.57450450e-11,2.22397741,3.67601020,1.28264545,-2.84509851,4.83684828e-05,5.84201870,-2.62431832,-1,-0.9995122385630324
3.41906234e+03,1.71999959,-7.33070943e-11,2.21517755,3.67651371,1.27723850,-2.84509851,4.82146408e-05,5.84723031,-2.60870326,-1,-0.999482586867014
3.58626957e+03,1.71999958,-7.09287152e-11,2.20624420,3.67702216,1.27175494,-2.84509850,4.80674881e-05,5.85251699,-2.59286020,-1,-0.9994515229535985
3.76195606e+03,1.71999956,-6.85943754e-11,2.19728895,3.67756573,1.26619017,-2.84509849,4.79349082e-05,5.85784564,-2.57684128,-1,-0.9994188837554393
3.94596731e+03,1.71999955,-6.63249385e-11,2.18809665,3.67808432,1.26055683,-2.84509849,4.77916320e-05,5.86318870,-2.56071175,-1,-0.9993846979756889
4.13875151e+03,1.71999954,-6.40850680e-11,2.17892743,3.67864844,1.25484399,-2.84509848,4.76619630e-05,5.86869322,-2.54420329,-1,-0.9993488823491955
4.34119960e+03,1.71999953,-6.18886638e-11,2.16964541,3.67922123,1.24905740,-2.84509848,4.75263371e-05,5.87425947,-2.52750135,-1,-0.9993112713563044
4.55322929e+03,1.71999951,-5.97473941e-11,2.16011566,3.67976647,1.24320204,-2.84509848,4.73706482e-05,5.87990803,-2.51056638,-1,-0.9992718802849275
4.77540898e+03,1.71999950,-5.76416532e-11,2.15045860,3.68031391,1.23727864,-2.84509847,4.71989271e-05,5.88563003,-2.49341649,-1,-0.9992306035371886
5.00856565e+03,1.71999949,-5.55870767e-11,2.14064000,3.68085501,1.23128714,-2.84509847,4.70156998e-05,5.89141861,-2.47606615,-1,-0.9991872874759805
5.25272162e+03,1.71999947,-5.36012155e-11,2.13093573,3.68145863,1.22522776,-2.84509847,4.68866166e-05,5.89727380,-2.45851338,-1,-0.999141927954673
5.50905567e+03,1.71999946,-5.16406326e-11,2.12090849,3.68201278,1.21910584,-2.84509847,4.66924251e-05,5.90319118,-2.44077568,-1,-0.9990943059784306
5.77730756e+03,1.71999945,-4.97437271e-11,2.11080001,3.68257717,1.21292281,-2.84509847,4.65119143e-05,5.90917010,-2.42284876,-1,-0.9990444698948804
6.05915970e+03,1.71999943,-4.79078935e-11,2.10091012,3.68322979,1.20667264,-2.84509847,4.63941362e-05,5.91521522,-2.40472618,-1,-0.9989921071443407
6.35409897e+03,1.71999942,-4.61238069e-11,2.09058419,3.68380050,1.20036826,-2.84509847,4.62177071e-05,5.92131565,-2.38643484,-1,-0.9989373130547186
6.66340683e+03,1.71999941,-4.43822629e-11,2.08014047,3.68436837,1.19401065,-2.84509847,4.60242308e-05,5.92746970,-2.36798603,-1,-0.9988798495551932
6.98773106e+03,1.71999939,-4.26862699e-11,2.06969928,3.68496494,1.18759691,-2.84509847,4.58399177e-05,5.93367977,-2.34936680,-1,-0.9988195963005986
7.32731780e+03,1.71999938,-4.10418715e-11,2.05906093,3.68553665,1.18113431,-2.84509847,4.56352735e-05,5.93993944,-2.33059956,-1,-0.9987565075628185
7.68402557e+03,1.71999936,-3.94580851e-11,2.04864916,3.68619544,1.17461085,-2.84509847,4.54969229e-05,5.94626028,-2.31164878,-1,-0.9986902380642932
8.05748813e+03,1.71999935,-3.79234733e-11,2.03784439,3.68677682,1.16804572,-2.84509847,4.53011894e-05,5.95262396,-2.29256942,-1,-0.9986208558454278
8.44889864e+03,1.71999933,-3.64343939e-11,2.02713861,3.68740799,1.16143047,-2.84509847,4.51326211e-05,5.95903820,-2.27333721,-1,-0.9985481392398569
8.85927101e+03,1.71999932,-3.49893991e-11,2.01614117,3.68798811,1.15477151,-2.84509847,4.49199318e-05,5.96549686,-2.25396780,-1,-0.9984718998824452
9.28945964e+03,1.71999931,-3.35772799e-11,2.00506183,3.68856945,1.14806918,-2.84509847,4.46827386e-05,5.97199939,-2.23446693,-1,-0.9983919790419731
9.74039235e+03,1.71999929,-3.22298085e-11,1.99401299,3.68917853,1.14132659,-2.84509847,4.44849375e-05,5.97854273,-2.21484252,-1,-0.9983082043471849
1.02130047e+04,1.71999928,-3.09279603e-11,1.98295275,3.68980656,1.13454040,-2.84509847,4.42973383e-05,5.98513032,-2.19508575,-1,-0.998220401988881
1.07081522e+04,1.71999926,-2.96707621e-11,1.97167028,3.69039613,1.12772003,-2.84509847,4.40794738e-05,5.99175399,-2.17521983,-1,-0.9981284130296244
1.12277036e+04,1.71999925,-2.84550938e-11,1.96050810,3.69103566,1.12085988,-2.84509847,4.38883802e-05,5.99841847,-2.15523110,-1,-0.9980318902913166
1.17721464e+04,1.71999923,-2.72943811e-11,1.94914093,3.69164073,1.11396615,-2.84509847,4.36894808e-05,6.00511840,-2.13513483,-1,-0.9979307432057578
1.23428018e+04,1.71999922,-2.61643626e-11,1.93774934,3.69225670,1.10703843,-2.84509847,4.34781498e-05,6.01185324,-2.11493627,-1,-0.9978247263191935
1.29407855e+04,1.71999920,-2.50782733e-11,1.92620860,3.69284842,1.10008461,-2.84509847,4.32515877e-05,6.01861531,-2.09465328,-1,-0.9977136323558484
1.35675643e+04,1.71999919,-2.40288366e-11,1.91463876,3.69344660,1.09310333,-2.84509847,4.30209186e-05,6.02540582,-2.07429041,-1,-0.9975971888122658
1.42249344e+04,1.71999917,-2.30306031e-11,1.90327806,3.69411414,1.08608791,-2.84509847,4.28589285e-05,6.03223092,-2.05381864,-1,-0.9974750619887529
1.49135573e+04,1.71999915,-2.20596075e-11,1.89159671,3.69470985,1.07905580,-2.84509847,4.26250190e-05,6.03907467,-2.03328862,-1,-0.9973471289912295
1.56355501e+04,1.71999914,-2.11295431e-11,1.87997313,3.69533097,1.07200178,-2.84509847,4.24141879e-05,6.04594249,-2.01268733,-1,-0.9972129965029048
1.63921537e+04,1.71999912,-2.02345571e-11,1.86819625,3.69592050,1.06493428,-2.84509847,4.21776858e-05,6.05282601,-1.99204138,-1,-0.9970724339882324
1.71852132e+04,1.71999911,-1.93722402e-11,1.85634972,3.69649802,1.05785597,-2.84509847,4.19254683e-05,6.05972232,-1.97135421,-1,-0.9969250986628324
1.80173362e+04,1.71999909,-1.85511867e-11,1.84479700,3.69715686,1.05076193,-2.84509847,4.17443740e-05,6.06663583,-1.95061644,-1,-0.9967705060843716
1.88892129e+04,1.71999908,-1.77661746e-11,1.83297310,3.69774504,1.04367363,-2.84509847,4.15190164e-05,6.07354607,-1.92988885,-1,-0.9966085280268573
1.98031925e+04,1.71999906,-1.70072705e-11,1.82112202,3.69832237,1.03659341,-2.84509847,4.12703429e-05,6.08045073,-1.90917229,-1,-0.9964387280537469
2.07615022e+04,1.71999904,-1.62839297e-11,1.80927312,3.69889106,1.02953159,-2.84509847,4.10235368e-05,6.08733981,-1.88850585,-1,-0.9962606923937699
2.17669644e+04,1.71999903,-1.55912420e-11,1.79769280,3.69951539,1.02249277,-2.84509847,4.08142782e-05,6.09420791,-1.86790173,-1,-0.9960738966988512
2.28207964e+04,1.71999901,-1.49381716e-11,1.78597678,3.70008549,1.01549456,-2.84509847,4.05917162e-05,6.10103832,-1.84741117,-1,-0.9958781148178737
2.39261943e+04,1.71999900,-1.43138210e-11,1.77433908,3.70064482,1.00855706,-2.84509847,4.03587584e-05,6.10781123,-1.82709293,-1,-0.9956727529764318
2.50857537e+04,1.71999898,-1.37204557e-11,1.76280680,3.70119061,1.00169933,-2.84509847,4.01211175e-05,6.11450784,-1.80700513,-1,-0.9954573289615632
2.63028048e+04,1.71999896,-1.31587310e-11,1.75157718,3.70176211,9.94941524e-01,-2.84509847,3.99098126e-05,6.12110869,-1.78720420,-1,-0.9952312240856404
2.75800670e+04,1.71999895,-1.26368417e-11,1.74059010,3.70233058,9.88311049e-01,-2.84509847,3.97325237e-05,6.12758682,-1.76776973,-1,-0.9949939331360228
2.89201612e+04,1.71999893,-1.21421989e-11,1.72973464,3.70284916,9.81846155e-01,-2.84509847,3.95190486e-05,6.13390574,-1.74881509,-1,-0.9947449691994913
3.03277181e+04,1.71999892,-1.16818326e-11,1.71925781,3.70336168,9.75582689e-01,-2.84509847,3.93225931e-05,6.14002935,-1.73044648,-1,-0.9944834719803286
3.18069558e+04,1.71999890,-1.12544034e-11,1.70911126,3.70383630,9.69560188e-01,-2.84509847,3.91182878e-05,6.14591908,-1.71277609,-1,-0.9942086578360261
3.33592242e+04,1.71999888,-1.08587078e-11,1.69941514,3.70428885,9.63807028e-01,-2.84509847,3.89185166e-05,6.15154626,-1.69589305,-1,-0.9939202759809166
3.49925533e+04,1.71999886,-1.04982187e-11,1.69022452,3.70471052,9.58368364e-01,-2.84509847,3.87289915e-05,6.15686697,-1.67993109,-1,-0.9936168345941936
3.67069168e+04,1.71999885,-1.01687223e-11,1.68156463,3.70510309,9.53253279e-01,-2.84509847,3.85454485e-05,6.16187191,-1.66491560,-1,-0.9932983385618953
3.85090127e+04,1.71999883,-9.86939648e-12,1.67353546,3.70548559,9.48473703e-01,-2.84509847,3.83829000e-05,6.16654952,-1.65088323,-1,-0.9929635435234038
4.04041620e+04,1.71999881,-9.60066603e-12,1.66601329,3.70582646,9.44030873e-01,-2.84509847,3.82290956e-05,6.17089826,-1.63783988,-1,-0.9926114609384311
4.23945169e+04,1.71999879,-9.35861770e-12,1.65911611,3.70617649,9.39882231e-01,-2.84509847,3.81172510e-05,6.17495957,-1.62565709,-1,-0.9922416909692761
4.44844204e+04,1.71999877,-9.13584623e-12,1.65251245,3.70647050,9.35992372e-01,-2.84509847,3.79845778e-05,6.17876829,-1.61423186,-1,-0.991853426769393
4.66833602e+04,1.71999875,-8.92993807e-12,1.64633914,3.70677439,9.32297945e-01,-2.84509847,3.78794407e-05,6.18238616,-1.60337841,-1,-0.9914449057051247
4.89890655e+04,1.71999873,-8.73803721e-12,1.64033943,3.70706675,9.28713366e-01,-2.84509847,3.77903703e-05,6.18589704,-1.59284553,-1,-0.9910165496477896
5.14043702e+04,1.71999871,-8.55112691e-12,1.63431954,3.70733519,9.25166550e-01,-2.84509847,3.76847014e-05,6.18937139,-1.58242215,-1,-0.9905678321128321
5.39472269e+04,1.71999869,-8.36601584e-12,1.62822093,3.70761330,9.21561025e-01,-2.84509847,3.75843959e-05,6.19290377,-1.57182305,-1,-0.9900954178496649
5.66047277e+04,1.71999867,-8.17850339e-12,1.62189989,3.70790404,9.17819013e-01,-2.84509847,3.74847518e-05,6.19657027,-1.56082274,-1,-0.9896017048998562
5.93974190e+04,1.71999865,-7.98277591e-12,1.61511093,3.70820439,9.13823834e-01,-2.84509847,3.73704441e-05,6.20048545,-1.54907558,-1,-0.9890828761342625
6.23206410e+04,1.71999862,-7.77471604e-12,1.60772441,3.70852575,9.09487856e-01,-2.84509847,3.72398875e-05,6.20473531,-1.53632581,-1,-0.9885397972548259
6.53783298e+04,1.71999860,-7.54932249e-12,1.59957504,3.70887767,9.04709329e-01,-2.84509847,3.70843776e-05,6.20941963,-1.52227003,-1,-0.9879717370092578
6.85788689e+04,1.71999858,-7.30453999e-12,1.59069362,3.70933487,8.99354217e-01,-2.84509847,3.69546340e-05,6.21466993,-1.50651736,-1,-0.9873771379031957
7.19203468e+04,1.71999855,-7.03777962e-12,1.58041349,3.70978443,8.93315045e-01,-2.84509847,3.67629667e-05,6.22059191,-1.48875070,-1,-0.9867563550568726
7.54026600e+04,1.71999853,-6.74516760e-12,1.56882868,3.71030083,8.86489821e-01,-2.84509847,3.65398908e-05,6.22728612,-1.46866571,-1,-0.9861094076986141
7.90278561e+04,1.71999851,-6.42810769e-12,1.55567268,3.71086287,8.78787741e-01,-2.84509847,3.62682903e-05,6.23484214,-1.44599901,-1,-0.9854359154234035
8.27972216e+04,1.71999848,-6.09123329e-12,1.54099332,3.71148197,8.70209876e-01,-2.84509847,3.59559480e-05,6.24325920,-1.42074586,-1,-0.984735639224084
8.67128858e+04,1.71999846,-5.74443701e-12,1.52503620,3.71214623,8.60902795e-01,-2.84509847,3.56104843e-05,6.25239450,-1.39333542,-1,-0.9840081835173378
9.07925973e+04,1.71999844,-5.40055779e-12,1.50827939,3.71285832,8.51100202e-01,-2.84509847,3.52608129e-05,6.26201877,-1.36445736,-1,-0.9832502509518862
9.50537013e+04,1.71999841,-5.07287336e-12,1.49111983,3.71356439,8.41108291e-01,-2.84509847,3.49040207e-05,6.27183185,-1.33501681,-1,-0.9824586191204745
9.95143262e+04,1.71999839,-4.76470833e-12,1.47393007,3.71424710,8.31147980e-01,-2.84509847,3.45312024e-05,6.28161741,-1.30565301,-1,-0.9816299201122298
1.04192483e+05,1.71999837,-4.47998532e-12,1.45704666,3.71495085,8.21298785e-01,-2.84509847,3.41988718e-05,6.29129743,-1.27660185,-1,-0.9807608078269594
1.09093127e+05,1.71999835,-4.21441601e-12,1.44020118,3.71559591,8.11585925e-01,-2.84509847,3.38317446e-05,6.30095770,-1.24774738,-1,-0.9798503616644587
1.14236529e+05,1.71999833,-3.96894691e-12,1.42376870,3.71628847,8.01984570e-01,-2.84509847,3.35228617e-05,6.31040736,-1.21940397,-1,-0.9788948156968066
1.19626453e+05,1.71999831,-3.73965646e-12,1.40735920,3.71692354,7.92509676e-01,-2.84509847,3.31808463e-05,6.31972668,-1.19143943,-1,-0.9778934706446113
1.25276627e+05,1.71999829,-3.52547341e-12,1.39107549,3.71753268,7.83149542e-01,-2.84509847,3.28291326e-05,6.32893662,-1.16380148,-1,-0.9768437761073706
1.31199577e+05,1.71999827,-3.32458722e-12,1.37491766,3.71811916,7.73897669e-01,-2.84509847,3.24639652e-05,6.33804184,-1.13647926,-1,-0.975743404993251
1.37410793e+05,1.71999825,-3.13805961e-12,1.35897096,3.71870931,7.64744004e-01,-2.84509847,3.21241152e-05,6.34705176,-1.10944419,-1,-0.9745894795557649
1.43921583e+05,1.71999823,-2.96363126e-12,1.34314455,3.71928255,7.55684328e-01,-2.84509847,3.17826640e-05,6.35596650,-1.08267296,-1,-0.9733798989842425
1.50747264e+05,1.71999821,-2.79992883e-12,1.32749265,3.71985597,7.46711528e-01,-2.84509847,3.14472174e-05,6.36468428,-1.05602348,-1,-0.9721118176722957
1.57898997e+05,1.71999819,-2.64677741e-12,1.31188871,3.72039705,7.37827402e-01,-2.84509847,3.11035011e-05,6.37316024,-1.02943309,-1,-0.97078316211905
1.65397081e+05,1.71999817,-2.50311292e-12,1.29651674,3.72095740,7.29020727e-01,-2.84509847,3.07804128e-05,6.38142041,-1.00286856,-1,-0.9693901611575625
1.73256971e+05,1.71999815,-2.36834088e-12,1.28117958,3.72148503,7.20296874e-01,-2.84509847,3.04451090e-05,6.38947679,-9.76328286e-01,-1,-0.9679299435436779
1.81494726e+05,1.71999813,-2.24163358e-12,1.26593364,3.72199612,7.11651733e-01,-2.84509847,3.01053079e-05,6.39734847,-9.49793410e-01,-1,-0.9663995258215641
