star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
5.39681684e+02,1.95999987,-2.14235581e-10,2.54598611,3.66295517,1.46975986,-2.84509873,5.50238721e-05,5.71521167,-3.11542607,-1,-1.0
5.66360160e+02,1.95999987,-2.11567941e-10,2.54235917,3.66318269,1.46749136,-2.84509873,5.50237593e-05,5.71738850,-3.10891225,-1,-0.9999933614265349
5.94331746e+02,1.95999986,-2.08798963e-10,2.53860906,3.66341784,1.46514600,-2.84509873,5.50122582e-05,5.71963929,-3.10217771,-1,-0.999986401080352
6.23687093e+02,1.95999986,-2.05880801e-10,2.53475650,3.66366768,1.46272003,-2.84509873,5.49815274e-05,5.72196779,-3.09521006,-1,-0.9999790964041909
6.54495319e+02,1.95999985,-2.02838888e-10,2.53073133,3.66391542,1.46021197,-2.84509873,5.49232400e-05,5.72437556,-3.08800472,-1,-0.9999714301989838
6.86843043e+02,1.95999984,-1.99714718e-10,2.52658568,3.66417555,1.45761889,-2.84509873,5.48597475e-05,5.72686509,-3.08055629,-1,-0.9999633809107785
7.20792585e+02,1.95999984,-1.96578499e-10,2.52258536,3.66451606,1.45493771,-2.84509873,5.48565881e-05,5.72943846,-3.07285433,-1,-0.9999549330320965
7.56405299e+02,1.95999983,-1.93450317e-10,2.51818081,3.66479804,1.45217147,-2.84509873,5.48215998e-05,5.73209496,-3.06490449,-1,-0.9999460712958347
7.93751728e+02,1.95999982,-1.90187325e-10,2.51364677,3.66509108,1.44931838,-2.84509873,5.47624524e-05,5.73483526,-3.05670456,-1,-0.9999367781483335
8.32891787e+02,1.95999981,-1.86895895e-10,2.50895092,3.66538692,1.44637877,-2.84509873,5.47018163e-05,5.73765911,-3.04825306,-1,-0.9999270386805656
8.73895528e+02,1.95999981,-1.83556475e-10,2.50411208,3.66569049,1.44335221,-2.84509873,5.46369949e-05,5.74056692,-3.03954904,-1,-0.99991683546105
9.16906893e+02,1.95999980,-1.80168117e-10,2.49911278,3.66599911,1.44023532,-2.84509873,5.45647477e-05,5.74356222,-3.03058348,-1,-0.9999061326717908
9.62199511e+02,1.95999979,-1.76662889e-10,2.49396688,3.66632083,1.43701892,-2.84509873,5.44686669e-05,5.74665353,-3.02132928,-1,-0.9998948622239581
1.00957714e+03,1.95999978,-1.73210831e-10,2.48866135,3.66664593,1.43371596,-2.84509872,5.43924264e-05,5.74982839,-3.01182412,-1,-0.9998830729496864
1.05923203e+03,1.95999977,-1.69740954e-10,2.48327771,3.66699736,1.43032129,-2.84509872,5.43306969e-05,5.75309193,-3.00205240,-1,-0.9998707170101955
1.11147768e+03,1.95999977,-1.66210661e-10,2.47775368,3.66736394,1.42682612,-2.84509872,5.42585372e-05,5.75645290,-2.99199019,-1,-0.999857716395552
1.16603455e+03,1.95999976,-1.62735371e-10,2.47208172,3.66773662,1.42324478,-2.84509872,5.42080803e-05,5.75989706,-2.98167922,-1,-0.9998441406654571
1.22355258e+03,1.95999975,-1.59167613e-10,2.46623672,3.66811841,1.41955869,-2.84509872,5.41308862e-05,5.76344277,-2.97106463,-1,-0.9998298280912411
1.28362084e+03,1.95999974,-1.55669013e-10,2.46023405,3.66850398,1.41578623,-2.84509872,5.40753305e-05,5.76707192,-2.96019893,-1,-0.9998148809272079
1.34682505e+03,1.95999973,-1.52100449e-10,2.45406389,3.66889823,1.41191263,-2.84509872,5.39963505e-05,5.77079877,-2.94904149,-1,-0.9997991534249554
1.41299489e+03,1.95999972,-1.48532059e-10,2.44771661,3.66929382,1.40794782,-2.84509871,5.39110331e-05,5.77461389,-2.93761902,-1,-0.9997826879662833
1.48231207e+03,1.95999971,-1.44967289e-10,2.44118395,3.66968901,1.40389112,-2.84509871,5.38180064e-05,5.77851829,-2.92592585,-1,-0.9997654393351465
1.55522706e+03,1.95999970,-1.41400595e-10,2.43464754,3.67013396,1.39973300,-2.84509869,5.37497965e-05,5.78252055,-2.91393912,-1,-0.999747295438253
1.63157104e+03,1.95999969,-1.37894800e-10,2.42795001,3.67058499,1.39548218,-2.84509868,5.36987213e-05,5.78661305,-2.90168139,-1,-0.9997282982841486
1.71157671e+03,1.95999968,-1.34339473e-10,2.42099362,3.67101736,1.39113924,-2.84509868,5.36008484e-05,5.79079608,-2.88915053,-1,-0.9997083899686243
1.79543425e+03,1.95999967,-1.30827891e-10,2.41385496,3.67145000,1.38670464,-2.84509868,5.35049465e-05,5.79506834,-2.87635282,-1,-0.9996875231679913
1.88351214e+03,1.95999965,-1.27320306e-10,2.40663104,3.67190941,1.38217385,-2.84509867,5.34132188e-05,5.79943458,-2.86327406,-1,-0.9996656061910466
1.97584088e+03,1.95999964,-1.23847852e-10,2.39914583,3.67234836,1.37755335,-2.84509866,5.33000235e-05,5.80388849,-2.84993255,-1,-0.999642631448283
2.07266170e+03,1.95999963,-1.20389976e-10,2.39173987,3.67285385,1.37283939,-2.84509862,5.32231891e-05,5.80843325,-2.83632061,-1,-0.999618538912918
2.17413713e+03,1.95999962,-1.17002776e-10,2.38405361,3.67333410,1.36803575,-2.84509861,5.31359014e-05,5.81306559,-2.82244564,-1,-0.9995932881415863
2.28054919e+03,1.95999961,-1.13650118e-10,2.37632389,3.67384877,1.36314156,-2.84509860,5.30661450e-05,5.81778588,-2.80830465,-1,-0.9995668089574726
2.39208061e+03,1.95999959,-1.10313448e-10,2.36830927,3.67433517,1.35816144,-2.84509859,5.29551247e-05,5.82259035,-2.79390955,-1,-0.9995390558907185
2.50899688e+03,1.95999958,-1.07004567e-10,2.36016584,3.67483249,1.35309510,-2.84509858,5.28372978e-05,5.82747962,-2.77925889,-1,-0.9995099628777722
2.63152475e+03,1.95999957,-1.03737040e-10,2.35182920,3.67532326,1.34794523,-2.84509856,5.27027658e-05,5.83245098,-2.76436035,-1,-0.9994794734950012
2.76013115e+03,1.95999956,-1.00524652e-10,2.34334642,3.67581976,1.34271085,-2.84509855,5.25664704e-05,5.83750572,-2.74921564,-1,-0.9994474715532683
2.89497188e+03,1.95999954,-9.73454166e-11,2.33484526,3.67635357,1.33739263,-2.84509853,5.24408441e-05,5.84264258,-2.73382371,-1,-0.9994139182838768
3.03630290e+03,1.95999953,-9.42783691e-11,2.32629244,3.67691623,1.33199092,-2.84509850,5.23616189e-05,5.84786115,-2.71818667,-1,-0.9993787499946852
3.18432294e+03,1.95999952,-9.12176728e-11,2.31740789,3.67743344,1.32651422,-2.84509850,5.22131837e-05,5.85315336,-2.70232734,-1,-0.9993419172344541
3.33957808e+03,1.95999950,-8.82437403e-11,2.30854199,3.67799562,1.32095691,-2.84509849,5.21082407e-05,5.85852421,-2.68623131,-1,-0.9993032841186527
3.50245697e+03,1.95999949,-8.52980047e-11,2.29950516,3.67855237,1.31532499,-2.84509849,5.19722549e-05,5.86391888,-2.66999973,-1,-0.9992627539370498
3.67299338e+03,1.95999947,-8.24153539e-11,2.29023850,3.67908700,1.30962240,-2.84509848,5.18141350e-05,5.86936889,-2.65357961,-1,-0.9992203182864433
3.85186687e+03,1.95999946,-7.96012417e-11,2.28096926,3.67965720,1.30384738,-2.84509848,5.16794798e-05,5.87489706,-2.63693857,-1,-0.999175808067632
4.03941020e+03,1.95999945,-7.68525378e-11,2.27154427,3.68022546,1.29799836,-2.84509848,5.15373922e-05,5.88054526,-2.61999371,-1,-0.999129140477846
4.23574944e+03,1.95999943,-7.41565945e-11,2.26191318,3.68077512,1.29208351,-2.84509848,5.13672351e-05,5.88626596,-2.60283885,-1,-0.999080284146292
4.44192487e+03,1.95999942,-7.15587007e-11,2.25233968,3.68137637,1.28609424,-2.84509847,5.12532877e-05,5.89206382,-2.58545718,-1,-0.9990289802135358
4.65770657e+03,1.95999940,-6.90120960e-11,2.24275358,3.68200767,1.28003861,-2.84509847,5.11492994e-05,5.89792726,-2.56787848,-1,-0.9989752858920213
4.88419822e+03,1.95999939,-6.65273238e-11,2.23281380,3.68258156,1.27392093,-2.84509847,5.09901822e-05,5.90385300,-2.55011562,-1,-0.9989189265460923
5.12116912e+03,1.95999937,-6.40867610e-11,2.22275569,3.68315473,1.26774553,-2.84509847,5.08093940e-05,5.90983574,-2.53218024,-1,-0.998859959582285
5.37003045e+03,1.95999935,-6.17162573e-11,2.21274962,3.68377346,1.26150504,-2.84509847,5.06595042e-05,5.91588401,-2.51404903,-1,-0.9987980338477785
5.63054243e+03,1.95999934,-5.94371805e-11,2.20266096,3.68440159,1.25520444,-2.84509847,5.05348757e-05,5.92199225,-2.49573307,-1,-0.9987332090085429
5.90374661e+03,1.95999932,-5.72006672e-11,2.19239254,3.68501262,1.24884818,-2.84509847,5.03713769e-05,5.92815634,-2.47724786,-1,-0.9986652258891217
6.19004718e+03,1.95999931,-5.50408657e-11,2.18199281,3.68561739,1.24243878,-2.84509847,5.02085675e-05,5.93437343,-2.45860125,-1,-0.9985939839123675
6.48984904e+03,1.95999929,-5.29240262e-11,2.17151169,3.68622795,1.23597711,-2.84509847,5.00254625e-05,5.94064328,-2.43980238,-1,-0.9985193823244595
6.80446325e+03,1.95999927,-5.08894903e-11,2.16087414,3.68682452,1.22946519,-2.84509847,4.98418208e-05,5.94696456,-2.42084755,-1,-0.9984410948860679
7.13405545e+03,1.95999926,-4.89024197e-11,2.15024558,3.68744813,1.22290368,-2.84509847,4.96604013e-05,5.95333580,-2.40174420,-1,-0.9983590803799468
7.47929646e+03,1.95999924,-4.69946693e-11,2.13952705,3.68807314,1.21629439,-2.84509847,4.94927104e-05,5.95975569,-2.38249691,-1,-0.9982731718817242
7.84146347e+03,1.95999923,-4.51493604e-11,2.12876561,3.68871149,1.20963698,-2.84509847,4.93318873e-05,5.96622427,-2.36309725,-1,-0.9981830515801561
8.22094055e+03,1.95999921,-4.33482920e-11,2.11785093,3.68933301,1.20293660,-2.84509847,4.91357803e-05,5.97273643,-2.34356722,-1,-0.9980886239046817
8.61846424e+03,1.95999919,-4.16137123e-11,2.10680138,3.68994092,1.19619600,-2.84509847,4.89328455e-05,5.97928944,-2.32391204,-1,-0.997989705577407
9.03526752e+03,1.95999918,-3.99359427e-11,2.09601275,3.69063691,1.18940970,-2.84509847,4.87942032e-05,5.98588814,-2.30412277,-1,-0.9978859897881411
9.47184005e+03,1.95999916,-3.83312550e-11,2.08481743,3.69124923,1.18258741,-2.84509847,4.86052818e-05,5.99252439,-2.28422064,-1,-0.9977773546916977
9.92964112e+03,1.95999914,-3.67682087e-11,2.07355981,3.69186317,1.17573072,-2.84509847,4.83946655e-05,5.99919616,-2.26421161,-1,-0.9976634371637412
1.04093396e+04,1.95999912,-3.52635799e-11,2.06222180,3.69247430,1.16883945,-2.84509847,4.81835891e-05,6.00590294,-2.24409205,-1,-0.9975440707651303
1.09123132e+04,1.95999911,-3.38173239e-11,2.05111294,3.69316372,1.16190617,-2.84509847,4.80388829e-05,6.01265194,-2.22384663,-1,-0.9974189126715954
1.14392361e+04,1.95999909,-3.24237341e-11,2.03977349,3.69380966,1.15494458,-2.84509847,4.78586967e-05,6.01943110,-2.20351054,-1,-0.9972877951226746
1.19913139e+04,1.95999907,-3.10793875e-11,2.02830045,3.69443631,1.14795476,-2.84509847,4.76565192e-05,6.02624075,-2.18308672,-1,-0.9971504181213153
1.25698194e+04,1.95999905,-2.97812826e-11,2.01675556,3.69505814,1.14093865,-2.84509847,4.74430003e-05,6.03307858,-2.16257996,-1,-0.9970064649486649
1.31760773e+04,1.95999904,-2.85295137e-11,2.00516572,3.69568086,1.13389829,-2.84509847,4.72241745e-05,6.03994195,-2.14199370,-1,-0.9968556059712663
1.38114290e+04,1.95999902,-2.73202389e-11,1.99350503,3.69629681,1.12683604,-2.84509847,4.69884833e-05,6.04682854,-2.12133461,-1,-0.9966975074000965
1.44777958e+04,1.95999900,-2.61729009e-11,1.98198766,3.69696041,1.11975016,-2.84509847,4.68160830e-05,6.05373956,-2.10060174,-1,-0.9965316911459574
1.51758831e+04,1.95999898,-2.50666647e-11,1.97025766,3.69757677,1.11265245,-2.84509847,4.65969238e-05,6.06066395,-2.07982999,-1,-0.9963579816797172
1.59079874e+04,1.95999897,-2.40017426e-11,1.95872157,3.69824939,1.10553915,-2.84509847,4.64174512e-05,6.06760563,-2.05900785,-1,-0.9961758075487953
1.66749466e+04,1.95999895,-2.29923896e-11,1.94698631,3.69887584,1.09841862,-2.84509847,4.62260683e-05,6.07455720,-2.03815681,-1,-0.9959849602532493
