star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
2.40209053e+02,1.04998156e+02,-8.05192115e-06,6.17379698,4.35236966,1.90483632,-2.84509848,7.64919970e+01,7.00742528,-1.60995645,-1,-1.0
2.45519390e+02,1.04998112e+02,-8.09091235e-06,6.17407890,4.35326974,1.90317712,-2.84509848,7.71744262e+01,7.00894426,-1.60555126,-1,-0.9995477194263496
2.50829728e+02,1.04998068e+02,-8.12990354e-06,6.17436083,4.35416983,1.90151791,-2.84509848,7.78568554e+01,7.01046324,-1.60114607,-1,-0.9990954387675292
2.56140066e+02,1.04998024e+02,-8.16889473e-06,6.17464276,4.35506991,1.89985871,-2.84509848,7.85392847e+01,7.01198222,-1.59674088,-1,-0.9986431581087089
2.61450404e+02,1.04997980e+02,-8.20788593e-06,6.17492469,4.35597000,1.89819950,-2.84509848,7.92217139e+01,7.01350120,-1.59233568,-1,-0.9981908774498885
2.66760742e+02,1.04997936e+02,-8.24687712e-06,6.17520661,4.35687008,1.89654030,-2.84509848,7.99041431e+01,7.01502018,-1.58793049,-1,-0.9977385967910682
2.72071079e+02,1.04997892e+02,-8.28586832e-06,6.17548854,4.35777017,1.89488109,-2.84509848,8.05865723e+01,7.01653916,-1.58352530,-1,-0.9972863162174177
2.77773834e+02,1.04997844e+02,-8.32538222e-06,6.17577982,4.35872638,1.89311430,-2.84509848,8.13148756e+01,7.01815382,-1.57884268,-1,-0.9968006134639412
2.83749259e+02,1.04997793e+02,-8.36525932e-06,6.17607759,4.35972159,1.89127276,-2.84509848,8.20750543e+01,7.01983495,-1.57396730,-1,-0.9962916874491129
2.89724684e+02,1.04997742e+02,-8.40513642e-06,6.17637536,4.36071681,1.88943121,-2.84509848,8.28352330e+01,7.02151609,-1.56909192,-1,-0.9957827614342846
2.95700109e+02,1.04997691e+02,-8.44501352e-06,6.17667313,4.36171202,1.88758967,-2.84509848,8.35954117e+01,7.02319722,-1.56421653,-1,-0.9952738354194562
3.01675534e+02,1.04997640e+02,-8.48489063e-06,6.17697090,4.36270724,1.88574812,-2.84509848,8.43555904e+01,7.02487836,-1.55934115,-1,-0.9947649094046279
3.07839394e+02,1.04997587e+02,-8.52545305e-06,6.17726999,4.36373133,1.88384949,-2.84509848,8.51451689e+01,7.02660338,-1.55433852,-1,-0.9942399344102535
3.14439227e+02,1.04997530e+02,-8.56760105e-06,6.17757217,4.36482223,1.88181878,-2.84509848,8.60027681e+01,7.02842992,-1.54904148,-1,-0.9936778276634994
3.21039059e+02,1.04997472e+02,-8.60974906e-06,6.17787434,4.36591313,1.87978807,-2.84509848,8.68603674e+01,7.03025647,-1.54374444,-1,-0.9931157210019154
3.27638892e+02,1.04997415e+02,-8.65189707e-06,6.17817651,4.36700403,1.87775736,-2.84509848,8.77179667e+01,7.03208301,-1.53844740,-1,-0.9925536142551613
3.34238725e+02,1.04997357e+02,-8.69404507e-06,6.17847868,4.36809492,1.87572665,-2.84509848,8.85755660e+01,7.03390955,-1.53315035,-1,-0.9919915075084074
3.41237713e+02,1.04997321e+02,-7.90235001e-06,6.17878078,4.36924046,1.87358661,-2.84509848,8.07739754e+01,7.03582567,-1.52759303,-1,-0.9913954047925886
3.48446583e+02,1.04997296e+02,-6.67220995e-06,6.17908283,4.37041474,1.87138909,-2.84509848,6.84192757e+01,7.03778889,-1.52189885,-1,-0.9907814264595803
3.55655453e+02,1.04997270e+02,-5.44206990e-06,6.17938488,4.37158901,1.86919158,-2.84509848,5.60645761e+01,7.03975211,-1.51620466,-1,-0.9901674481265722
3.62864323e+02,1.04997245e+02,-4.21192984e-06,6.17968693,4.37276328,1.86699406,-2.84509848,4.37098764e+01,7.04171534,-1.51051048,-1,-0.989553469793564
3.70362764e+02,1.04997229e+02,-3.22490643e-06,6.17998349,4.37397619,1.86471651,-2.84509848,3.36892568e+01,7.04374001,-1.50463832,-1,-0.9889148287436712
3.78232007e+02,1.04997226e+02,-2.54919775e-06,6.18027301,4.37523859,1.86233648,-2.84509848,2.66574637e+01,7.04584338,-1.49853825,-1,-0.9882446065452994
3.86101249e+02,1.04997223e+02,-1.87348907e-06,6.18056252,4.37650098,1.85995645,-2.84509848,1.96256707e+01,7.04794676,-1.49243819,-1,-0.9875743844320974
3.93970492e+02,1.04997220e+02,-1.19778040e-06,6.18085204,4.37776338,1.85757642,-2.84509848,1.25938777e+01,7.05005013,-1.48633812,-1,-0.9869041622337257
4.01839734e+02,1.04997217e+02,-5.22071719e-07,6.18114156,4.37902577,1.85519639,-2.84509848,5.56208465,7.05215350,-1.48023805,-1,-0.9862339401205238
4.10339746e+02,1.04997213e+02,-3.94610680e-07,6.18140704,4.38037021,1.85264025,-2.84509848,4.26250490,7.05438115,-1.47377646,-1,-0.9855099954248489
4.18994625e+02,1.04997210e+02,-4.01756407e-07,6.18166661,4.38173479,1.85004088,-2.84509848,4.37030868,7.05663930,-1.46722611,-1,-0.9847728607309498
4.27649504e+02,1.04997206e+02,-4.08902135e-07,6.18192619,4.38309937,1.84744151,-2.84509848,4.47811246,7.05889745,-1.46067575,-1,-0.9840357260370509
4.36304384e+02,1.04997202e+02,-4.16047862e-07,6.18218576,4.38446395,1.84484213,-2.84509848,4.58591625,7.06115560,-1.45412540,-1,-0.983298591257982
4.44959263e+02,1.04997199e+02,-4.23193590e-07,6.18244534,4.38582853,1.84224276,-2.84509848,4.69372003,7.06341376,-1.44757504,-1,-0.982561456564083
4.54203679e+02,1.04997195e+02,-4.33580618e-07,6.18267779,4.38726091,1.83949423,-2.84509848,4.84533706,7.06578449,-1.44069678,-1,-0.981774111095887
4.63649796e+02,1.04997190e+02,-4.45076600e-07,6.18290096,4.38871648,1.83669467,-2.84509848,5.01194401,7.06819374,-1.43370633,-1,-0.9809695867849949
4.73095913e+02,1.04997186e+02,-4.56572581e-07,6.18312414,4.39017206,1.83389511,-2.84509848,5.17855096,7.07060299,-1.42671589,-1,-0.980165062474103
4.82542029e+02,1.04997181e+02,-4.68068563e-07,6.18334731,4.39162763,1.83109555,-2.84509848,5.34515791,7.07301224,-1.41972544,-1,-0.9793605382483807
4.92554866e+02,1.04997176e+02,-4.79659134e-07,6.18355446,4.39314662,1.82816115,-2.84509848,5.52223442,7.07552842,-1.41242337,-1,-0.9785077464835211
5.02694103e+02,1.04997171e+02,-4.91270802e-07,6.18375803,4.39467975,1.82519667,-2.84509848,5.70164607,7.07806844,-1.40505179,-1,-0.9776441892503854
5.12833340e+02,1.04997166e+02,-5.02882470e-07,6.18396160,4.39621288,1.82223220,-2.84509848,5.88105772,7.08060846,-1.39768021,-1,-0.9767806320172497
5.23242207e+02,1.04997160e+02,-5.14729149e-07,6.18415447,4.39777970,1.81919499,-2.84509848,6.06835560,7.08319652,-1.39016899,-1,-0.9758941104390878
5.34030889e+02,1.04997154e+02,-5.26906878e-07,6.18433227,4.39939398,1.81605532,-2.84509848,6.26676245,7.08585225,-1.38246107,-1,-0.9749752400766433
5.44819570e+02,1.04997149e+02,-5.39084606e-07,6.18451006,4.40100826,1.81291566,-2.84509848,6.46516930,7.08850798,-1.37475315,-1,-0.9740563697993686
5.55800522e+02,1.04997142e+02,-5.51522130e-07,6.18467900,4.40264034,1.80973598,-2.84509848,6.67054780,7.09119598,-1.36695100,-1,-0.9731211238310264
5.67231586e+02,1.04997136e+02,-5.64567851e-07,6.18482724,4.40431407,1.80646264,-2.84509848,6.89224724,7.09395951,-1.35892825,-1,-0.9721475418938809
5.78662651e+02,1.04997129e+02,-5.77613571e-07,6.18497547,4.40598780,1.80318930,-2.84509848,7.11394668,7.09672304,-1.35090549,-1,-0.9711739598715656
5.90351776e+02,1.04997122e+02,-5.90149569e-07,6.18511277,4.40769220,1.79984914,-2.84509848,7.33514330,7.09952719,-1.34276465,-1,-0.9701783989193187
6.02471032e+02,1.04997114e+02,-6.01835970e-07,6.18523184,4.40944773,1.79639760,-2.84509848,7.55550181,7.10239902,-1.33442698,-1,-0.9691462037769205
6.14590287e+02,1.04997107e+02,-6.13522371e-07,6.18535091,4.41120327,1.79294607,-2.84509848,7.77586033,7.10527086,-1.32608932,-1,-0.9681140087196922
6.26763883e+02,1.04997099e+02,-6.25285090e-07,6.18546704,4.41296308,1.78948452,-2.84509848,7.99841223,7.10815058,-1.31772860,-1,-0.9670771854479734
6.39718335e+02,1.04997090e+02,-6.38144461e-07,6.18554102,4.41478433,1.78587900,-2.84509848,8.25248212,7.11114367,-1.30903678,-1,-0.9659738567925815
6.52672786e+02,1.04997082e+02,-6.51003831e-07,6.18561500,4.41660559,1.78227348,-2.84509848,8.50655200,7.11413676,-1.30034496,-1,-0.9648705282223595
6.65627238e+02,1.04997073e+02,-6.63863202e-07,6.18568898,4.41842684,1.77866796,-2.84509848,8.76062189,7.11712985,-1.29165313,-1,-0.9637671995669677
6.78875000e+02,1.04997064e+02,-6.79062082e-07,6.18574377,4.42027105,1.77500694,-2.84509848,9.05409825,7.12016404,-1.28284015,-1,-0.9626388897446447
6.92669317e+02,1.04997054e+02,-6.98620396e-07,6.18576279,4.42215803,1.77124249,-2.84509848,9.42100454,7.12327482,-1.27380139,-1,-0.9614640299182577
7.06463634e+02,1.04997044e+02,-7.18178710e-07,6.18578181,4.42404500,1.76747805,-2.84509848,9.78791082,7.12638559,-1.26476264,-1,-0.9602891700918706
7.20533293e+02,1.04997033e+02,-7.37499356e-07,6.18579223,4.42595394,1.76366538,-2.84509848,1.01609687e+01,7.12953552,-1.25560936,-1,-0.9590908594303088
7.35067818e+02,1.04997022e+02,-7.56418742e-07,6.18578812,4.42789996,1.75977130,-2.84509848,1.05444123e+01,7.13275153,-1.24626274,-1,-0.9578529562040659
7.49602343e+02,1.04997010e+02,-7.75338128e-07,6.18578401,4.42984597,1.75587721,-2.84509848,1.09278559e+01,7.13596754,-1.23691611,-1,-0.9566150529778229
7.64643474e+02,1.04996998e+02,-7.94500480e-07,6.18575937,4.43183546,1.75188591,-2.84509849,1.13336816e+01,7.13925023,-1.22737464,-1,-0.9553340021976121
7.79877335e+02,1.04996986e+02,-8.13755264e-07,6.18572692,4.43384149,1.74785763,-2.84509849,1.17480222e+01,7.14255829,-1.21775906,-1,-0.9540365366333755
7.95300683e+02,1.04996973e+02,-8.32376370e-07,6.18568891,4.43586161,1.74379839,-2.84509849,1.21602567e+01,7.14588955,-1.20807552,-1,-0.9527229324909169
