star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
4.49671591e+02,2.39999984,-3.13922006e-10,2.71512264,3.66274317,1.55475214,-2.84509856,6.09811713e-05,5.71527959,-3.28721700,-1,-1.0
4.71586494e+02,2.39999984,-3.09968311e-10,2.71159088,3.66297625,1.55252008,-2.84509856,6.09697037e-05,5.71743162,-3.28077538,-1,-0.999991302169734
4.94539640e+02,2.39999983,-3.06078000e-10,2.70792262,3.66321205,1.55021436,-2.84509856,6.09840981e-05,5.71965486,-3.27411928,-1,-0.9999821922700469
5.18591080e+02,2.39999982,-3.01996650e-10,2.70414325,3.66345830,1.54783218,-2.84509856,6.09785298e-05,5.72195240,-3.26724177,-1,-0.9999726464672307
5.43809265e+02,2.39999982,-2.97714609e-10,2.70034219,3.66373931,1.54536962,-2.84509856,6.09701012e-05,5.72432705,-3.26013326,-1,-0.9999626375936916
5.70261006e+02,2.39999981,-2.93300219e-10,2.69629762,3.66400016,1.54282565,-2.84509856,6.09274320e-05,5.72678108,-3.25278770,-1,-0.9999521391327375
5.98003264e+02,2.39999980,-2.88752953e-10,2.69211369,3.66426748,1.54019904,-2.84509856,6.08701132e-05,5.72931497,-3.24520085,-1,-0.9999411284770534
6.27082913e+02,2.39999979,-2.84182377e-10,2.68778498,3.66454006,1.53748952,-2.84509856,6.08192169e-05,5.73192920,-3.23737374,-1,-0.9999295870227655
6.57556965e+02,2.39999978,-2.79483862e-10,2.68330776,3.66481745,1.53469613,-2.84509856,6.07512616e-05,5.73462465,-3.22930348,-1,-0.9999174921423175
6.89491103e+02,2.39999977,-2.74678190e-10,2.67893496,3.66516476,1.53181511,-2.84509856,6.07228382e-05,5.73740384,-3.22098157,-1,-0.9999048177667103
7.22921495e+02,2.39999977,-2.69979762e-10,2.67438934,3.66551180,1.52884821,-2.84509856,6.07235239e-05,5.74026607,-3.21241033,-1,-0.9998915495411861
7.57953157e+02,2.39999976,-2.65115205e-10,2.66954852,3.66582849,1.52579443,-2.84509856,6.06667644e-05,5.74321314,-3.20358645,-1,-0.9998776457858277
7.94826090e+02,2.39999975,-2.60264395e-10,2.66454397,3.66615240,1.52264433,-2.84509856,6.06223383e-05,5.74625350,-3.19448026,-1,-0.9998630112463709
8.33386959e+02,2.39999974,-2.55340033e-10,2.65940012,3.66648390,1.51940941,-2.84509856,6.05695101e-05,5.74937627,-3.18512746,-1,-0.9998477067801146
8.73695983e+02,2.39999973,-2.50358258e-10,2.65414399,3.66682991,1.51608933,-2.84509856,6.05169993e-05,5.75258137,-3.17552808,-1,-0.9998317084866728
9.16153956e+02,2.39999972,-2.45284230e-10,2.64869114,3.66717691,1.51266889,-2.84509856,6.04418635e-05,5.75588410,-3.16563545,-1,-0.9998148572944683
9.60535132e+02,2.39999971,-2.40208796e-10,2.64309098,3.66753009,1.50916246,-2.84509856,6.03703107e-05,5.75927049,-3.15549310,-1,-0.9997972428000826
1.00704733e+03,2.39999969,-2.35114850e-10,2.63732619,3.66788757,1.50556510,-2.84509856,6.02947969e-05,5.76274520,-3.14508468,-1,-0.9997787825220013
1.05586939e+03,2.39999968,-2.29969803e-10,2.63160102,3.66830348,1.50187069,-2.84509856,6.02518163e-05,5.76631365,-3.13439721,-1,-0.9997594054802175
1.10694783e+03,2.39999967,-2.24873823e-10,2.62565990,3.66871048,1.49808614,-2.84509856,6.02091635e-05,5.76996999,-3.12344544,-1,-0.9997391329012616
