star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
2.42331632e+02,3.59999006e+01,-4.18109549e-07,3.63204591,2.48436122,-1.84509863,7.15400006e-01,4.48623521e-05,5.89533399,-4.46852382,-1,-1.0
2.50743976e+02,3.59998970e+01,-4.20153726e-07,3.63219471,2.48489570,-1.84509863,7.15400006e-01,4.48623521e-05,5.89757801,-4.45906903,-1,-0.999682560817309
2.59156321e+02,3.59998935e+01,-4.22197903e-07,3.63234350,2.48543019,-1.84509863,7.15400006e-01,4.48623521e-05,5.89982204,-4.44961424,-1,-0.9993651215968831
2.67568665e+02,3.59998899e+01,-4.24242080e-07,3.63249230,2.48596467,-1.84509864,7.15400006e-01,4.48623521e-05,5.90206606,-4.44015945,-1,-0.9990476824141921
2.76088344e+02,3.59998862e+01,-4.26396233e-07,3.63264207,2.48652773,-1.84509864,7.15400006e-01,4.48623521e-05,5.90434305,-4.43059160,-1,-0.9987261929531631
2.85539727e+02,3.59998821e+01,-4.29505017e-07,3.63280031,2.48733878,-1.84509863,7.15400006e-01,4.48623521e-05,5.90690617,-4.42004239,-1,-0.998369545710157
2.94991111e+02,3.59998780e+01,-4.32613801e-07,3.63295855,2.48814984,-1.84509863,7.15400006e-01,4.48623521e-05,5.90946930,-4.40949318,-1,-0.9980128984294159
3.04442494e+02,3.59998739e+01,-4.35722585e-07,3.63311678,2.48896090,-1.84509863,7.15400006e-01,4.48623521e-05,5.91203242,-4.39894397,-1,-0.9976562511864097
3.14632462e+02,3.59998693e+01,-4.39830548e-07,3.63328137,2.49001196,-1.84509863,7.15400006e-01,4.48623521e-05,5.91483155,-4.38761395,-1,-0.9972717334927006
3.25069387e+02,3.59998646e+01,-4.44272602e-07,3.63344809,2.49114327,-1.84509863,7.15400006e-01,4.48623521e-05,5.91770959,-4.37602285,-1,-0.9968778968947432
3.35506312e+02,3.59998599e+01,-4.48714656e-07,3.63361480,2.49227458,-1.84509863,7.15400006e-01,4.48623521e-05,5.92058763,-4.36443176,-1,-0.9964840602967858
3.46751336e+02,3.59998547e+01,-4.54538696e-07,3.63378608,2.49371787,-1.84509863,7.15400005e-01,4.48623521e-05,5.92373391,-4.35198539,-1,-0.9960597301424434
3.58104095e+02,3.59998495e+01,-4.60546979e-07,3.63395797,2.49520276,-1.84509863,7.15400005e-01,4.48623521e-05,5.92691595,-4.33942501,-1,-0.9956313346157927
3.69812934e+02,3.59998439e+01,-4.67294895e-07,3.63413121,2.49684750,-1.84509863,7.15400005e-01,4.48623521e-05,5.93022062,-4.32648461,-1,-0.995189502436507
3.82008019e+02,3.59998381e+01,-4.75052816e-07,3.63430630,2.49871052,-1.84509862,7.15400005e-01,4.48623521e-05,5.93369273,-4.31302525,-1,-0.9947293218001413
3.94428354e+02,3.59998320e+01,-4.83373084e-07,3.63448133,2.50068864,-1.84509862,7.15400005e-01,4.48623521e-05,5.93724593,-4.29932320,-1,-0.9942606413715772
4.07395864e+02,3.59998256e+01,-4.93059400e-07,3.63465621,2.50294636,-1.84509862,7.15400005e-01,4.48623521e-05,5.94099611,-4.28503158,-1,-0.9937713133345952
4.20662900e+02,3.59998188e+01,-5.03627793e-07,3.63482958,2.50537534,-1.84509862,7.15400004e-01,4.48623522e-05,5.94485255,-4.27042662,-1,-0.9932706827060127
4.34339424e+02,3.59998118e+01,-5.15402099e-07,3.63500088,2.50803845,-1.84509861,7.15400004e-01,4.48623522e-05,5.94885428,-4.25539331,-1,-0.9927546000778399
4.48511766e+02,3.59998042e+01,-5.28904586e-07,3.63516776,2.51101633,-1.84509861,7.15400004e-01,4.48623522e-05,5.95306073,-4.23978958,-1,-0.9922198077938703
4.63001993e+02,3.59997963e+01,-5.43611030e-07,3.63533179,2.51420535,-1.84509861,7.15400004e-01,4.48623522e-05,5.95739723,-4.22382547,-1,-0.9916730201427844
4.77925883e+02,3.59997879e+01,-5.60083437e-07,3.63549195,2.51769443,-1.84509860,7.15400003e-01,4.48623522e-05,5.96190959,-4.20737658,-1,-0.9911098682502595
4.93358142e+02,3.59997789e+01,-5.78922933e-07,3.63564823,2.52156500,-1.84509859,7.15400002e-01,4.48623523e-05,5.96663544,-4.19035130,-1,-0.9905275330908752
5.09182150e+02,3.59997694e+01,-5.99855137e-07,3.63579960,2.52574920,-1.84509859,7.15400002e-01,4.48623523e-05,5.97153143,-4.17287567,-1,-0.989930415311762
5.25422172e+02,3.59997592e+01,-6.23270311e-07,3.63594437,2.53028056,-1.84509859,7.15400002e-01,4.48623523e-05,5.97661383,-4.15491664,-1,-0.989317599274928
5.42088708e+02,3.59997484e+01,-6.49544945e-07,3.63607899,2.53518597,-1.84509859,7.15400002e-01,4.48623523e-05,5.98189393,-4.13645452,-1,-0.9886886887636448
5.59182119e+02,3.59997368e+01,-6.79002469e-07,3.63620064,2.54048526,-1.84509859,7.15400002e-01,4.48623523e-05,5.98737867,-4.11747757,-1,-0.9880436701556039
5.76693415e+02,3.59997244e+01,-7.12038049e-07,3.63631186,2.54618832,-1.84509858,7.15400001e-01,4.48623523e-05,5.99307179,-4.09798633,-1,-0.9873828826877947
5.94605760e+02,3.59997110e+01,-7.49092309e-07,3.63641988,2.55230201,-1.84509858,7.15400001e-01,4.48623523e-05,5.99897269,-4.07799379,-1,-0.98670696166544
6.12875308e+02,3.59996967e+01,-7.90585449e-07,3.63654645,2.55888727,-1.84509857,7.15400001e-01,4.48623523e-05,6.00507366,-4.05754184,-1,-0.986017561614128
6.30810965e+02,3.59996817e+01,-8.39080589e-07,3.63702787,2.56682267,-1.84509856,7.15399999e-01,4.48623524e-05,6.01118728,-4.03731879,-1,-0.9853407609151663
6.48301388e+02,3.59996660e+01,-9.06128997e-07,3.63786818,2.57555460,-1.84509856,7.15400000e-01,4.48623524e-05,6.01726873,-4.01743787,-1,-0.9846807610884784
6.65576263e+02,3.59996492e+01,-9.91566557e-07,3.63901510,2.58453448,-1.84509856,7.15399999e-01,4.48623524e-05,6.02340079,-3.99762990,-1,-0.9840288949497316
6.83059234e+02,3.59996305e+01,-1.08920113e-06,3.64040693,2.59325471,-1.84509855,7.15399998e-01,4.48623525e-05,6.02975487,-3.97737090,-1,-0.983369176323716
7.01113671e+02,3.59996094e+01,-1.19135936e-06,3.64195050,2.60141626,-1.84509855,7.15399998e-01,4.48623525e-05,6.03646744,-3.95622883,-1,-0.9826878934701824
7.19854729e+02,3.59995855e+01,-1.29563761e-06,3.64361794,2.60893943,-1.84509854,7.15399998e-01,4.48623525e-05,6.04358862,-3.93404646,-1,-0.9819807010236675
7.39288592e+02,3.59995587e+01,-1.40244515e-06,3.64539684,2.61586900,-1.84509853,7.15399997e-01,4.48623525e-05,6.05112907,-3.91080488,-1,-0.9812473656313858
7.59384915e+02,3.59995287e+01,-1.51377204e-06,3.64730608,2.62225016,-1.84509853,7.15399997e-01,4.48623526e-05,6.05909085,-3.88652717,-1,-0.9804890323596824
7.80027361e+02,3.59994955e+01,-1.63028135e-06,3.64934820,2.62818090,-1.84509852,7.15399996e-01,4.48623526e-05,6.06741487,-3.86138308,-1,-0.9797100911767037
8.01197304e+02,3.59994589e+01,-1.75300983e-06,3.65154281,2.63367410,-1.84509852,7.15399996e-01,4.48623526e-05,6.07610214,-3.83539258,-1,-0.9789112449331913
8.22868635e+02,3.59994186e+01,-1.88301466e-06,3.65388824,2.63878742,-1.84509852,7.15399996e-01,4.48623526e-05,6.08514211,-3.80858735,-1,-0.9780934788503413
8.44980126e+02,3.59993746e+01,-2.02070327e-06,3.65635879,2.64361747,-1.84509851,7.15399996e-01,4.48623526e-05,6.09449624,-3.78106782,-1,-0.9772591033622349
