star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
8.22865671e+02,1.17999992,-9.18338849e-11,2.17282520,3.67742514,1.25423948,-3.34509847,5.28711650e-05,5.71492293,-2.67998410,-1
8.65093181e+02,1.17999992,-9.05151520e-11,2.16865347,3.67765520,1.25169348,-3.34509847,5.29109829e-05,5.71734424,-2.67274396,-1
9.09459263e+02,1.17999991,-8.91234948e-11,2.16433734,3.67789257,1.24906069,-3.34509847,5.29228403e-05,5.71984863,-2.66525834,-1
9.56077746e+02,1.17999991,-8.76831805e-11,2.15987348,3.67813737,1.24633915,-3.34509847,5.29200719e-05,5.72243788,-2.65751685,-1
1.00505291e+03,1.17999990,-8.62072236e-11,2.15525726,3.67838911,1.24352755,-3.34509847,5.29081407e-05,5.72511312,-2.64951807,-1
1.05648197e+03,1.17999990,-8.47003197e-11,2.15048988,3.67864848,1.24062513,-3.34509847,5.28891399e-05,5.72787554,-2.64125763,-1
1.11046080e+03,1.17999990,-8.31694218e-11,2.14557065,3.67891546,1.23763155,-3.34509847,5.28666394e-05,5.73072527,-2.63273730,-1
1.16710228e+03,1.17999989,-8.16234368e-11,2.14049866,3.67919015,1.23454619,-3.34509847,5.28455687e-05,5.73366260,-2.62395175,-1
1.22695878e+03,1.17999989,-8.00412711e-11,2.13523062,3.67946916,1.23135415,-3.34509847,5.28062465e-05,5.73670244,-2.61485971,-1
1.28969348e+03,1.17999988,-7.84557574e-11,2.12981515,3.67975701,1.22807070,-3.34509847,5.27746010e-05,5.73983001,-2.60550582,-1
1.35539884e+03,1.17999988,-7.68625520e-11,2.12429459,3.68006421,1.22469602,-3.34509847,5.27600733e-05,5.74304518,-2.59589060,-1
1.42484135e+03,1.17999987,-7.52516638e-11,2.11854089,3.68036793,1.22121174,-3.34509847,5.27253300e-05,5.74636559,-2.58595830,-1
1.49751446e+03,1.17999987,-7.36286691e-11,2.11268373,3.68069126,1.21763651,-3.34509847,5.27025743e-05,5.74977315,-2.57576485,-1
1.57402214e+03,1.17999986,-7.19909417e-11,2.10657784,3.68100385,1.21395838,-3.34509847,5.26493941e-05,5.75327971,-2.56527585,-1
1.65425568e+03,1.17999985,-7.03487111e-11,2.10031945,3.68132601,1.21018486,-3.34509847,5.25981869e-05,5.75687793,-2.55451275,-1
1.73877126e+03,1.17999985,-6.87193467e-11,2.09414754,3.68172363,1.20630366,-3.34509847,5.26417085e-05,5.76057937,-2.54343965,-1
1.82724440e+03,1.17999984,-6.70911363e-11,2.08758263,3.68206885,1.20233077,-3.34509847,5.26109733e-05,5.76436919,-2.53210032,-1
1.92055471e+03,1.17999984,-6.54409429e-11,2.08089473,3.68243737,1.19824977,-3.34509847,5.25810584e-05,5.76826343,-2.52044772,-1
2.01841544e+03,1.17999983,-6.38004913e-11,2.07401756,3.68280683,1.19407228,-3.34509847,5.25461057e-05,5.77225087,-2.50851495,-1
2.12109187e+03,1.17999982,-6.21552833e-11,2.06695988,3.68317960,1.18979789,-3.34509847,5.24972992e-05,5.77633203,-2.49630048,-1
2.22908193e+03,1.17999982,-6.05081098e-11,2.05976146,3.68356821,1.18542145,-3.34509847,5.24492108e-05,5.78051192,-2.48378996,-1
2.34258414e+03,1.17999981,-5.88720757e-11,2.05234411,3.68395191,1.18094538,-3.34509847,5.23854005e-05,5.78478880,-2.47099088,-1
