star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
2.12454466e+02,5.59999964,-1.47543957e-09,3.40475039,3.66056448,1.90392338,-3.34509848,6.03653045e-05,5.71527015,-3.98176688,-1
2.21878185e+02,5.59999962,-1.45783220e-09,3.40151748,3.66072195,1.90199198,-3.34509848,6.02670115e-05,5.71717599,-3.97605400,-1
2.31692434e+02,5.59999961,-1.44015077e-09,3.39826766,3.66090409,1.90000280,-3.34509848,6.01980830e-05,5.71913850,-3.97017062,-1
2.41920457e+02,5.59999960,-1.42241046e-09,3.39485808,3.66107621,1.89795377,-3.34509848,6.01211607e-05,5.72116024,-3.96410868,-1
2.52586968e+02,5.59999958,-1.40425561e-09,3.39130407,3.66124273,1.89584373,-3.34509848,6.00257253e-05,5.72324232,-3.95786534,-1
2.61347880e+02,5.59999957,-1.38710658e-09,3.39995275,3.66437730,1.89389892,-3.34509848,7.06110052e-05,5.72497046,-3.95269030,-1
2.65720993e+02,5.59999956,-1.37293439e-09,3.43310609,3.67343378,1.89236263,-3.34509848,1.02578539e-04,5.72591377,-3.94988229,-1
2.76678681e+02,5.59999955,-1.51545186e-09,3.43406069,3.67489376,1.88991998,-3.34509848,1.19569858e-04,5.72825667,-3.94286263,-1
2.88886628e+02,5.59999953,-1.49657479e-09,3.43000281,3.67517977,1.88731901,-3.34509847,1.20109584e-04,5.73082473,-3.93516105,-1
3.01613536e+02,5.59999951,-1.47676550e-09,3.42582467,3.67546902,1.88465145,-3.34509847,1.20596951e-04,5.73345877,-3.92726272,-1
3.14925023e+02,5.59999949,-1.45566183e-09,3.42153066,3.67576598,1.88191052,-3.34509847,1.21013622e-04,5.73616493,-3.91914584,-1
3.28796609e+02,5.59999947,-1.43281034e-09,3.41712410,3.67606965,1.87909991,-3.34509847,1.21311349e-04,5.73893990,-3.91082413,-1
3.43257392e+02,5.59999945,-1.40890811e-09,3.41263502,3.67638868,1.87621731,-3.34509847,1.21569602e-04,5.74178550,-3.90229025,-1
3.58329493e+02,5.59999943,-1.38483685e-09,3.40798297,3.67670292,1.87326281,-3.34509847,1.21798176e-04,5.74470255,-3.89354127,-1
3.74125271e+02,5.59999941,-1.36029957e-09,3.40320946,3.67702793,1.87022603,-3.34509847,1.22016861e-04,5.74770036,-3.88455190,-1
3.90600694e+02,5.59999938,-1.33566750e-09,3.39835569,3.67737031,1.86711437,-3.34509847,1.22275047e-04,5.75077181,-3.87534022,-1
4.07759891e+02,5.59999936,-1.31068096e-09,3.39339838,3.67772334,1.86392967,-3.34509847,1.22528821e-04,5.75391512,-3.86591338,-1
4.25663239e+02,5.59999934,-1.28543334e-09,3.38832710,3.67808625,1.86066820,-3.34509847,1.22778845e-04,5.75713403,-3.85626000,-1
4.44402643e+02,5.59999932,-1.26052809e-09,3.38304602,3.67843730,1.85732557,-3.34509847,1.23014754e-04,5.76043328,-3.84636686,-1
4.63897700e+02,5.59999929,-1.23542461e-09,3.37767021,3.67880020,1.85391186,-3.34509847,1.23255418e-04,5.76380255,-3.83626359,-1
4.84286842e+02,5.59999927,-1.21020264e-09,3.37232285,3.67921174,1.85041510,-3.34509847,1.23620666e-04,5.76725284,-3.82591702,-1
5.05542082e+02,5.59999924,-1.18456975e-09,3.36669881,3.67959151,1.84684353,-3.34509847,1.23827313e-04,5.77077771,-3.81534961,-1
5.27731799e+02,5.59999922,-1.15959452e-09,3.36095810,3.67998072,1.84319477,-3.34509847,1.24112118e-04,5.77437864,-3.80455348,-1
5.50881230e+02,5.59999919,-1.13451834e-09,3.35516433,3.68039501,1.83946930,-3.34509847,1.24442537e-04,5.77805487,-3.79352895,-1
5.75046070e+02,5.59999916,-1.10923812e-09,3.34918890,3.68080245,1.83566671,-3.34509847,1.24703991e-04,5.78180746,-3.78227483,-1
6.00224359e+02,5.59999913,-1.08412601e-09,3.34307277,3.68121135,1.83179084,-3.34509847,1.24962098e-04,5.78563226,-3.77080429,-1
6.26563798e+02,5.59999911,-1.05915420e-09,3.33683532,3.68162991,1.82783499,-3.34509847,1.25232581e-04,5.78953603,-3.75909522,-1
6.53974832e+02,5.59999908,-1.03423473e-09,3.33049085,3.68205699,1.82380860,-3.34509847,1.25505130e-04,5.79350923,-3.74717612,-1
6.82633615e+02,5.59999905,-1.00945063e-09,3.32418414,3.68253446,1.81970030,-3.34509847,1.25915705e-04,5.79756262,-3.73501903,-1
7.12525983e+02,5.59999902,-9.84670149e-10,3.31759236,3.68297716,1.81551901,-3.34509847,1.26176743e-04,5.80168854,-3.72264228,-1
7.43684427e+02,5.59999899,-9.59569194e-10,3.31094242,3.68344233,1.81126371,-3.34509847,1.26423306e-04,5.80588729,-3.71004751,-1
7.76199506e+02,5.59999896,-9.34398755e-10,3.30408931,3.68389408,1.80693365,-3.34509847,1.26565437e-04,5.81016037,-3.69723145,-1
8.10121947e+02,5.59999893,-9.11356348e-10,3.29713066,3.68435505,1.80253239,-3.34509847,1.26975158e-04,5.81450351,-3.68420531,-1
8.45511849e+02,5.59999890,-8.87390967e-10,3.29024521,3.68487095,1.79805787,-3.34509847,1.27382076e-04,5.81891781,-3.67096612,-1
8.82467527e+02,5.59999886,-8.64442392e-10,3.28308885,3.68535462,1.79351233,-3.34509847,1.27774437e-04,5.82340293,-3.65751647,-1
9.21019821e+02,5.59999883,-8.41386485e-10,3.27580608,3.68584114,1.78889792,-3.34509847,1.28102690e-04,5.82795546,-3.64386162,-1
9.61233325e+02,5.59999880,-8.18423451e-10,3.26849890,3.68635646,1.78421368,-3.34509847,1.28475383e-04,5.83257660,-3.63000029,-1
1.00317129e+03,5.59999876,-7.95658019e-10,3.26099787,3.68685688,1.77946232,-3.34509847,1.28763199e-04,5.83726439,-3.61593789,-1
1.04691787e+03,5.59999873,-7.73366851e-10,3.25338307,3.68736197,1.77464474,-3.34509847,1.29070151e-04,5.84201784,-3.60167814,-1
1.09255657e+03,5.59999870,-7.51283905e-10,3.24573310,3.68789173,1.76976024,-3.34509847,1.29416772e-04,5.84683741,-3.58722142,-1
1.14016891e+03,5.59999866,-7.29481163e-10,3.23805692,3.68844997,1.76480567,-3.34509847,1.29826260e-04,5.85172613,-3.57255627,-1
1.18983344e+03,5.59999863,-7.08313020e-10,3.23014782,3.68898034,1.75979039,-3.34509847,1.30173566e-04,5.85667503,-3.55771238,-1
1.24163446e+03,5.59999859,-6.87408842e-10,3.22212198,3.68951211,1.75471392,-3.34509847,1.30487925e-04,5.86168431,-3.54268866,-1
1.29566681e+03,5.59999855,-6.66742268e-10,3.21398990,3.69004752,1.74957707,-3.34509847,1.30766980e-04,5.86675295,-3.52748412,-1
1.35202637e+03,5.59999852,-6.46451844e-10,3.20576747,3.69059024,1.74438040,-3.34509847,1.31048323e-04,5.87188066,-3.51210291,-1
1.41082963e+03,5.59999848,-6.26569421e-10,3.19765883,3.69119313,1.73912032,-3.34509847,1.31509107e-04,5.87707003,-3.49653616,-1
1.47212785e+03,5.59999844,-6.07159900e-10,3.18927398,3.69175491,1.73380432,-3.34509847,1.31833122e-04,5.88228800,-3.48076851,-1
1.53606198e+03,5.59999840,-5.88255755e-10,3.18079645,3.69232110,1.72843318,-3.34509847,1.32173931e-04,5.88751452,-3.46477882,-1
1.60281338e+03,5.59999837,-5.69623764e-10,3.17221098,3.69288788,1.72300688,-3.34509847,1.32464541e-04,5.89274986,-3.44855942,-1
1.67242218e+03,5.59999833,-5.51370277e-10,3.16354229,3.69346022,1.71752786,-3.34509847,1.32745382e-04,5.89799334,-3.43212051,-1
1.74502796e+03,5.59999829,-5.33550164e-10,3.15497095,3.69408432,1.71199398,-3.34509847,1.33182198e-04,5.90324915,-3.41545176,-1
1.82069220e+03,5.59999825,-5.16196579e-10,3.14616118,3.69467259,1.70641257,-3.34509847,1.33495285e-04,5.90851474,-3.39856335,-1
1.89964338e+03,5.59999821,-4.99215300e-10,3.13732379,3.69527838,1.70078229,-3.34509847,1.33832467e-04,5.91379086,-3.38145242,-1
1.98203607e+03,5.59999817,-4.82757391e-10,3.12834471,3.69587096,1.69510758,-3.34509847,1.34132415e-04,5.91903341,-3.36419068,-1
2.06790398e+03,5.59999813,-4.66686613e-10,3.11929495,3.69646695,1.68939073,-3.34509847,1.34417338e-04,5.92425622,-3.34671570,-1
2.15743926e+03,5.59999809,-4.51010048e-10,3.11029938,3.69709898,1.68362888,-3.34509847,1.34796759e-04,5.92954557,-3.32893518,-1
2.25091729e+03,5.59999805,-4.35052470e-10,3.10118168,3.69772228,1.67782344,-3.34509847,1.34908343e-04,5.93485924,-3.31094091,-1
2.34832776e+03,5.59999801,-4.19617812e-10,3.09192914,3.69833266,1.67197640,-3.34509847,1.34981828e-04,5.94019572,-3.29271027,-1
2.44993847e+03,5.59999796,-4.05178621e-10,3.08264023,3.69895273,1.66609181,-3.34509847,1.35248460e-04,5.94554603,-3.27424660,-1
