star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
7.87583208e+01,2.79999351e+01,-7.22232906e-07,4.60054111,3.65607590,2.51079591,-3.34509852,4.46447250e-03,5.71306038,-4.97357006,-1
8.17667581e+01,2.79999329e+01,-7.15845035e-07,4.59851142,3.65620918,2.50951450,-3.34509852,4.45799444e-03,5.71473368,-4.96683417,-1
8.48566292e+01,2.79999307e+01,-7.09439709e-07,4.59645563,3.65634482,2.50821532,-3.34509852,4.45166412e-03,5.71644305,-4.95994946,-1
8.80370282e+01,2.79999285e+01,-7.03014981e-07,4.59437084,3.65648310,2.50689638,-3.34509852,4.44549803e-03,5.71819255,-4.95289931,-1
9.13923867e+01,2.79999262e+01,-6.96492373e-07,4.59222944,3.65662708,2.50553772,-3.34509853,4.43936644e-03,5.72002693,-4.94551392,-1
9.48501732e+01,2.79999238e+01,-6.89913481e-07,4.59006082,3.65677353,2.50416051,-3.34509853,4.43308876e-03,5.72190556,-4.93794781,-1
9.84198819e+01,2.79999213e+01,-6.83293898e-07,4.58786503,3.65692254,2.50276459,-3.34509853,4.42675488e-03,5.72383063,-4.93019045,-1
1.02137113e+02,2.79999188e+01,-6.76680733e-07,4.58564075,3.65707453,2.50134846,-3.34509853,4.42064827e-03,5.72581145,-4.92219881,-1
1.06013054e+02,2.79999162e+01,-6.70051847e-07,4.58338918,3.65723125,2.49990925,-3.34509853,4.41472399e-03,5.72785852,-4.91393877,-1
1.10020026e+02,2.79999136e+01,-6.63406185e-07,4.58111398,3.65739185,2.49845044,-3.34509853,4.40897733e-03,5.72996361,-4.90544601,-1
1.14165826e+02,2.79999109e+01,-6.56729261e-07,4.57881539,3.65755606,2.49697273,-3.34509853,4.40326783e-03,5.73212911,-4.89671088,-1
1.18460145e+02,2.79999081e+01,-6.49997002e-07,4.57649580,3.65772315,2.49547876,-3.34509854,4.39730409e-03,5.73435524,-4.88773093,-1
1.22950701e+02,2.79999052e+01,-6.43327925e-07,4.57415828,3.65789461,2.49396707,-3.34509854,4.39188406e-03,5.73665976,-4.87843448,-1
1.27604655e+02,2.79999022e+01,-6.36696507e-07,4.57181816,3.65806935,2.49244754,-3.34509854,4.38668255e-03,5.73902303,-4.86890154,-1
1.32426703e+02,2.79998992e+01,-6.30103085e-07,4.56946694,3.65824725,2.49091612,-3.34509854,4.38177138e-03,5.74145674,-4.85908933,-1
1.37425546e+02,2.79998961e+01,-6.23566300e-07,4.56711026,3.65842860,2.48937508,-3.34509854,4.37725201e-03,5.74396321,-4.84898971,-1
1.42607751e+02,2.79998929e+01,-6.17066053e-07,4.56475646,3.65861332,2.48782875,-3.34509854,4.37291131e-03,5.74654089,-4.83860805,-1
1.47983523e+02,2.79998896e+01,-6.10551411e-07,4.56241005,3.65880129,2.48627961,-3.34509854,4.36835214e-03,5.74919331,-4.82793003,-1
1.53562575e+02,2.79998862e+01,-6.04106996e-07,4.56008391,3.65899401,2.48473109,-3.34509855,4.36418944e-03,5.75192303,-4.81694779,-1
1.59352465e+02,2.79998828e+01,-5.97838586e-07,4.55777999,3.65918970,2.48318774,-3.34509855,4.36098903e-03,5.75472779,-4.80566164,-1
1.65363545e+02,2.79998792e+01,-5.91711184e-07,4.55550792,3.65938879,2.48165354,-3.34509855,4.35847523e-03,5.75762108,-4.79404071,-1
1.71608195e+02,2.79998756e+01,-5.85768393e-07,4.55328993,3.65959082,2.48014048,-3.34509855,4.35677708e-03,5.76059146,-4.78212414,-1
1.78086382e+02,2.79998718e+01,-5.79997531e-07,4.55111307,3.65979670,2.47864029,-3.34509855,4.35605700e-03,5.76366027,-4.76983468,-1
1.84806141e+02,2.79998679e+01,-5.74327386e-07,4.54899746,3.66000573,2.47716443,-3.34509855,4.35554745e-03,5.76681982,-4.75720242,-1
1.91777691e+02,2.79998640e+01,-5.68886313e-07,4.54695501,3.66021736,2.47571995,-3.34509855,4.35607377e-03,5.77007304,-4.74421659,-1
1.99011411e+02,2.79998599e+01,-5.63703424e-07,4.54500643,3.66043295,2.47431447,-3.34509856,4.35788962e-03,5.77342359,-4.73087179,-1
2.06516227e+02,2.79998557e+01,-5.58749703e-07,4.54316152,3.66065114,2.47295563,-3.34509856,4.36058613e-03,5.77687402,-4.71715946,-1
2.14302656e+02,2.79998514e+01,-5.54079928e-07,4.54144118,3.66087307,2.47165159,-3.34509856,4.36460993e-03,5.78042833,-4.70306506,-1
2.22380564e+02,2.79998470e+01,-5.49708670e-07,4.53985445,3.66109602,2.47041234,-3.34509856,4.36967776e-03,5.78409177,-4.68857889,-1
2.30760309e+02,2.79998424e+01,-5.45659187e-07,4.53843170,3.66132251,2.46924798,-3.34509856,4.37614462e-03,5.78786844,-4.67369216,-1
2.39455384e+02,2.79998377e+01,-5.42055379e-07,4.53719982,3.66154977,2.46817753,-3.34509856,4.38449262e-03,5.79175428,-4.65843044,-1
2.48477275e+02,2.79998328e+01,-5.38901236e-07,4.53618128,3.66178256,2.46720268,-3.34509857,4.39522640e-03,5.79577340,-4.64270118,-1
2.57841212e+02,2.79998278e+01,-5.36219401e-07,4.53540271,3.66201640,2.46634571,-3.34509857,4.40778326e-03,5.79992331,-4.62652759,-1
2.67554998e+02,2.79998226e+01,-5.34051651e-07,4.53490227,3.66225291,2.46562247,-3.34509857,4.42254988e-03,5.80420912,-4.60990159,-1
2.77633363e+02,2.79998172e+01,-5.32473666e-07,4.53472592,3.66249115,2.46505781,-3.34509859,4.43965549e-03,5.80862953,-4.59283892,-1
2.88089944e+02,2.79998117e+01,-5.31608608e-07,4.53490874,3.66273153,2.46466846,-3.34509860,4.45996628e-03,5.81320238,-4.57528308,-1
2.98937126e+02,2.79998059e+01,-5.31545554e-07,4.53549579,3.66297492,2.46447520,-3.34509861,4.48408807e-03,5.81794509,-4.55717530,-1
3.10187004e+02,2.79997999e+01,-5.32389230e-07,4.53655244,3.66322033,2.46451270,-3.34509861,4.51220941e-03,5.82285560,-4.53854258,-1
3.21850156e+02,2.79997937e+01,-5.34299317e-07,4.53814368,3.66346831,2.46481238,-3.34509861,4.54526552e-03,5.82794212,-4.51936936,-1
3.33936346e+02,2.79997872e+01,-5.37472550e-07,4.54033453,3.66371721,2.46540999,-3.34509861,4.58416288e-03,5.83321362,-4.49963554,-1
3.46452149e+02,2.79997804e+01,-5.42124039e-07,4.54320651,3.66396761,2.46634518,-3.34509860,4.63002680e-03,5.83867916,-4.47932401,-1
3.59399005e+02,2.79997733e+01,-5.48495868e-07,4.54684992,3.66422074,2.46766062,-3.34509860,4.68417966e-03,5.84434483,-4.45842784,-1
3.72800650e+02,2.79997659e+01,-5.57073089e-07,4.55141673,3.66447743,2.46943066,-3.34509860,4.74927403e-03,5.85022859,-4.43690805,-1
3.86679656e+02,2.79997580e+01,-5.68461736e-07,4.55710219,3.66473978,2.47174869,-3.34509859,4.82845178e-03,5.85635297,-4.41472118,-1
4.00982215e+02,2.79997497e+01,-5.82900408e-07,4.56394912,3.66500933,2.47463304,-3.34509859,4.92290586e-03,5.86270291,-4.39192711,-1
4.15731443e+02,2.79997409e+01,-6.01254876e-07,4.57222120,3.66528691,2.47821392,-3.34509858,5.03647696e-03,5.86930643,-4.36847709,-1
4.30901195e+02,2.79997315e+01,-6.24406641e-07,4.58213856,3.66557479,2.48259686,-3.34509858,5.17291611e-03,5.87616707,-4.34438892,-1
4.46443002e+02,2.79997215e+01,-6.53395589e-07,4.59389706,3.66587379,2.48787809,-3.34509857,5.33658412e-03,5.88327856,-4.31970322,-1
4.62294759e+02,2.79997107e+01,-6.89839062e-07,4.60786693,3.66619956,2.49421150,-3.34509857,5.53531084e-03,5.89063832,-4.29447967,-1
