star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
4.57115981e+02,2.19999985,-3.03478077e-10,2.70039169,3.67782366,1.51722568,-3.34509847,7.87458439e-05,5.71464245,-3.21294143,-1
4.79587860e+02,2.19999985,-2.99523450e-10,2.69653929,3.67806606,1.51481467,-3.34509847,7.89035930e-05,5.71696705,-3.20598348,-1
5.03136963e+02,2.19999984,-2.95204041e-10,2.69256140,3.67831669,1.51232447,-3.34509847,7.89904915e-05,5.71936867,-3.19879626,-1
5.27812038e+02,2.19999983,-2.90746170e-10,2.68844581,3.67857306,1.50975393,-3.34509847,7.90584049e-05,5.72184789,-3.19137578,-1
5.53671527e+02,2.19999983,-2.86298118e-10,2.68420367,3.67883873,1.50710153,-3.34509847,7.91536424e-05,5.72440612,-3.18371943,-1
5.80748448e+02,2.19999982,-2.81710329e-10,2.67983607,3.67911397,1.50436724,-3.34509847,7.92340012e-05,5.72704352,-3.17582421,-1
6.09183799e+02,2.19999981,-2.77009309e-10,2.67541453,3.67942047,1.50154348,-3.34509847,7.93482502e-05,5.72976722,-3.16767212,-1
6.39082080e+02,2.19999980,-2.72448798e-10,2.67075655,3.67971333,1.49862877,-3.34509847,7.94805939e-05,5.73257921,-3.15925586,-1
6.70391406e+02,2.19999979,-2.67718308e-10,2.66595958,3.68001395,1.49562904,-3.34509847,7.95823033e-05,5.73547352,-3.15059135,-1
7.03171408e+02,2.19999979,-2.62895463e-10,2.66102448,3.68032288,1.49254364,-3.34509847,7.96739590e-05,5.73845076,-3.14167977,-1
7.37481138e+02,2.19999978,-2.57977061e-10,2.65594886,3.68063979,1.48937200,-3.34509847,7.97522179e-05,5.74151122,-3.13251615,-1
7.73651163e+02,2.19999977,-2.52974924e-10,2.65070371,3.68096484,1.48609932,-3.34509847,7.98188282e-05,5.74467038,-3.12305746,-1
8.11499047e+02,2.19999976,-2.47887186e-10,2.64533274,3.68130230,1.48273891,-3.34509847,7.98780199e-05,5.74791454,-3.11334336,-1
8.51057006e+02,2.19999975,-2.42819964e-10,2.63981299,3.68164553,1.47929259,-3.34509847,7.99502793e-05,5.75124219,-3.10337780,-1
8.92759834e+02,2.19999974,-2.37755613e-10,2.63420069,3.68201745,1.47574260,-3.34509847,8.00716397e-05,5.75467065,-3.09311040,-1
9.36323271e+02,2.19999973,-2.32641135e-10,2.62837501,3.68237874,1.47210717,-3.34509847,8.01481131e-05,5.75818261,-3.08259378,-1
9.82080875e+02,2.19999972,-2.27505043e-10,2.62242751,3.68275815,1.46837461,-3.34509847,8.02415434e-05,5.76178866,-3.07179359,-1
1.02999322e+03,2.19999971,-2.22383536e-10,2.61638858,3.68316069,1.46455006,-3.34509847,8.03730444e-05,5.76548399,-3.06072702,-1
