star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
5.10969675e+02,1.91999988,-2.09473648e-10,2.58884903,3.67786131,1.46137904,-3.34509867,6.44555107e-05,5.71333309,-3.10107651,-1
5.36438818e+02,1.91999987,-2.32218421e-10,2.58526916,3.67819207,1.45892759,-3.34509847,7.27068358e-05,5.71568803,-3.09403173,-1
5.63214601e+02,1.91999986,-2.29282607e-10,2.58122161,3.67844726,1.45639344,-3.34509847,7.29364863e-05,5.71812385,-3.08674236,-1
5.91273941e+02,1.91999986,-2.26271415e-10,2.57703277,3.67870650,1.45378053,-3.34509847,7.31607713e-05,5.72063596,-3.07922526,-1
6.20782438e+02,1.91999985,-2.23068680e-10,2.57270366,3.67897410,1.45108079,-3.34509847,7.33482148e-05,5.72323188,-3.07145715,-1
6.51707771e+02,1.91999984,-2.19580474e-10,2.56823990,3.67924984,1.44829741,-3.34509847,7.34639350e-05,5.72590839,-3.06344855,-1
6.84131200e+02,1.91999984,-2.15927467e-10,2.56363732,3.67953400,1.44542781,-3.34509847,7.35445185e-05,5.72866838,-3.05519022,-1
7.18120262e+02,1.91999983,-2.12167839e-10,2.55889305,3.67982653,1.44247063,-3.34509847,7.36077200e-05,5.73151298,-3.04667755,-1
7.53775021e+02,1.91999982,-2.08336346e-10,2.55403671,3.68013618,1.43942314,-3.34509847,7.36797206e-05,5.73444469,-3.03790444,-1
7.91362816e+02,1.91999981,-2.04434924e-10,2.54899709,3.68045058,1.43627455,-3.34509847,7.37331554e-05,5.73747414,-3.02883753,-1
8.30727491e+02,1.91999981,-2.00515105e-10,2.54379045,3.68076758,1.43303722,-3.34509847,7.37857061e-05,5.74058945,-3.01951352,-1
8.71925725e+02,1.91999980,-1.96567363e-10,2.53843641,3.68109182,1.42971172,-3.34509847,7.38384707e-05,5.74379000,-3.00993191,-1
9.15301405e+02,1.91999979,-1.92569245e-10,2.53294527,3.68143225,1.42628528,-3.34509847,7.38971890e-05,5.74708825,-3.00005802,-1
9.60787414e+02,1.91999978,-1.88554900e-10,2.52735643,3.68179564,1.42276408,-3.34509847,7.39864750e-05,5.75047807,-2.98991078,-1
1.00840728e+03,1.91999977,-1.84464746e-10,2.52153704,3.68214678,1.41915211,-3.34509847,7.40158690e-05,5.75395577,-2.97949801,-1
1.05854575e+03,1.91999976,-1.80416393e-10,2.51554238,3.68250524,1.41543786,-3.34509847,7.40658485e-05,5.75753232,-2.96879098,-1
1.11097826e+03,1.91999975,-1.76358999e-10,2.50941284,3.68287440,1.41163478,-3.34509847,7.41214657e-05,5.76119496,-2.95782570,-1
1.16615775e+03,1.91999974,-1.72264116e-10,2.50310483,3.68324978,1.40773001,-3.34509847,7.41586287e-05,5.76495611,-2.94656558,-1
1.22395600e+03,1.91999974,-1.68167621e-10,2.49682604,3.68367979,1.40373058,-3.34509847,7.42791070e-05,5.76880849,-2.93502971,-1
1.28457199e+03,1.91999973,-1.64112092e-10,2.49023060,3.68407806,1.39963632,-3.34509847,7.43435684e-05,5.77275347,-2.92321603,-1
1.34829006e+03,1.91999971,-1.60051547e-10,2.48348403,3.68448815,1.39544287,-3.34509847,7.44083138e-05,5.77679491,-2.91111183,-1
1.41502222e+03,1.91999970,-1.55968657e-10,2.47660525,3.68491135,1.39115707,-3.34509847,7.44635524e-05,5.78092625,-2.89873697,-1
1.48496227e+03,1.91999969,-1.51928472e-10,2.46953665,3.68533356,1.38677836,-3.34509847,7.45146737e-05,5.78514843,-2.88609125,-1
1.55852413e+03,1.91999968,-1.47899380e-10,2.46230181,3.68576374,1.38230059,-3.34509847,7.45573689e-05,5.78946787,-2.87315438,-1
1.63563786e+03,1.91999967,-1.43866589e-10,2.45492461,3.68620435,1.37773076,-3.34509847,7.45881846e-05,5.79387686,-2.85994890,-1
1.71649190e+03,1.91999966,-1.39850083e-10,2.44739612,3.68665351,1.37306820,-3.34509847,7.46094720e-05,5.79837611,-2.84647483,-1
1.80130182e+03,1.91999965,-1.35902196e-10,2.43970852,3.68710868,1.36831406,-3.34509847,7.46427829e-05,5.80296465,-2.83273167,-1
1.89026591e+03,1.91999964,-1.31967676e-10,2.43192382,3.68758538,1.36346830,-3.34509847,7.46840181e-05,5.80764219,-2.81872091,-1
1.98359477e+03,1.91999962,-1.28135789e-10,2.42402694,3.68807985,1.35853092,-3.34509847,7.47755386e-05,5.81240896,-2.80444056,-1
2.08147461e+03,1.91999961,-1.24330894e-10,2.41589343,3.68855881,1.35350625,-3.34509847,7.48115191e-05,5.81726143,-2.78990170,-1
2.18413098e+03,1.91999960,-1.20560444e-10,2.40765486,3.68905529,1.34839399,-3.34509847,7.48546512e-05,5.82220028,-2.77510371,-1
2.29177095e+03,1.91999959,-1.16833150e-10,2.39921368,3.68954361,1.34319677,-3.34509847,7.48594076e-05,5.82722279,-2.76005532,-1
2.40463591e+03,1.91999957,-1.13175277e-10,2.39063623,3.69003958,1.33791611,-3.34509847,7.48708885e-05,5.83232718,-2.74476277,-1
2.52310122e+03,1.91999956,-1.09566254e-10,2.38210499,3.69059053,1.33254858,-3.34509847,7.49580087e-05,5.83751626,-2.72921792,-1
2.64739912e+03,1.91999955,-1.06038103e-10,2.37326733,3.69110584,1.32709914,-3.34509847,7.49776406e-05,5.84278571,-2.71342710,-1
2.77768273e+03,1.91999953,-1.02575333e-10,2.36433243,3.69163628,1.32157081,-3.34509847,7.50103971e-05,5.84813240,-2.69740519,-1
2.91420280e+03,1.91999952,-9.91694156e-11,2.35524504,3.69216706,1.31596555,-3.34509847,7.50231649e-05,5.85355499,-2.68115800,-1
3.05753679e+03,1.91999951,-9.58278720e-11,2.34601337,3.69270068,1.31028247,-3.34509847,7.50211572e-05,5.85905441,-2.66467665,-1
3.20783409e+03,1.91999949,-9.25504190e-11,2.33667328,3.69324308,1.30452763,-3.34509847,7.50138799e-05,5.86455755,-2.64809818,-1
3.36523735e+03,1.91999948,-8.93282752e-11,2.32718090,3.69378224,1.29870313,-3.34509847,7.49730387e-05,5.87013395,-2.63130201,-1
3.53066245e+03,1.91999946,-8.62147618e-11,2.31771646,3.69436763,1.29280012,-3.34509847,7.50280928e-05,5.87583522,-2.61419466,-1
3.70382279e+03,1.91999945,-8.31695228e-11,2.30800205,3.69492392,1.28683033,-3.34509847,7.50142132e-05,5.88161267,-2.59687025,-1
3.88561796e+03,1.91999943,-8.01910033e-11,2.29822583,3.69550103,1.28078800,-3.34509847,7.50152069e-05,5.88746643,-2.57932149,-1
4.07601864e+03,1.91999942,-7.72879631e-11,2.28827518,3.69606543,1.27468388,-3.34509847,7.49808324e-05,5.89337958,-2.56159254,-1
4.27589969e+03,1.91999941,-7.44558018e-11,2.27820454,3.69663188,1.26851567,-3.34509847,7.49287248e-05,5.89935950,-2.54366739,-1
4.48516034e+03,1.91999939,-7.16933607e-11,2.26799994,3.69719510,1.26228693,-3.34509847,7.48549480e-05,5.90540025,-2.52556119,-1
4.70500711e+03,1.91999937,-6.89951232e-11,2.25779582,3.69778940,1.25599627,-3.34509847,7.48012168e-05,5.91150118,-2.50727202,-1
4.93530121e+03,1.91999936,-6.63994243e-11,2.24747049,3.69838262,1.24964715,-3.34509847,7.47638331e-05,5.91766070,-2.48880509,-1
5.17666321e+03,1.91999934,-6.38815919e-11,2.23699310,3.69896527,1.24324315,-3.34509847,7.46987898e-05,5.92387515,-2.47016976,-1
5.43000173e+03,1.91999933,-6.14320488e-11,2.22641366,3.69955019,1.23678360,-3.34509847,7.46140342e-05,5.93014632,-2.45136521,-1
5.69542019e+03,1.91999931,-5.90622406e-11,2.21573725,3.70013556,1.23027465,-3.34509847,7.45251105e-05,5.93646772,-2.43241282,-1
5.97375591e+03,1.91999930,-5.67511124e-11,2.20508651,3.70075364,1.22371312,-3.34509847,7.44610576e-05,5.94284253,-2.41330398,-1
6.26574965e+03,1.91999928,-5.45228718e-11,2.19426137,3.70135290,1.21710204,-3.34509847,7.43626726e-05,5.94926738,-2.39404419,-1
6.57171958e+03,1.91999926,-5.23634178e-11,2.18332904,3.70194858,1.21044451,-3.34509847,7.42436112e-05,5.95573902,-2.37464147,-1
6.89235896e+03,1.91999925,-5.02729375e-11,2.17231147,3.70254428,1.20374433,-3.34509847,7.41098916e-05,5.96225330,-2.35510660,-1
7.22887553e+03,1.91999923,-4.82501911e-11,2.16120300,3.70313980,1.19699905,-3.34509847,7.39586067e-05,5.96881302,-2.33543484,-1
7.58175638e+03,1.91999921,-4.62998011e-11,2.15018464,3.70378058,1.19020831,-3.34509847,7.38796530e-05,5.97541905,-2.31562345,-1
7.95150185e+03,1.91999920,-4.44118350e-11,2.13893917,3.70438425,1.18337824,-3.34509847,7.37193262e-05,5.98206560,-2.29569283,-1
8.33908733e+03,1.91999918,-4.25995519e-11,2.12763290,3.70499116,1.17651128,-3.34509847,7.35702040e-05,5.98874965,-2.27565049,-1
8.74544745e+03,1.91999916,-4.08419491e-11,2.11626559,3.70560065,1.16960864,-3.34509847,7.33981436e-05,5.99546962,-2.25549837,-1
9.17174330e+03,1.91999915,-3.91511567e-11,2.10479901,3.70620291,1.16267084,-3.34509847,7.32081178e-05,6.00222537,-2.23523389,-1
9.61876005e+03,1.91999913,-3.75216568e-11,2.09339817,3.70683961,1.15569702,-3.34509847,7.30653961e-05,6.00901895,-2.21485702,-1
1.00872385e+04,1.91999911,-3.59513773e-11,2.08182372,3.70744831,1.14869239,-3.34509847,7.28657917e-05,6.01584548,-2.19438183,-1
1.05783839e+04,1.91999910,-3.44428563e-11,2.07019138,3.70805689,1.14165905,-3.34509847,7.26631322e-05,6.02270266,-2.17382014,-1
1.10932764e+04,1.91999908,-3.29852448e-11,2.05850174,3.70866444,1.13459914,-3.34509847,7.24369907e-05,6.02958715,-2.15317578,-1
1.16330877e+04,1.91999906,-3.15873936e-11,2.04675212,3.70926940,1.12751442,-3.34509847,7.22069562e-05,6.03649677,-2.13245254,-1
1.21992108e+04,1.91999904,-3.02430386e-11,2.03507045,3.70990361,1.12040515,-3.34509847,7.20142931e-05,6.04343167,-2.11164846,-1
1.27925975e+04,1.91999903,-2.89543774e-11,2.02322668,3.71050660,1.11327729,-3.34509847,7.17713006e-05,6.05038713,-2.09078229,-1
1.34147344e+04,1.91999901,-2.77113639e-11,2.01132776,3.71110472,1.10613160,-3.34509847,7.14988658e-05,6.05736265,-2.06985833,-1
1.40670104e+04,1.91999899,-2.65213672e-11,1.99939288,3.71169863,1.09897634,-3.34509847,7.12208677e-05,6.06435047,-2.04890022,-1
1.47509140e+04,1.91999897,-2.53778589e-11,1.98742490,3.71228954,1.09181053,-3.34509847,7.09263448e-05,6.07135040,-2.02790926,-1
1.54684424e+04,1.91999896,-2.42888294e-11,1.97563389,3.71293053,1.08463305,-3.34509847,7.07272152e-05,6.07836266,-2.00687935,-1
1.62204718e+04,1.91999894,-2.32387662e-11,1.96363240,3.71351501,1.07746334,-3.34509847,7.04132969e-05,6.08536832,-1.98586541,-1
1.70091746e+04,1.91999892,-2.22411118e-11,1.95166731,3.71410413,1.07030255,-3.34509847,7.01256428e-05,6.09236645,-1.96487106,-1
1.78363439e+04,1.91999890,-2.12842441e-11,1.93971008,3.71468591,1.06316037,-3.34509847,6.98154520e-05,6.09934827,-1.94392602,-1
1.87038701e+04,1.91999888,-2.03675646e-11,1.92778913,3.71526128,1.05604915,-3.34509847,6.94838179e-05,6.10630249,-1.92306194,-1
1.96139046e+04,1.91999887,-1.95012711e-11,1.91592375,3.71582806,1.04898291,-3.34509847,6.91665175e-05,6.11321545,-1.90232251,-1
2.05689031e+04,1.91999885,-1.86770410e-11,1.90423777,3.71641008,1.04197588,-3.34509847,6.88768429e-05,6.12007257,-1.88175488,-1
2.15708088e+04,1.91999883,-1.78963904e-11,1.89260080,3.71696236,1.03505284,-3.34509847,6.85544683e-05,6.12684882,-1.86142847,-1
2.26225021e+04,1.91999881,-1.71582229e-11,1.88119189,3.71752027,1.02823256,-3.34509847,6.82540191e-05,6.13352558,-1.84140078,-1
2.37263929e+04,1.91999879,-1.64645167e-11,1.86995336,3.71805192,1.02154999,-3.34509847,6.79383995e-05,6.14006910,-1.82177191,-1
