star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
2.59546681e+03,3.99999972e-01,-9.15699075e-12,1.15815791,3.65287187,7.96012369e-01,-3.34509847,2.87324380e-05,5.71375474,-1.75949146,-1
2.74362743e+03,3.99999971e-01,-9.00305960e-12,1.15339182,3.65298274,7.93407589e-01,-3.34509847,2.85414641e-05,5.71618249,-1.75224797,-1
2.90027357e+03,3.99999970e-01,-8.84576363e-12,1.14844406,3.65309881,7.90701557e-01,-3.34509847,2.83444856e-05,5.71870528,-1.74471987,-1
3.06579622e+03,3.99999968e-01,-8.68545173e-12,1.14332064,3.65322224,7.87893000e-01,-3.34509847,2.81418299e-05,5.72132441,-1.73690323,-1
3.24057259e+03,3.99999967e-01,-8.52232864e-12,1.13797852,3.65334225,7.84981905e-01,-3.34509847,2.79304514e-05,5.72403992,-1.72879889,-1
3.42498209e+03,3.99999965e-01,-8.35624969e-12,1.13244046,3.65346477,7.81967850e-01,-3.34509847,2.77118599e-05,5.72685222,-1.72040467,-1
3.61939841e+03,3.99999964e-01,-8.18763415e-12,1.12670674,3.65358980,7.78850920e-01,-3.34509847,2.74865057e-05,5.72976132,-1.71172058,-1
3.82582369e+03,3.99999962e-01,-8.01630531e-12,1.12074621,3.65371733,7.75615598e-01,-3.34509847,2.72532049e-05,5.73278172,-1.70270287,-1
4.04365646e+03,3.99999960e-01,-7.84263992e-12,1.11465714,3.65386667,7.72272385e-01,-3.34509847,2.70174661e-05,5.73590359,-1.69338079,-1
4.27304550e+03,3.99999958e-01,-7.66903901e-12,1.10836095,3.65401667,7.68824281e-01,-3.34509847,2.67805541e-05,5.73912434,-1.68376208,-1
4.51658932e+03,3.99999957e-01,-7.49255417e-12,1.10176963,3.65415390,7.65254176e-01,-3.34509847,2.65293650e-05,5.74246015,-1.67379888,-1
4.77275779e+03,3.99999955e-01,-7.31427159e-12,1.09497730,3.65429270,7.61580409e-01,-3.34509847,2.62693977e-05,5.74589401,-1.66354004,-1
5.04438389e+03,3.99999953e-01,-7.13439187e-12,1.08795052,3.65443333,7.57785756e-01,-3.34509847,2.60009135e-05,5.74944210,-1.65294024,-1
5.33026768e+03,3.99999951e-01,-6.95363282e-12,1.08071877,3.65457581,7.53884925e-01,-3.34509847,2.57263575e-05,5.75309131,-1.64203844,-1
5.63321357e+03,3.99999949e-01,-6.77235769e-12,1.07325614,3.65472065,7.49863916e-01,-3.34509847,2.54461674e-05,5.75685478,-1.63079318,-1
5.95292096e+03,3.99999947e-01,-6.59043445e-12,1.06557058,3.65486572,7.45731002e-01,-3.34509847,2.51590632e-05,5.76072486,-1.61923030,-1
6.29012251e+03,3.99999945e-01,-6.40906842e-12,1.05768615,3.65501650,7.41487219e-01,-3.34509847,2.48711717e-05,5.76470079,-1.60735013,-1
6.64674109e+03,3.99999942e-01,-6.22733180e-12,1.04954516,3.65516089,7.37127954e-01,-3.34509847,2.45704312e-05,5.76878669,-1.59513999,-1
7.02343251e+03,3.99999940e-01,-6.04603787e-12,1.04117757,3.65530483,7.32656278e-01,-3.34509847,2.42634881e-05,5.77297982,-1.58260927,-1
7.42132194e+03,3.99999938e-01,-5.86611911e-12,1.03270856,3.65548019,7.28071061e-01,-3.34509847,2.39605693e-05,5.77728096,-1.56975251,-1
7.84139457e+03,3.99999935e-01,-5.68755807e-12,1.02393765,3.65563419,7.23377588e-01,-3.34509847,2.36496529e-05,5.78165650,-1.55663600,-1
8.28499361e+03,3.99999933e-01,-5.51021792e-12,1.01495052,3.65578655,7.18579313e-01,-3.34509847,2.33329553e-05,5.78610050,-1.54327424,-1
8.75342549e+03,3.99999930e-01,-5.33398667e-12,1.00575206,3.65594102,7.13671143e-01,-3.34509847,2.30086638e-05,5.79066913,-1.52956777,-1
9.24802306e+03,3.99999928e-01,-5.15936222e-12,9.96312428e-01,3.65608962,7.08654134e-01,-3.34509847,2.26790443e-05,5.79537890,-1.51547754,-1
9.77025944e+03,3.99999925e-01,-4.98708208e-12,9.86664849e-01,3.65623847,7.03532641e-01,-3.34509847,2.23476903e-05,5.80018380,-1.50109503,-1
1.03218755e+04,3.99999922e-01,-4.81662015e-12,9.76782508e-01,3.65638089,6.98306624e-01,-3.34509847,2.20075390e-05,5.80509511,-1.48639995,-1
1.09041156e+04,3.99999920e-01,-4.64850155e-12,9.66691949e-01,3.65652193,6.92979258e-01,-3.34509847,2.16636994e-05,5.81010820,-1.47140065,-1
1.15186616e+04,3.99999917e-01,-4.48315256e-12,9.56393479e-01,3.65666008,6.87553725e-01,-3.34509847,2.13165089e-05,5.81521663,-1.45611469,-1
1.21679803e+04,3.99999914e-01,-4.32073415e-12,9.45942666e-01,3.65680920,6.82030090e-01,-3.34509847,2.09693529e-05,5.82041980,-1.44054328,-1
1.28535264e+04,3.99999911e-01,-4.16183841e-12,9.35244611e-01,3.65694439,6.76410677e-01,-3.34509847,2.06185824e-05,5.82571673,-1.42469145,-1
1.35765512e+04,3.99999908e-01,-4.00578744e-12,9.24339096e-01,3.65707226,6.70702181e-01,-3.34509847,2.02635118e-05,5.83109943,-1.40858306,-1
1.43405876e+04,3.99999905e-01,-3.85294168e-12,9.13238385e-01,3.65719669,6.64902974e-01,-3.34509847,1.99058857e-05,5.83656981,-1.39220967,-1
1.51469135e+04,3.99999902e-01,-3.70351738e-12,9.01944003e-01,3.65731592,6.59017319e-01,-3.34509847,1.95460988e-05,5.84212505,-1.37557879,-1
1.59977804e+04,3.99999899e-01,-3.55745147e-12,8.90451980e-01,3.65742838,6.53046390e-01,-3.34509847,1.91839663e-05,5.84776408,-1.35869597,-1
1.68964184e+04,3.99999896e-01,-3.41523150e-12,8.78777367e-01,3.65753581,6.46994219e-01,-3.34509847,1.88209667e-05,5.85348343,-1.34157323,-1
1.78448544e+04,3.99999893e-01,-3.27684178e-12,8.67002495e-01,3.65765824,6.40861921e-01,-3.34509847,1.84623772e-05,5.85928228,-1.32421359,-1
1.88456988e+04,3.99999890e-01,-3.14271991e-12,8.55009637e-01,3.65776416,6.34653647e-01,-3.34509847,1.81042582e-05,5.86515587,-1.30662881,-1
1.99028420e+04,3.99999887e-01,-3.01204990e-12,8.42830257e-01,3.65785925,6.28373774e-01,-3.34509847,1.77427205e-05,5.87109972,-1.28882657,-1
2.10177391e+04,3.99999883e-01,-2.88507687e-12,8.30571307e-01,3.65797039,6.22022034e-01,-3.34509847,1.73844653e-05,5.87711514,-1.27080589,-1
2.21951352e+04,3.99999880e-01,-2.76270613e-12,8.18086219e-01,3.65805800,6.15604262e-01,-3.34509847,1.70273226e-05,5.88319668,-1.25258208,-1
2.34379868e+04,3.99999877e-01,-2.64356028e-12,8.05415390e-01,3.65813138,6.09122094e-01,-3.34509847,1.66655648e-05,5.88934348,-1.23416296,-1
2.47490307e+04,3.99999873e-01,-2.52824938e-12,7.92586640e-01,3.65819560,6.02579270e-01,-3.34509847,1.63042336e-05,5.89555138,-1.21556154,-1
2.61323924e+04,3.99999870e-01,-2.41682655e-12,7.79613107e-01,3.65825172,5.95980276e-01,-3.34509847,1.59444161e-05,5.90181560,-1.19679131,-1
2.75932191e+04,3.99999867e-01,-2.30927127e-12,7.66488126e-01,3.65829700,5.89327206e-01,-3.34509847,1.55854457e-05,5.90813382,-1.17785642,-1
2.91350841e+04,3.99999863e-01,-2.20554450e-12,7.53238623e-01,3.65833603,5.82624400e-01,-3.34509847,1.52289884e-05,5.91450196,-1.15876878,-1
3.07622404e+04,3.99999860e-01,-2.10568307e-12,7.39874288e-01,3.65836925,5.75875795e-01,-3.34509847,1.48760389e-05,5.92091761,-1.13953595,-1
3.24791916e+04,3.99999856e-01,-2.00962709e-12,7.26366935e-01,3.65838644,5.69087739e-01,-3.34509847,1.45241991e-05,5.92737492,-1.12017580,-1
3.42910613e+04,3.99999853e-01,-1.91717836e-12,7.12736238e-01,3.65839067,5.62263929e-01,-3.34509847,1.41741607e-05,5.93387061,-1.10069924,-1
3.62034390e+04,3.99999849e-01,-1.82839354e-12,6.99036659e-01,3.65839322,5.55409047e-01,-3.34509847,1.38291597e-05,5.94039969,-1.08112307,-1
3.82221428e+04,3.99999846e-01,-1.74346218e-12,6.85252460e-01,3.65838652,5.48530336e-01,-3.34509847,1.34902343e-05,5.94695464,-1.06147020,-1
4.03528806e+04,3.99999842e-01,-1.66201770e-12,6.71348312e-01,3.65835696,5.41637383e-01,-3.34509847,1.31512317e-05,5.95352635,-1.04176493,-1
4.26018708e+04,3.99999838e-01,-1.58409703e-12,6.57387312e-01,3.65831577,5.34739264e-01,-3.34509847,1.28166591e-05,5.96010619,-1.02203057,-1
4.49763426e+04,3.99999835e-01,-1.50988082e-12,6.43459723e-01,3.65828183,5.27843353e-01,-3.34509847,1.24910384e-05,5.96668776,-1.00228597,-1
4.74826065e+04,3.99999831e-01,-1.43899864e-12,6.29455545e-01,3.65821850,5.20967915e-01,-3.34509847,1.21674961e-05,5.97325354,-9.82586819e-01,-1
5.01287612e+04,3.99999827e-01,-1.37159285e-12,6.15469769e-01,3.65814144,5.14129148e-01,-3.34509847,1.18498036e-05,5.97978712,-9.62985053e-01,-1
5.29235353e+04,3.99999824e-01,-1.30772877e-12,6.01592833e-01,3.65806337,5.07346824e-01,-3.34509847,1.15422382e-05,5.98626913,-9.43536759e-01,-1
5.58752436e+04,3.99999820e-01,-1.24748059e-12,5.87813420e-01,3.65796793,5.00648003e-01,-3.34509847,1.12422923e-05,5.99267370,-9.24318785e-01,-1
5.89936614e+04,3.99999816e-01,-1.19074520e-12,5.74226178e-01,3.65786382,4.94062599e-01,-3.34509847,1.09513771e-05,5.99897280,-9.05414289e-01,-1
6.22887565e+04,3.99999812e-01,-1.13762928e-12,5.60904688e-01,3.65775266,4.87624183e-01,-3.34509847,1.06713092e-05,6.00513464,-8.86919134e-01,-1
6.57723272e+04,3.99999809e-01,-1.08838680e-12,5.47980862e-01,3.65764708,4.81373424e-01,-3.34509847,1.04063719e-05,6.01112039,-8.68951814e-01,-1
6.94589543e+04,3.99999805e-01,-1.04275860e-12,5.35456132e-01,3.65752111,4.75363003e-01,-3.34509847,1.01525305e-05,6.01687895,-8.51666172e-01,-1
7.33579182e+04,3.99999801e-01,-1.00092318e-12,5.23487956e-01,3.65739310,4.69634926e-01,-3.34509847,9.91416441e-06,6.02236944,-8.35185870e-01,-1
7.74831628e+04,3.99999797e-01,-9.62901931e-13,5.12177843e-01,3.65726549,4.64235101e-01,-3.34509847,9.69284828e-06,6.02754712,-8.19644713e-01,-1
8.18502583e+04,3.99999793e-01,-9.28693722e-13,5.01615692e-01,3.65714018,4.59204640e-01,-3.34509847,9.48940822e-06,6.03237226,-8.05159535e-01,-1
8.64759737e+04,3.99999788e-01,-8.98187590e-13,4.91871711e-01,3.65702072,4.54571567e-01,-3.34509847,9.30485822e-06,6.03681770,-7.91816132e-01,-1
9.13710144e+04,3.99999784e-01,-8.71120130e-13,4.82942869e-01,3.65690548,4.50337618e-01,-3.34509847,9.13804182e-06,6.04088114,-7.79616837e-01,-1
9.65525377e+04,3.99999780e-01,-8.47212132e-13,4.74814949e-01,3.65679714,4.46490339e-01,-3.34509847,8.98837412e-06,6.04457451,-7.68527603e-01,-1
1.02032649e+05,3.99999775e-01,-8.26026875e-13,4.67399329e-01,3.65669315,4.42990520e-01,-3.34509847,8.85358824e-06,6.04793506,-7.58437789e-01,-1
1.07844193e+05,3.99999771e-01,-8.07192504e-13,4.60662319e-01,3.65660849,4.39791325e-01,-3.34509847,8.73488097e-06,6.05100764,-7.49211842e-01,-1
1.13972477e+05,3.99999766e-01,-7.90127379e-13,4.54321693e-01,3.65651925,4.36799500e-01,-3.34509847,8.62553353e-06,6.05388166,-7.40581424e-01,-1
1.20474257e+05,3.99999761e-01,-7.74369691e-13,4.48308243e-01,3.65643866,4.33953947e-01,-3.34509847,8.52416723e-06,6.05661567,-7.32370666e-01,-1
1.27318927e+05,3.99999755e-01,-7.59315548e-13,4.42361636e-01,3.65634932,4.31159340e-01,-3.34509847,8.42618779e-06,6.05930107,-7.24306425e-01,-1
