star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.09029818e+02,1.39999873e+01,-9.88858351e-08,4.11212507,3.65631449,2.26611071,-3.34509857,1.25259728e-03,5.70491896,-4.64739482,-1
1.13425094e+02,1.39999869e+01,-9.77007532e-08,4.10930743,3.65646726,2.26439634,-3.34509858,1.24929805e-03,5.70655395,-4.64172735,-1
1.17978974e+02,1.39999864e+01,-9.64994950e-08,4.10640286,3.65662408,2.26263042,-3.34509858,1.24598023e-03,5.70823674,-4.63586790,-1
1.22702845e+02,1.39999860e+01,-9.52742827e-08,4.10342929,3.65678550,2.26082080,-3.34509858,1.24249823e-03,5.70996000,-4.62985007,-1
1.27609101e+02,1.39999855e+01,-9.40294962e-08,4.10038988,3.65695130,2.25896948,-3.34509859,1.23887461e-03,5.71172224,-4.62368137,-1
1.32707217e+02,1.39999851e+01,-9.27828156e-08,4.09726380,3.65712051,2.25706804,-3.34509860,1.23534330e-03,5.71353220,-4.61732333,-1
1.38012979e+02,1.39999846e+01,-9.15102316e-08,4.09403553,3.65729578,2.25510336,-3.34509860,1.23169116e-03,5.71540246,-4.61072276,-1
1.42865927e+02,1.39999841e+01,-9.02835323e-08,4.09722295,3.65904845,2.25319173,-3.34509861,1.34283986e-03,5.71710935,-4.60470806,-1
1.48200898e+02,1.39999836e+01,-9.15453117e-08,4.09745457,3.66011540,2.25117364,-3.34509862,1.46351190e-03,5.71896563,-4.59817163,-1
1.54134400e+02,1.39999831e+01,-9.04528481e-08,4.09396298,3.66031875,2.24902115,-3.34509860,1.46676727e-03,5.72101851,-4.59094732,-1
1.60305715e+02,1.39999826e+01,-8.91206261e-08,4.09038057,3.66052531,2.24681682,-3.34509860,1.46459114e-03,5.72312191,-4.58351505,-1
1.66718159e+02,1.39999820e+01,-8.77851077e-08,4.08671171,3.66073731,2.24455838,-3.34509861,1.46253891e-03,5.72527726,-4.57586693,-1
1.73384043e+02,1.39999814e+01,-8.64008166e-08,4.08294538,3.66095527,2.24223931,-3.34509861,1.45963293e-03,5.72749124,-4.56797631,-1
1.80314685e+02,1.39999808e+01,-8.49724842e-08,4.07908691,3.66117994,2.23986073,-3.34509862,1.45617957e-03,5.72976293,-4.55984504,-1
1.87516693e+02,1.39999802e+01,-8.35376078e-08,4.07514491,3.66140904,2.23743154,-3.34509862,1.45257257e-03,5.73208363,-4.55150422,-1
1.95019153e+02,1.39999796e+01,-8.21047878e-08,4.07113750,3.66164405,2.23495780,-3.34509863,1.44897023e-03,5.73444715,-4.54297374,-1
2.02820660e+02,1.39999790e+01,-8.06816648e-08,4.06703144,3.66188193,2.23242900,-3.34509864,1.44545695e-03,5.73686526,-4.53420801,-1
2.10926065e+02,1.39999783e+01,-7.92459375e-08,4.06284295,3.66212404,2.22985056,-3.34509864,1.44168828e-03,5.73933253,-4.52522558,-1
2.19353098e+02,1.39999777e+01,-7.78017660e-08,4.05857847,3.66237343,2.22721954,-3.34509865,1.43788389e-03,5.74185276,-4.51600905,-1
