star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.86643689e+02,9.99994526e+01,-2.91842170e-06,6.14816807,4.33138314,1.93399491,-3.34509851,2.50144396e+01,6.94248779,-1.78982771,-1
1.90990832e+02,9.99994397e+01,-2.92558796e-06,6.14820444,4.33224205,1.93229526,-3.34509851,2.51766022e+01,6.94390778,-1.78571404,-1
1.95337975e+02,9.99994268e+01,-2.93275423e-06,6.14824081,4.33310097,1.93059561,-3.34509851,2.53387648e+01,6.94532776,-1.78160037,-1
1.99685118e+02,9.99994139e+01,-2.93992049e-06,6.14827718,4.33395989,1.92889596,-3.34509851,2.55009274e+01,6.94674774,-1.77748670,-1
2.04032261e+02,9.99994011e+01,-2.94708676e-06,6.14831355,4.33481881,1.92719631,-3.34509851,2.56630900e+01,6.94816772,-1.77337303,-1
2.08379404e+02,9.99993882e+01,-2.95425302e-06,6.14834992,4.33567772,1.92549666,-3.34509851,2.58252526e+01,6.94958771,-1.76925936,-1
2.12726546e+02,9.99993753e+01,-2.96141929e-06,6.14838629,4.33653664,1.92379701,-3.34509851,2.59874151e+01,6.95100769,-1.76514568,-1
2.17463567e+02,9.99993611e+01,-2.96925798e-06,6.14844560,4.33745901,1.92198192,-3.34509851,2.61670812e+01,6.95253617,-1.76071723,-1
2.22384596e+02,9.99993463e+01,-2.97741404e-06,6.14851574,4.33841134,1.92011234,-3.34509851,2.63550084e+01,6.95411586,-1.75614020,-1
2.27305625e+02,9.99993315e+01,-2.98557009e-06,6.14858588,4.33936366,1.91824277,-3.34509851,2.65429355e+01,6.95569554,-1.75156317,-1
2.32226655e+02,9.99993167e+01,-2.99372615e-06,6.14865602,4.34031599,1.91637319,-3.34509852,2.67308626e+01,6.95727523,-1.74698615,-1
2.37147684e+02,9.99993019e+01,-3.00188221e-06,6.14872616,4.34126831,1.91450361,-3.34509852,2.69187898e+01,6.95885492,-1.74240912,-1
2.42264998e+02,9.99992864e+01,-3.01041604e-06,6.14880600,4.34225179,1.91257658,-3.34509852,2.71165395e+01,6.96048712,-1.73767968,-1
2.47739079e+02,9.99992697e+01,-3.01963651e-06,6.14890347,4.34329189,1.91054511,-3.34509852,2.73321426e+01,6.96221477,-1.73267320,-1
2.53213159e+02,9.99992530e+01,-3.02885698e-06,6.14900093,4.34433199,1.90851364,-3.34509852,2.75477458e+01,6.96394241,-1.72766672,-1
2.58687240e+02,9.99992363e+01,-3.03807745e-06,6.14909840,4.34537209,1.90648218,-3.34509852,2.77633490e+01,6.96567006,-1.72266024,-1
2.64161321e+02,9.99992196e+01,-3.04729792e-06,6.14919586,4.34641219,1.90445071,-3.34509852,2.79789521e+01,6.96739771,-1.71765376,-1
2.70010693e+02,9.99992016e+01,-3.05618604e-06,6.14930721,4.34750938,1.90231199,-3.34509852,2.82047656e+01,6.96921983,-1.71237310,-1
2.76083853e+02,9.99991828e+01,-3.06487598e-06,6.14942683,4.34864062,1.90010932,-3.34509852,2.84366674e+01,6.97109829,-1.70692896,-1
2.82157014e+02,9.99991640e+01,-3.07356593e-06,6.14954646,4.34977186,1.89790665,-3.34509852,2.86685693e+01,6.97297675,-1.70148481,-1
