star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.16936673e+03,8.99999939e-01,-4.62756786e-11,1.87083649,3.65897424,1.14014692,-2.84509881,3.38172610e-05,5.71575726,-2.44765714,-1,-1.0
1.23121682e+03,8.99999936e-01,-4.55880915e-11,1.86673963,3.65918018,1.13768661,-2.84509881,3.37384716e-05,5.71807990,-2.44071719,-1,-0.9999976400175398
1.29632470e+03,8.99999934e-01,-4.48829286e-11,1.86249079,3.65939300,1.13513655,-2.84509880,3.36544009e-05,5.72048775,-2.43352400,-1,-0.9999951557292416
1.36492867e+03,8.99999931e-01,-4.41623044e-11,1.85809945,3.65961702,1.13249284,-2.84509879,3.35677870e-05,5.72298450,-2.42606276,-1,-0.9999925380424135
1.43716930e+03,8.99999927e-01,-4.34282409e-11,1.85373871,3.65989662,1.12975326,-2.84509879,3.34929650e-05,5.72557173,-2.41833103,-1,-0.9999897815933976
1.51318970e+03,8.99999924e-01,-4.26829302e-11,1.84900233,3.66012946,1.12691939,-2.84509878,3.34001875e-05,5.72824896,-2.41033010,-1,-0.999986880921618
1.59313904e+03,8.99999921e-01,-4.19209793e-11,1.84411743,3.66037273,1.12399040,-2.84509877,3.33017721e-05,5.73101667,-2.40205790,-1,-0.999983830335271
1.67714635e+03,8.99999917e-01,-4.11578805e-11,1.83906526,3.66062134,1.12096709,-2.84509877,3.32075717e-05,5.73387435,-2.39351618,-1,-0.9999806249110246
1.76545282e+03,8.99999914e-01,-4.03789972e-11,1.83384662,3.66087664,1.11784719,-2.84509875,3.31059110e-05,5.73682390,-2.38470084,-1,-0.9999772554459142
1.85889034e+03,8.99999910e-01,-3.95860244e-11,1.82843562,3.66113916,1.11461664,-2.84509874,3.29976642e-05,5.73987894,-2.37556730,-1,-0.9999736901979359
1.95697082e+03,8.99999906e-01,-3.87828367e-11,1.82308066,3.66146475,1.11128797,-2.84509872,3.29023738e-05,5.74302694,-2.36615716,-1,-0.9999699477908918
2.05993394e+03,8.99999902e-01,-3.79893678e-11,1.81745444,3.66177180,1.10786078,-2.84509870,3.28111497e-05,5.74626927,-2.35646421,-1,-0.9999660190794338
2.16879428e+03,8.99999898e-01,-3.71689137e-11,1.81153752,3.66206247,1.10432097,-2.84509868,3.26922968e-05,5.74961935,-2.34644781,-1,-0.9999618653507485
2.28275790e+03,8.99999894e-01,-3.63552118e-11,1.80546043,3.66235945,1.10068846,-2.84509866,3.25809494e-05,5.75305782,-2.33616603,-1,-0.9999575168988011
2.40335270e+03,8.99999890e-01,-3.55296081e-11,1.79918126,3.66266362,1.09694054,-2.84509865,3.24599383e-05,5.75660701,-2.32555521,-1,-0.9999529154242874
2.52963646e+03,8.99999885e-01,-3.46981727e-11,1.79273838,3.66297411,1.09309812,-2.84509864,3.23336514e-05,5.76024644,-2.31467109,-1,-0.9999480968790174
2.66303833e+03,8.99999881e-01,-3.38622793e-11,1.78609055,3.66328970,1.08914303,-2.84509863,3.22012772e-05,5.76399366,-2.30346380,-1,-0.9999430067316407
2.80313332e+03,8.99999876e-01,-3.30222601e-11,1.77931998,3.66362518,1.08508678,-2.84509861,3.20673534e-05,5.76783802,-2.29196528,-1,-0.9999376611982845
2.95037599e+03,8.99999871e-01,-3.21977555e-11,1.77255352,3.66401446,1.08092499,-2.84509859,3.19614351e-05,5.77178350,-2.28016320,-1,-0.9999320429345342
3.10572497e+03,8.99999867e-01,-3.13620266e-11,1.76539358,3.66436055,1.07665283,-2.84509857,3.18231365e-05,5.77583590,-2.26804119,-1,-0.9999261153624317
3.26900550e+03,8.99999862e-01,-3.05319473e-11,1.75802644,3.66470557,1.07227923,-2.84509856,3.16838049e-05,5.77998604,-2.25562494,-1,-0.9999198851502056
3.44067757e+03,8.99999856e-01,-2.97002331e-11,1.75051547,3.66506589,1.06780311,-2.84509855,3.15395636e-05,5.78423506,-2.24291518,-1,-0.9999133347462511
3.62124729e+03,8.99999851e-01,-2.88769373e-11,1.74288855,3.66544934,1.06322274,-2.84509855,3.14019003e-05,5.78858445,-2.22990378,-1,-0.9999064448391861
3.81119055e+03,8.99999846e-01,-2.80532934e-11,1.73498839,3.66581531,1.05854072,-2.84509854,3.12477540e-05,5.79303195,-2.21659764,-1,-0.9998991972707177
4.01107997e+03,8.99999840e-01,-2.72319778e-11,1.72696812,3.66620301,1.05375519,-2.84509853,3.10909130e-05,5.79757902,-2.20299078,-1,-0.9998915701916756
4.22153507e+03,8.99999835e-01,-2.64192087e-11,1.71902743,3.66666342,1.04886402,-2.84509851,3.09539879e-05,5.80222723,-2.18907870,-1,-0.9998835399633498
4.44283106e+03,8.99999829e-01,-2.56374777e-11,1.71060763,3.66705298,1.04387501,-2.84509850,3.08159513e-05,5.80697096,-2.17488054,-1,-0.9998750960846919
4.67563323e+03,8.99999823e-01,-2.48456734e-11,1.70203109,3.66745222,1.03878825,-2.84509849,3.06539286e-05,5.81180945,-2.16039839,-1,-0.9998662131705699
4.92056727e+03,8.99999817e-01,-2.40662977e-11,1.69339576,3.66788655,1.03360193,-2.84509849,3.05016502e-05,5.81674459,-2.14562423,-1,-0.999856867346848
5.17811394e+03,8.99999811e-01,-2.32924410e-11,1.68443620,3.66828645,1.02832236,-2.84509848,3.03270493e-05,5.82177104,-2.13057671,-1,-0.9998470402694111
5.44889654e+03,8.99999805e-01,-2.25241785e-11,1.67529713,3.66868760,1.02295052,-2.84509848,3.01399443e-05,5.82688739,-2.11525965,-1,-0.999836708155318
5.73371644e+03,8.99999799e-01,-2.17830900e-11,1.66628478,3.66916756,1.01748441,-2.84509848,2.99936269e-05,5.83202237,-2.09979674,-1,-0.9998258404271007
6.03343392e+03,8.99999792e-01,-2.10480480e-11,1.65700393,3.66962666,1.01192579,-2.84509848,2.98267897e-05,5.83730034,-2.08397013,-1,-0.9998144042594922
6.34871281e+03,8.99999786e-01,-2.03250902e-11,1.64742112,3.67005405,1.00627961,-2.84509848,2.96431114e-05,5.84267775,-2.06786319,-1,-0.9998023743230685
6.67992752e+03,8.99999779e-01,-1.96186290e-11,1.63768439,3.67048432,1.00055070,-2.84509848,2.94599219e-05,5.84813970,-2.05150463,-1,-0.9997897363316576
7.02852253e+03,8.99999773e-01,-1.89226544e-11,1.62779000,3.67091742,9.94737313e-01,-2.84509848,2.92667472e-05,5.85368736,-2.03489178,-1,-0.9997764351689699
7.39515073e+03,8.99999766e-01,-1.82406749e-11,1.61775531,3.67135615,9.88842509e-01,-2.84509847,2.90695085e-05,5.85931589,-2.01803542,-1,-0.9997624459230133
7.78032912e+03,8.99999759e-01,-1.75710935e-11,1.60754544,3.67179049,9.82868903e-01,-2.84509847,2.88616787e-05,5.86502188,-2.00094355,-1,-0.9997477488668817
8.18603772e+03,8.99999752e-01,-1.69209924e-11,1.59732691,3.67226344,9.76813729e-01,-2.84509847,2.86677620e-05,5.87080712,-1.98361347,-1,-0.9997322684499577
8.61228418e+03,8.99999745e-01,-1.62946701e-11,1.58713595,3.67278364,9.70677855e-01,-2.84509847,2.84987433e-05,5.87667289,-1.96604092,-1,-0.9997160043803442
9.06074602e+03,8.99999738e-01,-1.56805057e-11,1.57652354,3.67323453,9.64469870e-01,-2.84509847,2.82971890e-05,5.88261038,-1.94825296,-1,-0.999698892649763
9.53204414e+03,8.99999731e-01,-1.50797486e-11,1.56575030,3.67367952,9.58193270e-01,-2.84509847,2.80853098e-05,5.88861694,-1.93025950,-1,-0.9996809095668481
1.00274586e+04,8.99999724e-01,-1.44899792e-11,1.55481728,3.67411810,9.51849601e-01,-2.84509847,2.78573521e-05,5.89469103,-1.91206255,-1,-0.9996620062890005
1.05490295e+04,8.99999716e-01,-1.39193424e-11,1.54392422,3.67460160,9.45436064e-01,-2.84509847,2.76437994e-05,5.90083445,-1.89365852,-1,-0.999642104973161
1.10970650e+04,8.99999709e-01,-1.33744656e-11,1.53292874,3.67509251,9.38956508e-01,-2.84509847,2.74479484e-05,5.90704319,-1.87505593,-1,-0.999621193861025
