star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
8.60096062e+02,1.23999992,-8.76562159e-11,2.15258214,3.66191760,1.27513302,-2.84509909,4.21847274e-05,5.71640884,-2.72028933,-1,-1.0
9.04899772e+02,1.23999991,-8.63704678e-11,2.14858189,3.66214406,1.27267999,-2.84509908,4.21129747e-05,5.71873957,-2.71332203,-1,-0.9999970030020617
9.52044679e+02,1.23999991,-8.50675985e-11,2.14444110,3.66237979,1.27013812,-2.84509908,4.20440126e-05,5.72115520,-2.70610053,-1,-0.999993849397392
1.00167155e+03,1.23999990,-8.37313817e-11,2.14031406,3.66266547,1.26750324,-2.84509907,4.19886717e-05,5.72365946,-2.69861356,-1,-0.9999905297698418
1.05388711e+03,1.23999990,-8.23822840e-11,2.13587182,3.66291833,1.26477641,-2.84509907,4.19180434e-05,5.72625147,-2.69086407,-1,-0.9999870369803906
1.10880383e+03,1.23999990,-8.09876612e-11,2.13127519,3.66317921,1.26195634,-2.84509906,4.18336904e-05,5.72893296,-2.68284682,-1,-0.9999833635056579
1.16652251e+03,1.23999989,-7.95800555e-11,2.12652255,3.66344771,1.25904300,-2.84509905,4.17511162e-05,5.73170361,-2.67456185,-1,-0.9999795026029569
1.22715619e+03,1.23999989,-7.81447870e-11,2.12162097,3.66372596,1.25603572,-2.84509905,4.16629000e-05,5.73456403,-2.66600798,-1,-0.9999754467108455
1.29080612e+03,1.23999988,-7.66816795e-11,2.11654578,3.66400775,1.25293454,-2.84509904,4.15650502e-05,5.73751453,-2.65718396,-1,-0.9999711890565356
1.35798007e+03,1.23999988,-7.51998141e-11,2.11129060,3.66429717,1.24972811,-2.84509902,4.14638179e-05,5.74056572,-2.64805662,-1,-0.9999666956744105
1.42864834e+03,1.23999987,-7.37118179e-11,2.10605208,3.66464170,1.24641979,-2.84509900,4.13872722e-05,5.74371419,-2.63863770,-1,-0.9999619685511547
1.50270529e+03,1.23999987,-7.22375463e-11,2.10066511,3.66499692,1.24301587,-2.84509896,4.13255516e-05,5.74695436,-2.62894377,-1,-0.9999570147532111
1.58087036e+03,1.23999986,-7.07136632e-11,2.09492807,3.66531898,1.23950322,-2.84509893,4.12207946e-05,5.75029975,-2.61893471,-1,-0.9999517861559893
1.66286666e+03,1.23999985,-6.91887006e-11,2.08901438,3.66564537,1.23589361,-2.84509891,4.11168516e-05,5.75373824,-2.60864778,-1,-0.999946301281142
1.74922225e+03,1.23999985,-6.76586557e-11,2.08293268,3.66598249,1.23217850,-2.84509889,4.10136620e-05,5.75727842,-2.59805519,-1,-0.9999405248058193
1.83989100e+03,1.23999984,-6.61144778e-11,2.07668536,3.66632819,1.22836346,-2.84509888,4.09036821e-05,5.76091472,-2.58717564,-1,-0.9999344598157367
1.93539661e+03,1.23999984,-6.45594304e-11,2.07025285,3.66668092,1.22444173,-2.84509887,4.07863066e-05,5.76465368,-2.57598785,-1,-0.9999280712796922
2.03548724e+03,1.23999983,-6.29989545e-11,2.06368807,3.66704916,1.22042288,-2.84509885,4.06692023e-05,5.76848623,-2.56452057,-1,-0.9999213760437007
2.14115939e+03,1.23999982,-6.14213620e-11,2.05688521,3.66741400,1.21629177,-2.84509882,4.05305353e-05,5.77242710,-2.55272865,-1,-0.9999143074501472
2.25209159e+03,1.23999982,-5.98652861e-11,2.04999665,3.66780759,1.21206030,-2.84509878,4.04132401e-05,5.77646431,-2.54064878,-1,-0.9999068870027181
2.36859182e+03,1.23999981,-5.83284246e-11,2.04300063,3.66822563,1.20772621,-2.84509874,4.03125929e-05,5.78060014,-2.52827067,-1,-0.9998990941000966
2.49109648e+03,1.23999980,-5.67779307e-11,2.03574834,3.66863099,1.20328934,-2.84509872,4.01869455e-05,5.78483545,-2.51559509,-1,-0.999890899550729
2.62007137e+03,1.23999980,-5.52343670e-11,2.02826103,3.66902981,1.19874804,-2.84509870,4.00499412e-05,5.78917182,-2.50261576,-1,-0.9998822721964449
2.75558656e+03,1.23999979,-5.36964187e-11,2.02056802,3.66942679,1.19410758,-2.84509868,3.99032185e-05,5.79360416,-2.48934686,-1,-0.9998732073501402
