star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
3.87024407e+02,1.99963270e+02,-9.89686465e-05,4.64514766,1.53736191,-1.34509849,6.38455365e-01,5.25641180e-05,7.50881902,-3.78627342e-01,-1,-1.0
3.92849886e+02,1.99962689e+02,-9.90206213e-05,4.64559469,1.53649748,-1.34509849,6.38455365e-01,5.25657722e-05,7.50956096,-3.76402423e-01,-1,-0.998985953481255
3.98675365e+02,1.99962109e+02,-9.90725961e-05,4.64604172,1.53563305,-1.34509849,6.38455365e-01,5.25674263e-05,7.51030290,-3.74177504e-01,-1,-0.9979719069625099
4.04500844e+02,1.99961528e+02,-9.91245709e-05,4.64648875,1.53476861,-1.34509849,6.38455364e-01,5.25690805e-05,7.51104484,-3.71952585e-01,-1,-0.996957860443765
4.10326323e+02,1.99960948e+02,-9.91765457e-05,4.64693578,1.53390418,-1.34509849,6.38455364e-01,5.25707346e-05,7.51178678,-3.69727667e-01,-1,-0.99594381392502
4.16151802e+02,1.99960367e+02,-9.92285205e-05,4.64738281,1.53303975,-1.34509849,6.38455363e-01,5.25723888e-05,7.51252871,-3.67502748e-01,-1,-0.9949297674062749
4.21977281e+02,1.99959787e+02,-9.92804953e-05,4.64782984,1.53217532,-1.34509849,6.38455363e-01,5.25740429e-05,7.51327065,-3.65277829e-01,-1,-0.9939157208875299
4.27802760e+02,1.99959206e+02,-9.93324701e-05,4.64827687,1.53131089,-1.34509849,6.38455362e-01,5.25756971e-05,7.51401259,-3.63052910e-01,-1,-0.992901674368785
4.33628239e+02,1.99958625e+02,-9.93844449e-05,4.64872390,1.53044645,-1.34509849,6.38455362e-01,5.25773512e-05,7.51475453,-3.60827992e-01,-1,-0.9918876278500399
4.39453718e+02,1.99958045e+02,-9.94364198e-05,4.64917093,1.52958202,-1.34509849,6.38455362e-01,5.25790054e-05,7.51549647,-3.58603073e-01,-1,-0.9908735813312949
4.45279197e+02,1.99957464e+02,-9.94883946e-05,4.64961795,1.52871759,-1.34509849,6.38455361e-01,5.25806595e-05,7.51623840,-3.56378154e-01,-1,-0.9898595348125498
4.51104676e+02,1.99956884e+02,-9.95403694e-05,4.65006498,1.52785316,-1.34509849,6.38455361e-01,5.25823137e-05,7.51698034,-3.54153235e-01,-1,-0.9888454882938049
4.56930155e+02,1.99956303e+02,-9.95923442e-05,4.65051201,1.52698873,-1.34509849,6.38455360e-01,5.25839678e-05,7.51772228,-3.51928317e-01,-1,-0.9878314417750599
4.62755634e+02,1.99955723e+02,-9.96443190e-05,4.65095904,1.52612430,-1.34509849,6.38455360e-01,5.25856220e-05,7.51846422,-3.49703398e-01,-1,-0.9868173952563148
4.69299424e+02,1.99955068e+02,-9.96928589e-05,4.65144359,1.52517860,-1.34509849,6.38455359e-01,5.25876102e-05,7.51926144,-3.47312791e-01,-1,-0.9856783116772824
4.76132778e+02,1.99954384e+02,-9.97400141e-05,4.65194326,1.52420013,-1.34509849,6.38455359e-01,5.25897332e-05,7.52008096,-3.44855393e-01,-1,-0.9844888234248911
4.82966133e+02,1.99953699e+02,-9.97871693e-05,4.65244293,1.52322167,-1.34509849,6.38455358e-01,5.25918561e-05,7.52090047,-3.42397994e-01,-1,-0.9832993349984288
4.89799487e+02,1.99953015e+02,-9.98343246e-05,4.65294260,1.52224321,-1.34509849,6.38455358e-01,5.25939791e-05,7.52171998,-3.39940596e-01,-1,-0.9821098467460375
4.96632841e+02,1.99952331e+02,-9.98814798e-05,4.65344227,1.52126475,-1.34509849,6.38455357e-01,5.25961020e-05,7.52253949,-3.37483198e-01,-1,-0.9809203584936462
5.03466195e+02,1.99951646e+02,-9.99286350e-05,4.65394194,1.52028629,-1.34509849,6.38455357e-01,5.25982249e-05,7.52335901,-3.35025799e-01,-1,-0.9797308702412549
5.10299549e+02,1.99950962e+02,-9.99757903e-05,4.65444161,1.51930783,-1.34509849,6.38455356e-01,5.26003479e-05,7.52417852,-3.32568401e-01,-1,-0.9785413819888635
5.17132903e+02,1.99950278e+02,-1.00022945e-04,4.65494128,1.51832936,-1.34509849,6.38455355e-01,5.26024708e-05,7.52499803,-3.30111002e-01,-1,-0.9773518937364722
5.23966257e+02,1.99949594e+02,-1.00070101e-04,4.65544095,1.51735090,-1.34509850,6.38455355e-01,5.26045937e-05,7.52581754,-3.27653604e-01,-1,-0.976162405484081
5.30799611e+02,1.99948909e+02,-1.00117256e-04,4.65594062,1.51637244,-1.34509850,6.38455354e-01,5.26067167e-05,7.52663706,-3.25196206e-01,-1,-0.9749729172316897
5.38023847e+02,1.99948185e+02,-1.00149515e-04,4.65645749,1.51535561,-1.34509850,6.38455354e-01,5.26089907e-05,7.52747795,-3.22674887e-01,-1,-0.9737153877879491
5.45800160e+02,1.99947406e+02,-1.00160736e-04,4.65699867,1.51428458,-1.34509850,6.38455353e-01,5.26114780e-05,7.52834905,-3.20063290e-01,-1,-0.9723617577900859
5.53576473e+02,1.99946626e+02,-1.00171957e-04,4.65753985,1.51321356,-1.34509850,6.38455352e-01,5.26139654e-05,7.52922015,-3.17451693e-01,-1,-0.9710081277922229
5.61352786e+02,1.99945847e+02,-1.00183178e-04,4.65808103,1.51214254,-1.34509850,6.38455352e-01,5.26164527e-05,7.53009125,-3.14840095e-01,-1,-0.9696544977943597
5.69129099e+02,1.99945067e+02,-1.00194399e-04,4.65862221,1.51107151,-1.34509850,6.38455351e-01,5.26189401e-05,7.53096236,-3.12228498e-01,-1,-0.9683008677964966
5.76905412e+02,1.99944288e+02,-1.00205620e-04,4.65916339,1.51000049,-1.34509850,6.38455350e-01,5.26214275e-05,7.53183346,-3.09616900e-01,-1,-0.9669472377986336
5.84681725e+02,1.99943508e+02,-1.00216841e-04,4.65970457,1.50892946,-1.34509850,6.38455350e-01,5.26239148e-05,7.53270456,-3.07005303e-01,-1,-0.9655936078007704
5.92458038e+02,1.99942729e+02,-1.00228062e-04,4.66024575,1.50785844,-1.34509850,6.38455349e-01,5.26264022e-05,7.53357566,-3.04393706e-01,-1,-0.9642399778029074
6.00234351e+02,1.99941949e+02,-1.00239283e-04,4.66078693,1.50678742,-1.34509850,6.38455348e-01,5.26288895e-05,7.53444676,-3.01782108e-01,-1,-0.9628863478050442
6.08624506e+02,1.99941109e+02,-1.00233722e-04,4.66134378,1.50567611,-1.34509850,6.38455348e-01,5.26317833e-05,7.53532962,-2.99135879e-01,-1,-0.9614258657623691
6.17422081e+02,1.99940228e+02,-1.00217021e-04,4.66191104,1.50453807,-1.34509850,6.38455347e-01,5.26349468e-05,7.53622029,-2.96466665e-01,-1,-0.9598944637433853
6.26219656e+02,1.99939348e+02,-1.00200320e-04,4.66247830,1.50340004,-1.34509850,6.38455346e-01,5.26381103e-05,7.53711096,-2.93797450e-01,-1,-0.9583630617244013
6.35017231e+02,1.99938467e+02,-1.00183619e-04,4.66304556,1.50226200,-1.34509850,6.38455345e-01,5.26412739e-05,7.53800164,-2.91128236e-01,-1,-0.9568316597054175
6.43814807e+02,1.99937587e+02,-1.00166919e-04,4.66361282,1.50112396,-1.34509850,6.38455344e-01,5.26444374e-05,7.53889231,-2.88459021e-01,-1,-0.9553002575123627
6.52612382e+02,1.99936706e+02,-1.00150218e-04,4.66418007,1.49998592,-1.34509850,6.38455344e-01,5.26476009e-05,7.53978298,-2.85789807e-01,-1,-0.9537688554933788
6.61409957e+02,1.99935826e+02,-1.00133517e-04,4.66474733,1.49884788,-1.34509850,6.38455343e-01,5.26507645e-05,7.54067365,-2.83120592e-01,-1,-0.9522374534743949
6.70207532e+02,1.99934945e+02,-1.00116816e-04,4.66531459,1.49770984,-1.34509850,6.38455342e-01,5.26539280e-05,7.54156432,-2.80451378e-01,-1,-0.9507060514554111
6.79005107e+02,1.99934065e+02,-1.00100116e-04,4.66588185,1.49657181,-1.34509850,6.38455341e-01,5.26570915e-05,7.54245500,-2.77782163e-01,-1,-0.9491746494364273
6.88114319e+02,1.99933154e+02,-1.00075735e-04,4.66644951,1.49542689,-1.34509850,6.38455340e-01,5.26605876e-05,7.54333962,-2.75131319e-01,-1,-0.9475890004765545
6.98145453e+02,1.99932155e+02,-1.00028633e-04,4.66701836,1.49426164,-1.34509850,6.38455339e-01,5.26650677e-05,7.54420637,-2.72534819e-01,-1,-0.9458428717012616
7.08176587e+02,1.99931155e+02,-9.99815313e-05,4.66758721,1.49309639,-1.34509850,6.38455338e-01,5.26695477e-05,7.54507311,-2.69938319e-01,-1,-0.9440967429259686
7.18207721e+02,1.99930156e+02,-9.99344297e-05,4.66815605,1.49193114,-1.34509850,6.38455337e-01,5.26740277e-05,7.54593985,-2.67341819e-01,-1,-0.9423506141506757
7.28238855e+02,1.99929157e+02,-9.98873280e-05,4.66872490,1.49076588,-1.34509850,6.38455336e-01,5.26785078e-05,7.54680660,-2.64745319e-01,-1,-0.9406044853753828
7.38269989e+02,1.99928157e+02,-9.98402264e-05,4.66929375,1.48960063,-1.34509850,6.38455335e-01,5.26829878e-05,7.54767334,-2.62148819e-01,-1,-0.9388583566000898
7.48301123e+02,1.99927158e+02,-9.97931248e-05,4.66986260,1.48843538,-1.34509850,6.38455333e-01,5.26874678e-05,7.54854008,-2.59552319e-01,-1,-0.9371122278247969
7.58332257e+02,1.99926159e+02,-9.97460232e-05,4.67043144,1.48727013,-1.34509850,6.38455332e-01,5.26919479e-05,7.54940683,-2.56955819e-01,-1,-0.935366099049504
7.68363391e+02,1.99925159e+02,-9.96989215e-05,4.67100029,1.48610487,-1.34509850,6.38455331e-01,5.26964279e-05,7.55027357,-2.54359318e-01,-1,-0.933619970274211
7.78394525e+02,1.99924160e+02,-9.96518199e-05,4.67156914,1.48493962,-1.34509850,6.38455330e-01,5.27009079e-05,7.55114031,-2.51762818e-01,-1,-0.931873841498918
7.88965640e+02,1.99923111e+02,-9.95767241e-05,4.67212998,1.48377883,-1.34509850,6.38455328e-01,5.27060923e-05,7.55198362,-2.49237016e-01,-1,-0.9300337177314127
8.00300945e+02,1.99921992e+02,-9.94620105e-05,4.67267951,1.48262435,-1.34509850,6.38455327e-01,5.27122736e-05,7.55279374,-2.46811267e-01,-1,-0.9280605707036468
8.11636250e+02,1.99920873e+02,-9.93472969e-05,4.67322903,1.48146986,-1.34509850,6.38455325e-01,5.27184548e-05,7.55360387,-2.44385518e-01,-1,-0.9260874236758808
8.22971555e+02,1.99919755e+02,-9.92325833e-05,4.67377855,1.48031538,-1.34509850,6.38455323e-01,5.27246361e-05,7.55441400,-2.41959768e-01,-1,-0.924114276648115
8.34306860e+02,1.99918636e+02,-9.91178697e-05,4.67432808,1.47916090,-1.34509850,6.38455321e-01,5.27308173e-05,7.55522412,-2.39534019e-01,-1,-0.922141129620349
8.45642165e+02,1.99917517e+02,-9.90031561e-05,4.67487760,1.47800641,-1.34509850,6.38455320e-01,5.27369986e-05,7.55603425,-2.37108270e-01,-1,-0.920167982592583
8.56977470e+02,1.99916398e+02,-9.88884425e-05,4.67542713,1.47685193,-1.34509850,6.38455318e-01,5.27431798e-05,7.55684437,-2.34682521e-01,-1,-0.9181948355648171
8.68312775e+02,1.99915279e+02,-9.87737289e-05,4.67597665,1.47569745,-1.34509850,6.38455316e-01,5.27493611e-05,7.55765450,-2.32256771e-01,-1,-0.9162216885370511
8.80261319e+02,1.99914106e+02,-9.86517026e-05,4.67650211,1.47457828,-1.34509850,6.38455314e-01,5.27567384e-05,7.55841075,-2.29992871e-01,-1,-0.914141794429241
8.92975981e+02,1.99912865e+02,-9.85205407e-05,4.67699752,1.47350325,-1.34509851,6.38455312e-01,5.27656101e-05,7.55909970,-2.27931169e-01,-1,-0.9119285414524266
9.05690643e+02,1.99911624e+02,-9.83893789e-05,4.67749293,1.47242822,-1.34509851,6.38455309e-01,5.27744818e-05,7.55978864,-2.25869466e-01,-1,-0.9097152884756123
