-9.37301,-22.1495,-14.2842
-2.76448,-23.8867,-16.6087
-6.50652,-18.1686,-17.2395
-0.858788,-18.6649,-14.337
-19.7726,-12.0299,-22.9126
-13.341,-8.13529,-21.4511
-19.8033,-1.38379,-20.2229
-13.4777,-3.68151,-19.1133
-22.8621,-11.2305,-17.0609
-13.3106,-7.66022,-17.0548
-21.8636,-3.30468,-13.8455
-14.5085,-5.63351,-16.4074
-7.83402,-10.625,-22.7788
-3.5568,-10.1081,-22.4379
-10.1769,-5.28244,-19.1835
-2.08539,-0.651139,-24.8094
-9.3181,-12.2027,-16.2784
-1.32572,-10.577,-17.4463
-8.0267,-2.91424,-18.7372
-4.15417,-3.08334,-16.6148
-22.1266,-24.6935,-9.08626
-17.6264,-22.5323,-12.3838
-21.254,-15.9036,-7.04281
-15.0605,-17.2832,-7.32567
-20.6269,-23.1676,-3.7105
-17.1455,-19.5358,-3.30017
-21.7333,-18.8518,-4.18462
-18.6966,-16.2309,-5.67823
-10.4142,-25.0016,-7.71125
-2.61035,-22.1804,-8.20562
-10.3254,-18.5367,-11.8628
-5.99737,-15.1321,-8.80971
-11.2277,-21.7096,-0.321232
-0.958595,-19.4169,-4.64927
-9.78628,-17.4084,-2.92796
-0.620995,-17.2626,-1.40499
-25.1783,-9.74823,-12.1769
-14.212,-9.15078,-8.1597
-23.4751,-4.00346,-6.80327
-13.5745,-4.53875,-8.30437
-23.9542,-9.19219,-5.95376
-14.9507,-7.54773,-6.02764
-19.9919,-0.228505,-3.86169
-17.7756,-6.07351,-4.07072
-7.22175,-10.8773,-8.5655
-5.21652,-7.50355,-7.45489
-11.3836,-6.22199,-6.9041
-4.48714,-3.93284,-11.2753
-10.4558,-11.3962,-0.381074
-2.46822,-9.53636,-5.76624
-9.41656,-4.29225,-4.29673
-2.2938,-2.5357,-3.86869
0.610885,-15.653,-37.4484
1.72147,-19.8096,-28.1466
10.5969,-21.7793,-29.5377
3.87242,-16.6886,-29.5404
7.35819,-12.9433,-25.9974
15.7585,-17.9603,-26.6722
5.06968,-11.4182,-34.059
12.4496,-8.89519,-37.4033
0.472892,-1.72528,-35.5773
10.401,-4.10422,-33.1812
4.81268,-12.0803,-31.0267
12.2277,-9.28525,-26.7729
2.75076,-4.9092,-30.6089
7.47713,-1.41516,-28.877
16.7601,-0.740789,-34.1713
18.6711,-6.50724,-28.0897
20.9817,-11.204,-29.7824
13.821,-4.46995,-26.6835
20.4664,-4.3499,-29.8003
26.4973,-3.23892,-30.066
8.67344,-33.0145,-23.9465
1.56204,-28.0014,-20.8477
7.60135,-28.9113,-20.3749
0.426548,-36.6151,-15.1313
5.1594,-29.7708,-16.9237
12.493,-30.8264,-13.3606
14.0162,-31.0331,-14.9458
1.39301,-35.8175,-11.356
7.48204,-34.8751,-7.08956
6.17809,-28.6175,-11.5912
11.5984,-30.6764,-12.0566
2.0807,-37.6565,-3.09367
8.0386,-34.0749,-2.67842
1.82484,-27.2394,-5.06627
8.36405,-27.6447,-0.218285
17.378,-26.6659,-9.36304
21.4474,-28.7581,-11.9492
13.4212,-36.9318,-3.8775
17.8265,-29.6132,-0.989421
19.3574,-27.3916,-0.208435
4.05394,-23.8399,-19.6835
10.8198,-19.6873,-24.5839
1.01891,-15.9512,-22.1748
8.0125,-13.5435,-23.1654
3.43108,-20.8186,-16.9064
10.7254,-21.6517,-15.5083
3.65506,-15.9238,-18.6224
7.3625,-12.9112,-18.583
15.8762,-21.6797,-23.0072
18.9144,-24.3649,-22.1268
14.6721,-16.4067,-22.9602
20.2786,-16.6483,-21.8178
18.5188,-23.7956,-15.2722
23.3431,-24.5315,-13.7878
12.6699,-18.8149,-17.6353
24.9905,-18.3914,-15.0627
5.56693,-11.3382,-19.5927
6.82415,-7.20944,-20.7724
2.94791,-6.07588,-23.0048
6.35427,-3.38937,-22.0336
5.67154,-8.84615,-17.7287
8.32176,-8.53277,-16.1969
4.71303,-1.37238,-17.7226
8.54503,-3.51995,-13.8445
18.0526,-9.56467,-20.7772
24.0639,-10.4336,-21.6467
15.1968,-4.52336,-20.4926
23.7511,-2.89731,-23.8459
17.2746,-11.5429,-14.5309
25.0403,-8.97318,-18.5143
17.0298,-2.89877,-15.2891
24.7203,-4.56605,-17.3981
0.431542,-21.1427,-10.8963
12.3757,-22.9709,-7.64192
0.846778,-13.0754,-7.13271
8.28055,-17.4781,-11.8578
3.41615,-21.6197,-2.54429
10.0814,-19.6914,-3.33579
2.82856,-14.5499,-1.96888
12.3595,-17.563,-4.2545
18.5845,-19.3513,-11.3953
21.8679,-20.0885,-12.5651
17.7219,-14.6587,-12.025
24.9702,-17.3608,-8.96381
17.5018,-20.3984,-5.22307
21.7891,-23.9196,-4.60712
17.5899,-16.8038,-0.52093
22.649,-18.0368,-2.67693
4.2387,-11.8027,-8.46472
8.08573,-11.1999,-9.35488
0.203716,-2.69379,-9.25305
8.70131,-2.85818,-10.4299
1.23024,-12.3429,-5.15818
6.72816,-8.04945,-2.9924
2.95883,-5.94033,-1.0779
9.66081,-2.36051,-4.34728
13.0069,-11.0031,-7.74234
21.1109,-10.407,-9.84262
16.6908,-3.86287,-8.0516
21.1968,-1.62068,-9.62092
16.5972,-6.88193,-3.64206
20.7266,-11.9599,-2.33953
15.1544,-5.4379,-3.53724
24.4167,-3.00086,-3.78713
28.9742,-18.1329,-15.281
25.4984,-11.2972,-24.061
27.2052,-1.80135,-21.4472
29.3394,-10.6518,-16.364
27.5243,-2.73438,-18.2428
34.1806,-3.04541,-16.2322
30.6287,-19.8209,-7.68063
25.5942,-18.723,-8.62556
27.9019,-24.9615,-4.35936
30.906,-17.4796,-1.54608
33.8845,-16.097,-2.91254
28.4926,-11.1079,-6.99405
34.3236,-11.4777,-9.90207
27.2832,-4.1297,-12.1181
36.7073,-3.63902,-9.81896
26.425,-7.40362,-1.41608
31.6111,-9.14224,-3.47672
30.5878,-3.03864,-6.18247
37.4533,-4.6798,-0.523512
-15.3092,0.300291,-32.435
-21.9299,2.31925,-26.7957
-14.7982,4.36234,-30.5412
-21.1805,7.26469,-31.0203
-17.247,8.18052,-28.9686
-9.75559,3.88552,-31.9527
-1.54812,4.34109,-33.3522
-10.0894,11.9903,-33.0112
-1.96728,6.62515,-37.7748
-12.449,3.04339,-28.0755
-4.71587,5.80981,-26.6292
-8.86473,10.2985,-29.0981
-4.78868,8.89839,-31.0198
-15.6157,18.2544,-29.0816
-6.17005,12.7703,-34.1441
-9.80539,17.048,-26.2811
-1.61821,14.9948,-30.0179
-9.05658,22.8694,-29.7824
-0.799116,22.2779,-26.866
-32.5846,1.30571,-19.0501
-30.283,6.12205,-21.5239
-29.7387,8.00242,-19.5468
-31.7612,4.74744,-14.3079
-27.1915,2.95874,-12.9951
-28.3218,9.10055,-16.585
-27.1133,18.6462,-13.2779
-35.0193,4.55524,-10.8665
-29.3964,0.799281,-10.4605
-35.7257,8.45315,-7.72168
-30.7511,9.58067,-7.2798
-32.9127,0.75914,-1.99539
-28.2274,1.20288,-1.00153
-36.8622,11.4575,-0.348433
-30.8594,7.61361,-6.25264
-26.8121,17.3507,-12.528
-26.4818,22.4045,-10.2383
-36.7901,13.1009,-1.06876
-29.6836,15.9745,-5.89044
-34.1431,23.5287,-2.62671
-25.5216,23.9658,-2.6242
-22.0598,1.98654,-22.1143
-13.4382,0.871481,-22.7416
-20.3558,7.43258,-23.9665
-16.7415,12.3021,-23.1659
-19.473,2.21229,-16.1588
-15.7785,4.2406,-14.0356
-22.0749,11.9911,-18.5447
-17.824,9.47739,-15.8059
-7.76404,5.57587,-22.9574
-2.72476,2.62312,-19.2117
-8.68982,8.52567,-19.9132
-1.40185,10.0369,-20.3816
-7.32051,3.77664,-18.527
-4.52566,2.66655,-13.2843
-8.60395,11.5039,-14.3521
-0.260826,9.6232,-15.9475
-24.2942,12.873,-20.2057
-14.0746,14.89,-21.175
-25.0906,22.2756,-21.6952
-16.534,22.8874,-21.9174
-24.5645,13.9292,-15.8982
-15.3123,13.8407,-13.8177
-19.7103,20.5436,-13.9002
-18.6901,23.5401,-12.9238
-10.0114,13.0208,-20.8167
-2.59257,18.2313,-24.3357
-6.9381,21.3155,-19.6723
-5.0429,21.2969,-23.8344
-9.4477,15.3175,-18.8342
-3.76675,12.9761,-15.746
-8.37833,24.4047,-17.1741
-4.41763,24.7906,-17.0579
-24.1472,2.91141,-7.35275
-14.0453,4.68665,-8.19617
-23.3445,11.0667,-12.2973
-14.4439,10.8632,-6.90669
-19.4691,0.614376,-0.397918
-15.9638,2.23109,-3.54162
-20.4098,9.7961,-3.67175
-18.4529,11.806,-2.45159
-8.32281,5.9098,-9.19624
-3.16638,0.764166,-8.92398
-12.3945,10.7446,-11.4759
-6.16473,8.78991,-7.4986
-10.2501,2.18392,-1.32516
-0.193477,2.58136,-2.30917
-9.56281,7.58972,-4.18981
-3.09636,7.45333,-3.42365
-20.7378,16.3439,-11.0835
-12.8515,18.1743,-9.58589
-22.9245,19.4978,-10.1701
-17.8604,24.5731,-9.31185
-20.0694,15.7699,-0.580957
-18.2348,17.3596,-0.928573
-20.0545,24.5761,-2.53967
-17.2584,23.2776,-3.66108
-12.2469,15.8631,-9.04155
-3.77536,12.8633,-8.06014
-11.1113,19.7552,-8.65799
-1.48227,19.4562,-9.61182
-12.402,13.9035,-5.1884
-1.50329,15.3063,-6.27175
-6.69849,19.6215,-5.92151
-1.99655,23.8799,-0.209001
-14.5071,26.0479,-16.4201
-9.10175,31.1392,-22.3023
-5.86321,27.7782,-24.7201
-10.7383,35.1804,-19.6677
-8.56833,26.8328,-17.1686
-1.61961,28.8188,-15.6692
-3.38228,36.7312,-18.6064
-24.9824,28.5201,-7.29582
-12.7234,30.3762,-11.1971
-22.5971,30.7244,-0.896078
-18.1979,28.3689,-3.05132
-17.4053,37.2778,-4.48009
-12.4216,28.0479,-10.6993
-2.18409,26.1477,-9.56825
-11.8451,33.9057,-11.466
-2.72001,32.5249,-9.71332
-9.36337,25.4236,-5.73518
-6.13008,30.4174,-0.13518
-8.00308,31.6279,-4.17789
-5.83911,36.3817,-4.35646
1.10721,1.20949,-32.4664
7.58125,2.33557,-36.5588
0.822336,8.30697,-33.902
8.57514,9.99853,-36.0077
1.23548,1.95201,-26.0498
12.2851,0.378066,-26.3354
5.03144,12.1667,-28.068
11.9471,10.6442,-28.4704
17.2265,0.190278,-37.5234
15.2691,10.4416,-31.82
14.3719,2.77117,-28.1315
24.4231,5.56321,-29.7817
13.3182,7.765,-28.0537
23.4207,10.7414,-25.9753
2.31362,13.9261,-35.3426
5.39318,14.2036,-26.6159
9.61966,13.4133,-25.5309
0.886119,21.7684,-27.61
9.86618,21.9841,-31.4042
16.4352,16.9735,-27.2649
13.2504,22.5296,-31.1942
2.16018,5.64422,-22.4035
9.59543,4.31759,-24.5298
3.01578,7.32678,-24.0549
9.36345,6.8459,-20.2967
4.31489,6.03038,-15.6465
11.8968,2.48172,-14.8558
1.42949,6.32116,-15.7045
8.95509,7.5723,-13.2797
15.0168,1.64569,-21.3344
24.7779,3.65803,-19.0955
15.929,9.71469,-25.1265
20.3387,10.8036,-19.4725
13.0762,5.33224,-17.4356
23.7678,6.09238,-17.3398
14.0376,9.29654,-13.9813
19.2285,6.34801,-13.4524
2.52571,12.8687,-21.1708
7.38461,17.6034,-20.7682
5.06213,19.3726,-20.2919
9.65949,19.9242,-21.2833
2.75942,14.7822,-17.7241
12.0915,15.0135,-15.1902
0.0295479,21.2198,-17.5036
7.63286,23.9229,-17.6046
16.0229,17.0075,-19.0159
20.1896,14.7272,-23.5336
18.0102,24.5471,-20.3334
24.3631,22.1192,-23.9159
13.9929,17.9081,-14.8702
23.5176,18.3494,-16.9727
14.8051,24.9927,-12.9092
23.7093,22.3072,-12.9192
5.22751,0.204856,-10.3619
7.55269,4.49307,-9.29958
4.51306,8.32858,-11.9582
11.3981,6.53004,-8.48716
5.84885,4.67989,-0.450048
6.65333,4.08391,-3.8372
1.34489,6.58534,-4.68883
7.35818,10.2427,-1.91091
16.1781,6.14383,-7.70965
21.0932,5.52724,-8.23596
17.8634,8.9401,-10.6218
23.9134,11.1974,-10.6654
15.4281,2.679,-2.99503
20.8016,5.19285,-1.90191
17.9938,7.44766,-3.41699
19.3809,6.92025,-0.613462
6.08838,17.8709,-11.216
7.33557,14.3197,-12.0395
4.95332,24.3521,-7.93338
7.2435,24.2431,-12.3802
0.188071,14.4959,-0.474711
8.24684,15.2312,-2.47586
0.763793,21.99,-6.14602
12.1813,21.3592,-5.35961
13.1093,15.3519,-8.13914
20.2559,13.8489,-8.14514
17.5939,24.6826,-8.82859
23.0397,20.3615,-8.14823
14.074,14.6507,-3.18762
24.6175,17.898,-1.8191
13.1609,21.3071,-4.51307
22.7291,20.4791,-3.04245
27.8774,3.23969,-24.4432
26.6686,12.0496,-21.5185
28.4098,3.078,-18.7806
31.5251,4.80536,-14.2247
28.2525,7.11604,-13.2595
31.3169,15.9374,-17.9444
30.2737,1.57648,-11.6081
37.3387,0.963557,-6.77989
30.6274,8.2266,-8.12907
34.2706,7.35361,-7.94693
31.0132,1.67126,-1.88795
33.0211,2.34388,-0.99407
28.0081,10.4587,-5.05532
33.9423,11.4373,-5.28633
27.9048,16.9267,-9.60034
33.9503,15.7706,-6.92204
28.5602,19.1587,-10.1451
25.4461,14.2529,-5.04967
32.5447,15.3348,-4.70126
27.8324,21.6604,-5.35931
2.39031,27.1546,-20.2691
6.60371,28.2913,-24.2017
2.08034,26.42,-16.2219
9.21795,28.7949,-16.0716
2.87322,31.62,-12.9383
18.5778,27.165,-14.3905
23.2129,26.2985,-12.872
4.09819,27.4764,-11.9835
8.08966,27.8112,-9.42702
0.987118,34.9724,-10.6896
11.7753,31.5243,-6.89937
5.80607,27.5659,-3.6137
10.2759,31.209,-1.72294
2.60118,34.5599,-2.77333
9.56135,33.9543,-5.52334
14.8063,28.876,-9.19266
24.2229,31.1165,-10.6614
14.0133,29.2166,-0.593208
19.1118,27.4034,-5.59911
14.739,36.3383,-2.81703
7.37848,39.5408,-3.20148
-5.30832,-40.4641,5.92608
-4.3513,-39.5205,8.96199
-15.2489,-34.4547,5.37268
-22.4046,-31.4805,5.38409
-17.3588,-30.1432,1.99745
-22.8577,-27.0613,8.46491
-15.7251,-29.4786,6.7635
-7.54836,-33.2583,3.90537
-1.99288,-35.1982,5.85287
-9.23602,-26.9044,0.0803316
-4.4128,-25.6916,3.00379
-8.59755,-32.293,10.0665
-2.80918,-37.7531,6.3288
-6.96007,-28.8176,11.5593
-2.05604,-26.6562,9.69918
-16.7585,-26.2031,17.4403
-4.97218,-36.801,12.7667
-12.0912,-30.473,14.4378
-5.65942,-30.6263,14.7642
-11.4549,-29.1744,19.4532
-1.72787,-26.6033,20.1217
-31.176,-22.1058,3.80425
-36.1406,-17.3064,3.21757
-29.2864,-17.638,2.0245
-30.4031,-23.9817,11.2133
-26.4958,-14.7452,9.33355
-37.3764,-8.67573,5.53941
-29.6246,-6.49685,5.36904
-32.146,-2.23663,5.64344
-26.7607,-3.78391,4.77687
-33.3803,-10.466,6.72131
-28.4227,-9.02859,10.8564
-36.2803,-3.22752,10.9327
-29.1201,-5.84174,8.31569
-27.3744,-15.0235,15.8738
-28.2643,-9.85197,17.3318
-32.6074,-4.97918,18.2426
-30.4636,-5.90105,13.103
-30.4709,-7.93755,18.9566
-28.6267,-1.74507,23.9266
-19.1887,-19.3849,4.27659
-13.0245,-20.9988,2.581
-21.0325,-14.3258,0.273758
-18.1189,-12.7806,6.18751
-22.3764,-21.2664,7.0439
-12.8088,-21.0328,8.35827
-24.1539,-14.9701,7.54849
-17.4444,-16.6689,7.38696
-8.61796,-23.6362,1.76093
-3.13919,-25.0686,2.90623
-7.58038,-12.9017,3.51844
-1.14555,-13.6022,2.67171
-10.5946,-21.232,9.95808
-5.15673,-24.2638,10.2099
-9.65108,-14.7127,7.19981
-3.23425,-15.1,10.3509
-19.0935,-7.35239,2.33281
-13.6513,-6.60155,1.73742
-24.7074,-4.87252,2.28958
-15.1917,-2.71837,4.2078
-19.2327,-10.7824,9.66176
-13.7245,-8.97103,6.84342
-20.1902,-0.547133,8.3717
-14.0684,-4.40863,11.7821
-9.09377,-8.23332,5.30143
-4.7945,-9.74397,4.67276
-10.4928,-4.08783,2.09511
-2.47519,-5.25625,6.00158
-7.74131,-12.0489,8.84452
-1.61254,-9.74643,6.81849
-6.56825,-5.03054,9.95522
-4.61558,-4.70635,11.7835
-21.4527,-21.552,18.2824
-15.526,-21.6059,13.4788
-20.9886,-14.4732,13.1716
-14.9468,-14.9329,15.9543
-21.1112,-19.0689,22.7829
-13.1964,-21.2443,21.9919
-24.3913,-13.3475,20.8357
-14.6526,-17.0892,23.9427
-11.5563,-20.6038,14.3005
-5.88142,-24.8172,14.9363
-11.8019,-17.8045,13.5056
-4.66186,-13.2354,16.0849
-9.70384,-22.9095,21.1247
-4.42241,-20.4317,21.8473
-8.48408,-17.3187,22.8567
-1.04012,-14.0845,25.016
-24.7041,-8.89211,13.2817
-17.3517,-9.42257,17.4068
-21.6288,-0.314287,18.5741
-12.7716,-1.55474,18.6094
-25.0251,-7.11946,20.0922
-16.3834,-11.2504,24.5079
-24.1028,-3.58061,23.6893
-16.7441,-3.96047,23.3941
-6.59126,-10.0801,18.4121
-2.74893,-6.65237,18.5886
-8.23168,-1.51426,15.5193
-5.52689,-3.65508,15.5187
-8.81114,-9.31003,19.9613
-5.59553,-10.6969,19.753
-9.77051,-4.67686,23.6809
-1.13987,-0.178254,21.7081
-18.4739,-21.4651,29.8984
-14.3346,-14.3192,26.8972
-6.91255,-22.1611,25.4252
-5.72845,-25.1383,27.81
-12.2146,-15.0724,25.427
-4.19147,-16.0551,30.3359
-6.16172,-17.7642,32.4178
-25.1625,-8.95239,28.6891
-13.917,-8.83114,28.4488
-23.9448,-5.71229,30.486
-14.6301,-5.46645,25.7476
-17.0383,-0.124708,36.1788
-11.6806,-9.32657,31.3572
-4.40449,-9.85947,31.1417
-7.62316,-3.28301,29.2076
-4.63752,-5.97613,31.2968
-12.3748,-6.95653,34.1173
-4.30591,-7.54337,32.3706
-6.81955,-2.91775,36.6868
-5.7606,-5.34285,37.0525
4.09797,-34.8142,3.83342
12.1179,-35.371,1.77225
0.272081,-28.5946,1.46663
10.3694,-29.8587,3.4016
5.2207,-32.9117,8.36084
9.33908,-37.7771,9.14284
5.65839,-31.4668,9.27326
10.7421,-31.1498,8.79707
12.8354,-35.1084,4.36483
18.3257,-30.6421,4.58897
23.4867,-29.5067,1.14349
18.1119,-25.7879,7.74201
19.3155,-26.2587,12.1603
0.20331,-33.9048,14.3024
4.00116,-25.9164,15.1803
10.6047,-28.0403,18.2735
2.37948,-31.1582,23.2596
8.72835,-28.9312,24.5371
13.5065,-29.2091,13.5823
6.13626,-22.3466,0.71379
10.1804,-23.6754,3.75082
1.71869,-18.8765,4.2955
7.97882,-14.353,2.12925
3.28321,-24.5205,11.8527
9.55985,-20.591,11.6978
3.85361,-14.9837,12.183
10.6612,-15.9682,7.0392
12.9615,-24.6021,3.97556
19.8558,-20.1655,2.50775
15.3923,-18.7117,2.49491
22.4088,-14.3765,3.48946
13.5381,-24.7872,9.17015
21.135,-22.8466,10.6372
16.2548,-17.6062,9.46462
24.4652,-14.6282,8.55674
2.68089,-8.29372,1.10679
11.3553,-9.10437,5.8592
1.49327,-2.20069,2.63135
8.72885,-5.46065,1.77075
2.94919,-9.70657,9.5168
6.3207,-12.4576,10.4072
1.0044,-1.18178,7.85425
11.5372,-5.43313,8.95925
15.4089,-11.0313,1.92579
19.3456,-6.52338,1.00079
17.628,-0.94563,4.06031
20.0758,-0.640937,5.8659
14.5902,-11.3264,10.8121
22.8237,-7.8223,8.42109
17.3552,-5.5445,11.3093
21.4765,-5.99334,8.59131
4.95709,-21.8715,17.4839
12.4537,-21.2142,16.4525
0.578053,-15.5748,17.1917
6.96258,-13.2791,16.8404
3.17343,-23.6938,19.6639
12.058,-19.536,20.7085
1.72815,-13.5314,19.2829
8.5391,-17.9818,24.586
17.9503,-25.1778,13.3364
19.4034,-20.9068,17.395
17.2752,-17.2834,14.1348
22.7617,-15.7672,14.8783
15.443,-23.3528,24.8656
19.738,-21.032,20.8203
17.6054,-14.0259,21.6897
20.6829,-13.0325,20.8873
4.62321,-7.32481,12.748
6.80216,-9.31627,18.1495
3.23707,-5.76151,17.7634
10.3195,-1.82185,12.927
3.24765,-12.2658,19.7147
11.9603,-7.57739,23.8015
4.63184,-3.01366,20.573
10.136,-5.43721,20.0127
14.9315,-12.3032,17.4239
21.8965,-10.8938,13.1895
14.9697,-3.82334,13.6187
22.1757,-1.50099,16.9939
18.5312,-6.82587,19.6562
20.5637,-7.8843,23.0001
18.6001,-5.11343,20.5786
23.8519,-3.38388,24.1212
25.7252,-21.4182,0.166422
28.2355,-18.7331,4.7108
32.4738,-12.7944,3.79952
28.6024,-21.0111,12.2599
29.9703,-13.3984,9.44851
29.9527,-10.2531,0.2102
34.274,-9.85166,5.06952
25.9901,-2.47202,2.81746
36.0258,-5.99957,3.86632
28.5428,-10.0804,6.36061
36.3386,-11.4733,10.0846
28.1832,-3.40127,10.2797
33.8609,-2.91434,9.7983
43.1764,-2.49323,0.396062
30.144,-14.4425,14.7334
30.6236,-7.63591,18.4364
30.1758,-4.55156,12.9861
33.1363,-6.23679,14.1599
28.0472,-7.45443,22.4751
35.9534,-11.3164,19.0786
29.4052,-2.95895,23.693
3.97748,-29.0168,29.1004
1.70698,-25.0053,30.0719
6.9449,-20.6533,30.1898
2.82898,-13.1683,27.0053
10.3158,-13.3057,28.3608
1.54983,-15.2346,36.433
16.6569,-16.421,27.4746
15.5406,-14.2075,33.0503
0.10132,-9.22077,29.1718
6.47233,-8.62658,30.7013
5.18043,-1.05554,25.3139
8.88983,-0.382718,28.8733
5.57788,-7.71001,35.7165
10.8879,-11.0189,35.1871
0.650031,-2.46542,36.4812
9.68873,-1.31373,35.379
16.883,-12.2952,29.4412
20.6303,-7.77727,27.7036
15.5273,-1.08301,31.2323
22.6089,-1.16961,26.9869
13.733,-3.21157,36.347
26.1916,-4.13855,27.4055
-38.3419,0.173736,1.08339
-35.3513,4.85222,2.88576
-29.481,6.18571,5.98548
-33.5944,6.61949,2.38874
-30.8262,11.5427,2.8443
-35.7818,5.33609,9.234
-26.0199,3.50573,6.62875
-36.4971,9.34281,12.3488
-29.0411,12.09,10.9747
-32.4884,16.4268,0.122629
-27.6023,16.1003,2.50535
-30.1191,23.9924,1.86714
-25.7908,13.1816,6.61531
-27.7949,21.7991,11.1256
-34.2984,4.65228,18.7361
-29.3571,3.23218,13.142
-27.9902,10.8757,17.8748
-26.457,3.8707,21.9917
-28.6006,9.12585,19.8034
-31.3784,13.6381,15.867
-28.0704,19.3909,17.6746
-30.3817,13.385,19.1487
-25.131,3.09722,0.162648
-17.9295,1.6627,5.62193
-22.1207,10.796,0.188889
-18.1847,8.72351,1.2877
-24.5705,6.00174,6.66338
-15.3347,0.927045,9.43583
-21.6592,7.62907,9.24633
-14.732,8.1949,9.48855
-11.2486,2.77933,5.73086
-4.16415,4.14422,2.17303
-10.7201,8.89185,1.28927
-2.57136,10.491,0.893797
-10.9917,3.74273,8.85834
-1.28002,1.67708,6.45232
-12.5179,8.10272,7.43772
-3.9998,7.5016,7.05869
-25.0877,18.0502,0.402853
-14.2715,16.5084,4.67314
-22.1957,23.1805,3.47504
-13.3388,24.2285,1.62455
-24.0081,14.5917,6.44146
-16.7487,15.9806,10.2775
-22.2804,22.2064,6.51036
-14.7708,20.0439,8.41684
-9.91592,13.6764,2.9853
-3.37236,12.9768,4.77732
-8.89649,23.8981,2.73709
-4.37542,22.3536,4.21633
-8.65314,13.537,11.5159
-1.17741,15.5084,9.37729
-9.02782,23.0315,11.5214
-0.559993,21.3654,11.5409
-19.4006,2.10443,13.6641
-15.1813,4.1104,13.0497
-20.3247,11.4785,13.1908
-15.3902,7.84417,14.6817
-19.0118,3.86837,24.854
-13.1105,3.50622,24.3147
-24.1231,12.169,22.8885
-15.736,12.2412,21.6366
-6.93971,3.31989,13.5918
-1.68437,0.0368147,13.8932
-7.60813,11.8839,13.9303
-5.31658,10.1693,17.4721
-7.18645,4.96285,24.814
-4.74677,3.91921,19.5838
-6.77868,11.9344,19.9873
-4.58054,11.204,21.4637
-23.7801,13.5261,15.2774
-17.2477,15.4643,14.8031
-20.1037,20.2675,15.9864
-14.1383,24.9654,17.4972
-22.391,16.3891,23.2475
-18.2719,18.5848,21.9024
-20.8607,23.4004,22.8557
-14.0525,20.4665,23.8102
-11.9325,12.6863,14.4705
-2.22943,15.2739,13.5252
-9.9313,20.3653,15.1965
-1.31982,21.7933,13.2442
-7.88044,15.4349,23.3722
-0.268746,13.9896,22.6985
-10.1221,20.9226,24.3769
-3.81739,23.1391,24.8575
-30.192,25.5298,5.79634
-21.149,29.0879,5.94424
-16.2296,29.3013,5.67514
-16.9511,34.6196,5.10314
-23.7838,25.8611,7.9885
-13.1318,25.7598,7.1991
-8.5591,30.9549,0.952802
-4.81518,29.1888,5.0848
-11.9168,37.3269,5.44471
-3.40701,32.1565,2.08257
